player_jersey_number,player_name_jap,player_salary,bating_AVG,total_games,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_TB,batting_R,batting_RBI,batting_SO,batting_BB,batting_HBP,batting_SB,batting_OBP,batting_SLG,batting_OPS,batting_SO%,Team,player_id
41,雄平,75000000,0.5,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,ヤクルト,
42,坂口智隆,120000000,0.16,25.0,57.0,50.0,8.0,1.0,0.0,0.0,9.0,7.0,0.0,12.0,4.0,2.0,0.0,0.25,0.18,0.43,0.211,ヤクルト,
45,嶋基宏,40000000,0.2,17.0,15.0,10.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.385,0.2,0.585,0.067,ヤクルト,700072
46,太田賢吾,13500000,0.222,29.0,79.0,72.0,16.0,5.0,0.0,0.0,21.0,4.0,5.0,18.0,5.0,0.0,3.0,0.269,0.292,0.561,0.228,ヤクルト,
49,渡邉大樹,7500000,0.171,94.0,42.0,35.0,6.0,2.0,0.0,0.0,8.0,19.0,3.0,9.0,1.0,1.0,5.0,0.216,0.229,0.445,0.214,ヤクルト,
51,濱田太貴,7500000,,,,,,,,,,,,,,,,,,,,ヤクルト,1800036
55,村上宗隆,100000000,0.278,143.0,615.0,500.0,139.0,27.0,0.0,39.0,283.0,82.0,112.0,133.0,106.0,6.0,12.0,0.408,0.566,0.974,0.216,ヤクルト,
57,古賀優大,7000000,0.224,54.0,125.0,116.0,26.0,2.0,0.0,0.0,28.0,12.0,7.0,16.0,4.0,1.0,0.0,0.256,0.241,0.498,0.128,ヤクルト,1600078
58,長岡秀樹,5500000,0.0,5.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.1,0.0,0.1,0.4,ヤクルト,1900028
59,大村孟,6300000,,,,,,,,,,,,,,,,,,,,ヤクルト,
60,武岡龍世,5500000,0.25,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,ヤクルト,1900029
65,松本友,5500000,0.353,27.0,41.0,34.0,12.0,4.0,0.0,0.0,16.0,8.0,2.0,8.0,7.0,0.0,1.0,0.463,0.471,0.934,0.195,ヤクルト,
66,吉田大成,7200000,0.225,18.0,52.0,40.0,9.0,1.0,0.0,1.0,13.0,8.0,2.0,10.0,11.0,0.0,2.0,0.392,0.325,0.717,0.192,ヤクルト,
0,高松渡,5520000,0.25,78.0,123.0,112.0,28.0,1.0,0.0,0.0,29.0,18.0,4.0,35.0,3.0,1.0,15.0,0.274,0.259,0.532,0.285,中日,1700103
1,京田陽太,67000000,0.257,113.0,448.0,409.0,105.0,7.0,4.0,3.0,129.0,41.0,24.0,75.0,21.0,7.0,6.0,0.302,0.315,0.618,0.167,中日,1600107
2,石川昂弥,12750000,,,,,,,,,,,,,,,,,,,,中日,1900037
3,高橋周平,80000000,0.259,137.0,520.0,475.0,123.0,27.0,0.0,5.0,165.0,40.0,39.0,79.0,40.0,1.0,1.0,0.315,0.347,0.663,0.152,中日,1100069
4,藤井淳志,42000000,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,中日,
5,阿部寿樹,45000000,0.209,66.0,240.0,215.0,45.0,10.0,0.0,5.0,70.0,18.0,16.0,36.0,19.0,0.0,0.0,0.271,0.326,0.597,0.15,中日,1500078
6,平田良介,180000000,0.155,21.0,62.0,58.0,9.0,2.0,2.0,0.0,15.0,3.0,4.0,13.0,3.0,1.0,1.0,0.21,0.259,0.468,0.21,中日,600004
7,根尾昂,11000000,0.178,72.0,188.0,169.0,30.0,4.0,1.0,1.0,39.0,12.0,16.0,53.0,15.0,2.0,0.0,0.251,0.231,0.482,0.282,中日,1800059
8,大島洋平,250000000,0.292,141.0,596.0,548.0,160.0,19.0,5.0,1.0,192.0,54.0,34.0,60.0,42.0,3.0,16.0,0.345,0.35,0.695,0.101,中日,900410
9,福留孝介,30000000,0.218,91.0,216.0,193.0,42.0,12.0,0.0,4.0,66.0,17.0,18.0,56.0,23.0,0.0,0.0,0.301,0.342,0.643,0.259,中日,
23,遠藤一星,12600000,,,,,,,,,,,,,,,,,,,,中日,
26,井領雅貴,12000000,0.219,38.0,68.0,64.0,14.0,3.0,1.0,1.0,22.0,6.0,2.0,19.0,4.0,0.0,0.0,0.265,0.344,0.608,0.279,中日,
27,大野奨太,74500000,0.143,8.0,15.0,14.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.2,0.143,0.343,0.333,中日,900065
30,三好大倫,8400000,,,,,,,,,,,,,,,,,,,,中日,
31,渡辺勝,6800000,0.21,48.0,134.0,119.0,25.0,2.0,0.0,2.0,33.0,13.0,11.0,25.0,9.0,0.0,3.0,0.266,0.277,0.543,0.187,中日,
32,石垣雅海,8000000,0.1,9.0,11.0,10.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.1,0.2,0.3,0.273,中日,
35,木下拓哉,24000000,0.27,123.0,393.0,352.0,95.0,17.0,0.0,11.0,145.0,33.0,43.0,58.0,35.0,1.0,1.0,0.336,0.412,0.748,0.148,中日,1500076
37,三ツ俣大樹,7000000,0.222,58.0,138.0,117.0,26.0,5.0,1.0,1.0,36.0,8.0,11.0,27.0,7.0,1.0,0.0,0.272,0.308,0.58,0.196,中日,
44,郡司裕也,10800000,0.462,9.0,15.0,13.0,6.0,1.0,0.0,0.0,7.0,0.0,3.0,3.0,2.0,0.0,0.0,0.533,0.538,1.072,0.2,中日,1900040
45,土田龍空,6000000,0.4,9.0,7.0,5.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.571,0.6,1.171,0.286,中日,2000044
48,溝脇隼人,9000000,0.268,22.0,47.0,41.0,11.0,0.0,1.0,0.0,13.0,2.0,2.0,10.0,3.0,0.0,1.0,0.318,0.317,0.635,0.213,中日,
49,伊藤康祐,6400000,0.053,25.0,21.0,19.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,9.0,0.0,0.0,0.0,0.053,0.105,0.158,0.429,中日,
51,滝野要,6240000,0.103,38.0,30.0,29.0,3.0,0.0,1.0,0.0,5.0,6.0,0.0,4.0,1.0,0.0,3.0,0.133,0.172,0.306,0.133,中日,
52,加藤匠馬,15000000,,,,,,,,,,,,,,,,,,,,中日,1400160
55,福田永将,55000000,0.244,110.0,305.0,279.0,68.0,21.0,2.0,8.0,117.0,21.0,28.0,49.0,22.0,3.0,1.0,0.305,0.419,0.724,0.161,中日,700035
56,武田健吾,16000000,0.132,93.0,41.0,38.0,5.0,2.0,0.0,1.0,10.0,8.0,1.0,17.0,1.0,0.0,0.0,0.154,0.263,0.417,0.415,中日,
57,アリエル・マルティネス,30000000,0.244,48.0,94.0,82.0,20.0,0.0,0.0,2.0,26.0,7.0,7.0,30.0,10.0,2.0,0.0,0.34,0.317,0.657,0.319,中日,
58,石橋康太,6550000,0.143,11.0,16.0,14.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.2,0.143,0.343,0.188,中日,1800062
60,岡林勇希,5800000,0.254,24.0,62.0,59.0,15.0,4.0,0.0,0.0,19.0,6.0,4.0,13.0,1.0,0.0,2.0,0.262,0.322,0.584,0.21,中日,1900041
63,堂上直倫,30000000,0.219,75.0,234.0,219.0,48.0,10.0,0.0,5.0,73.0,15.0,25.0,42.0,9.0,0.0,1.0,0.248,0.333,0.581,0.179,中日,700034
66,ビシエド,350000000,0.275,130.0,526.0,480.0,132.0,23.0,1.0,17.0,208.0,44.0,70.0,56.0,35.0,8.0,1.0,0.333,0.433,0.766,0.106,中日,
68,桂依央利,6900000,0.254,36.0,75.0,71.0,18.0,4.0,2.0,1.0,29.0,6.0,7.0,24.0,1.0,1.0,0.0,0.274,0.408,0.682,0.32,中日,
99,ガーバー,50000000,0.156,12.0,46.0,45.0,7.0,1.0,0.0,0.0,8.0,3.0,1.0,18.0,1.0,0.0,0.0,0.174,0.178,0.352,0.391,中日,
205,石岡諒太,5400000,0.091,6.0,11.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.091,0.091,0.182,0.455,中日,
209,山下斐紹,6000000,0.1,5.0,10.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.1,0.2,0.5,中日,
210,ルーク・ワカマツ,3000000,,,,,,,,,,,,,,,,,,,,中日,
2,杉谷拳士,35000000,0.117,54.0,93.0,77.0,9.0,2.0,1.0,2.0,19.0,10.0,9.0,27.0,10.0,4.0,2.0,0.253,0.247,0.499,0.29,日本ハム,
3,王柏融,100000000,0.242,95.0,283.0,252.0,61.0,20.0,0.0,9.0,108.0,22.0,48.0,70.0,25.0,5.0,1.0,0.322,0.429,0.75,0.247,日本ハム,
4,谷口雄也,15000000,0.167,8.0,12.0,12.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.167,0.167,0.333,0.417,日本ハム,
5,大田泰示,130000000,0.204,76.0,206.0,191.0,39.0,5.0,2.0,3.0,57.0,11.0,20.0,50.0,14.0,0.0,1.0,0.257,0.298,0.556,0.243,日本ハム,900011
6,中田翔,340000000,0.193,39.0,150.0,135.0,26.0,3.0,0.0,4.0,41.0,13.0,13.0,31.0,14.0,1.0,0.0,0.273,0.304,0.577,0.207,日本ハム,
7,西川遥輝,240000000,0.233,130.0,547.0,447.0,104.0,19.0,5.0,3.0,142.0,68.0,35.0,99.0,89.0,4.0,24.0,0.362,0.318,0.68,0.181,日本ハム,1000100
8,近藤健介,195000000,0.298,133.0,545.0,447.0,133.0,37.0,4.0,11.0,211.0,61.0,69.0,84.0,88.0,4.0,4.0,0.413,0.472,0.885,0.154,日本ハム,1100097
9,中島卓也,80000000,0.186,67.0,117.0,97.0,18.0,0.0,0.0,0.0,18.0,11.0,1.0,29.0,12.0,0.0,7.0,0.275,0.186,0.461,0.248,日本ハム,900069
10,清水優心,24000000,0.206,100.0,256.0,214.0,44.0,6.0,0.0,4.0,62.0,19.0,18.0,60.0,28.0,0.0,0.0,0.294,0.29,0.584,0.234,日本ハム,1400118
12,松本剛,21000000,0.261,47.0,104.0,92.0,24.0,2.0,0.0,0.0,26.0,13.0,2.0,13.0,8.0,2.0,1.0,0.333,0.283,0.616,0.125,日本ハム,1100095
21,清宮幸太郎,22000000,,,,,,,,,,,,,,,,,,,,日本ハム,1700025
22,鶴岡慎也,30000000,0.263,13.0,20.0,19.0,5.0,1.0,0.0,0.0,6.0,3.0,0.0,3.0,1.0,0.0,0.0,0.3,0.316,0.616,0.15,日本ハム,
23,渡邉諒,55000000,0.242,83.0,325.0,281.0,68.0,13.0,0.0,3.0,90.0,21.0,29.0,72.0,30.0,7.0,5.0,0.327,0.32,0.647,0.222,日本ハム,1300042
24,野村佑希,8800000,0.267,99.0,394.0,371.0,99.0,12.0,1.0,7.0,134.0,30.0,37.0,90.0,16.0,4.0,0.0,0.303,0.361,0.664,0.228,日本ハム,1800091
26,淺間大基,10500000,0.251,128.0,458.0,411.0,103.0,17.0,2.0,5.0,139.0,42.0,31.0,115.0,31.0,5.0,8.0,0.308,0.338,0.646,0.251,日本ハム,1400119
27,古川裕大,9000000,,,,,,,,,,,,,,,,,,,,日本ハム,
30,宇佐見真吾,24000000,0.116,32.0,57.0,43.0,5.0,0.0,0.0,1.0,8.0,2.0,2.0,16.0,8.0,1.0,0.0,0.269,0.186,0.455,0.281,日本ハム,1500049
32,谷内亮太,13000000,0.179,106.0,44.0,39.0,7.0,0.0,0.0,0.0,7.0,3.0,2.0,5.0,3.0,0.0,0.0,0.233,0.179,0.412,0.114,日本ハム,1200080
38,石井一成,18000000,0.225,111.0,321.0,284.0,64.0,11.0,4.0,4.0,95.0,25.0,19.0,87.0,22.0,0.0,8.0,0.28,0.335,0.615,0.271,日本ハム,1600134
45,平沼翔太,14000000,0.194,32.0,85.0,72.0,14.0,3.0,1.0,0.0,19.0,4.0,3.0,18.0,8.0,1.0,0.0,0.284,0.264,0.548,0.212,日本ハム,1500112
48,上野響平,5300000,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,日本ハム,
50,五十幡亮汰,11000000,0.225,27.0,84.0,80.0,18.0,3.0,1.0,1.0,26.0,13.0,5.0,19.0,2.0,0.0,9.0,0.244,0.325,0.569,0.226,日本ハム,2000080
53,ロニー・ロドリゲス,40000000,0.197,50.0,125.0,122.0,24.0,8.0,1.0,6.0,52.0,11.0,12.0,38.0,3.0,0.0,1.0,0.216,0.426,0.642,0.304,日本ハム,
55,難波侑平,5200000,,,,,,,,,,,,,,,,,,,,日本ハム,
56,細川凌平,5200000,0.2,9.0,26.0,25.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,12.0,1.0,0.0,0.0,0.231,0.2,0.431,0.462,日本ハム,2000082
60,郡拓也,5500000,0.188,33.0,77.0,69.0,13.0,3.0,0.0,0.0,16.0,4.0,4.0,23.0,6.0,1.0,1.0,0.263,0.232,0.495,0.299,日本ハム,1600138
61,今川優馬,8400000,0.071,13.0,30.0,28.0,2.0,0.0,0.0,1.0,5.0,1.0,2.0,9.0,1.0,1.0,0.0,0.133,0.179,0.312,0.3,日本ハム,2000084
64,田宮裕涼,5300000,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,日本ハム,1800095
65,梅林優貴,7000000,,,,,,,,,,,,,,,,,,,,日本ハム,1900075
66,万波中正,5300000,0.198,49.0,133.0,126.0,25.0,9.0,1.0,5.0,51.0,12.0,13.0,53.0,4.0,2.0,0.0,0.233,0.405,0.638,0.398,日本ハム,1800093
67,片岡奨人,7000000,,,,,,,,,,,,,,,,,,,,日本ハム,
68,石川亮,11000000,0.185,60.0,123.0,108.0,20.0,2.0,0.0,0.0,22.0,6.0,7.0,21.0,4.0,0.0,0.0,0.214,0.204,0.418,0.171,日本ハム,1300049
70,今井順之助,5100000,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333,0.0,0.333,0.0,日本ハム,
91,高濱祐仁,5500000,0.262,107.0,404.0,367.0,96.0,21.0,1.0,8.0,143.0,34.0,43.0,82.0,23.0,1.0,2.0,0.305,0.39,0.695,0.203,日本ハム,
93,樋口龍之介,5200000,0.212,22.0,54.0,52.0,11.0,3.0,0.0,0.0,14.0,1.0,3.0,19.0,0.0,2.0,0.0,0.241,0.269,0.51,0.352,日本ハム,
111,宮田輝星,3000000,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,日本ハム,
144,海老原一佳,3600000,,,,,,,,,,,,,,,,,,,,日本ハム,
161,姫野優也,4400000,,,,,,,,,,,,,,,,,,,,日本ハム,
0,高田知季,20500000,0.167,61.0,17.0,12.0,2.0,0.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,0.0,1.0,0.267,0.333,0.6,0.235,ソフトバンク,1200108
00,川瀬晃,15000000,0.185,21.0,30.0,27.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,9.0,2.0,0.0,1.0,0.241,0.185,0.427,0.3,ソフトバンク,1500143
4,ウラディミール・バレンティン,500000000,0.182,22.0,60.0,55.0,10.0,3.0,0.0,4.0,25.0,7.0,9.0,19.0,5.0,0.0,0.0,0.25,0.455,0.705,0.317,ソフトバンク,
5,松田宣浩,450000000,0.234,115.0,390.0,354.0,83.0,13.0,3.0,14.0,144.0,30.0,47.0,67.0,27.0,2.0,5.0,0.289,0.407,0.696,0.172,ソフトバンク,
6,今宮健太,290000000,0.214,125.0,413.0,365.0,78.0,15.0,2.0,4.0,109.0,27.0,30.0,70.0,22.0,1.0,4.0,0.259,0.299,0.558,0.169,ソフトバンク,1000035
7,中村晃,240000000,0.245,139.0,552.0,462.0,113.0,20.0,2.0,8.0,161.0,49.0,56.0,59.0,70.0,3.0,1.0,0.344,0.348,0.692,0.107,ソフトバンク,800081
8,明石健志,65000000,0.202,57.0,95.0,84.0,17.0,2.0,0.0,0.0,19.0,5.0,7.0,18.0,9.0,1.0,1.0,0.284,0.226,0.51,0.189,ソフトバンク,
9,柳田悠岐,610000000,0.3,141.0,593.0,516.0,155.0,36.0,2.0,28.0,279.0,95.0,80.0,122.0,69.0,6.0,6.0,0.388,0.541,0.929,0.206,ソフトバンク,1000128
12,高谷裕亮,32000000,0.235,20.0,17.0,17.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.235,0.235,0.471,0.059,ソフトバンク,700099
19,甲斐拓也,165000000,0.227,143.0,479.0,405.0,92.0,15.0,0.0,12.0,143.0,42.0,44.0,142.0,44.0,2.0,6.0,0.305,0.353,0.658,0.296,ソフトバンク,1000176
22,牧原巧汰,5500000,,,,,,,,,,,,,,,,,,,,ソフトバンク,2000110
23,周東佑京,40000000,0.201,70.0,188.0,169.0,34.0,1.0,0.0,3.0,44.0,24.0,5.0,49.0,12.0,1.0,21.0,0.258,0.26,0.519,0.261,ソフトバンク,1700135
24,長谷川勇也,70000000,0.26,71.0,120.0,100.0,26.0,6.0,1.0,3.0,43.0,10.0,19.0,18.0,17.0,1.0,0.0,0.367,0.43,0.797,0.15,ソフトバンク,700101
27,ジュリスベル・グラシアル,300000000,0.304,37.0,150.0,138.0,42.0,6.0,0.0,5.0,63.0,19.0,15.0,27.0,11.0,1.0,2.0,0.36,0.457,0.817,0.18,ソフトバンク,
30,佐藤直樹,15000000,0.0,25.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,2.0,0.0,1.0,0.182,0.0,0.182,0.455,ソフトバンク,1900100
31,栗原陵矢,44000000,0.275,143.0,596.0,531.0,146.0,32.0,3.0,21.0,247.0,71.0,77.0,90.0,53.0,2.0,7.0,0.339,0.465,0.804,0.151,ソフトバンク,1400127
32,柳町達,7700000,0.229,20.0,54.0,48.0,11.0,3.0,0.0,1.0,17.0,7.0,2.0,12.0,5.0,0.0,0.0,0.302,0.354,0.656,0.222,ソフトバンク,1900104
33,増田珠,6600000,,,,,,,,,,,,,,,,,,,,ソフトバンク,1700131
36,牧原大成,35000000,0.278,98.0,292.0,273.0,76.0,7.0,2.0,4.0,99.0,41.0,21.0,42.0,9.0,2.0,14.0,0.305,0.363,0.668,0.144,ソフトバンク,1000175
43,井上朋也,8800000,,,,,,,,,,,,,,,,,,,,ソフトバンク,2000108
44,笹川吉康,6000000,,,,,,,,,,,,,,,,,,,,ソフトバンク,2000109
45,谷川原健太,6300000,0.146,59.0,57.0,48.0,7.0,1.0,0.0,1.0,11.0,8.0,5.0,21.0,7.0,0.0,1.0,0.255,0.229,0.484,0.368,ソフトバンク,1500140
46,川原田純平,5500000,,,,,,,,,,,,,,,,,,,,ソフトバンク,2000111
51,上林誠知,53500000,0.191,39.0,72.0,68.0,13.0,1.0,1.0,2.0,22.0,7.0,11.0,18.0,3.0,0.0,2.0,0.222,0.324,0.546,0.25,ソフトバンク,1300079
52,リチャード,6600000,0.181,34.0,116.0,105.0,19.0,4.0,0.0,7.0,44.0,11.0,20.0,38.0,6.0,2.0,0.0,0.233,0.419,0.652,0.328,ソフトバンク,
54,アルフレド・デスパイネ,400000000,0.264,80.0,308.0,261.0,69.0,13.0,1.0,10.0,114.0,27.0,41.0,64.0,44.0,2.0,0.0,0.373,0.437,0.81,0.208,ソフトバンク,
55,野村大樹,6400000,0.176,7.0,19.0,17.0,3.0,1.0,0.0,0.0,4.0,1.0,3.0,5.0,2.0,0.0,0.0,0.263,0.235,0.498,0.263,ソフトバンク,1800108
59,水谷瞬,5200000,,,,,,,,,,,,,,,,,,,,ソフトバンク,1800110
60,釜元豪,12000000,0.5,18.0,10.0,10.0,5.0,1.0,0.0,1.0,9.0,6.0,3.0,0.0,0.0,0.0,2.0,0.5,0.9,1.4,0.0,ソフトバンク,
62,海野隆司,12000000,0.25,11.0,5.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.2,0.5,0.7,0.2,ソフトバンク,1900101
64,真砂勇介,9000000,0.254,79.0,124.0,114.0,29.0,4.0,1.0,1.0,38.0,18.0,8.0,41.0,6.0,1.0,1.0,0.295,0.333,0.628,0.331,ソフトバンク,
65,九鬼隆平,6500000,0.5,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,ソフトバンク,1600166
68,三森大貴,7000000,0.249,86.0,345.0,329.0,82.0,9.0,6.0,0.0,103.0,34.0,20.0,77.0,11.0,0.0,16.0,0.272,0.313,0.585,0.223,ソフトバンク,1600167
69,小林珠維,4700000,,,,,,,,,,,,,,,,,,,,ソフトバンク,1900103
99,川島慶三,70000000,0.239,56.0,123.0,109.0,26.0,6.0,1.0,2.0,40.0,12.0,11.0,31.0,11.0,0.0,0.0,0.306,0.367,0.673,0.252,ソフトバンク,600057
121,石塚綜一郎,3600000,,,,,,,,,,,,,,,,,,,,ソフトバンク,1900105
125,早真之介,3600000,,,,,,,,,,,,,,,,,,,,ソフトバンク,
126,黒瀬健太,5000000,,,,,,,,,,,,,,,,,,,,ソフトバンク,
127,緒方理貢,4000000,,,,,,,,,,,,,,,,,,,,ソフトバンク,2000117
128,伊藤大将,3600000,,,,,,,,,,,,,,,,,,,,ソフトバンク,
129,居谷匠真,3600000,,,,,,,,,,,,,,,,,,,,ソフトバンク,
130,勝連大稀,3600000,,,,,,,,,,,,,,,,,,,,ソフトバンク,
131,舟越秀虎,3600000,,,,,,,,,,,,,,,,,,,,ソフトバンク,
132,渡邉陸,3600000,,,,,,,,,,,,,,,,,,,,ソフトバンク,1800113
136,荒木翔太,3600000,,,,,,,,,,,,,,,,,,,,ソフトバンク,
142,中村宜聖,3600000,,,,,,,,,,,,,,,,,,,,ソフトバンク,
00,鳥谷敬,16000000,0.17,32.0,61.0,53.0,9.0,3.0,0.0,0.0,12.0,7.0,2.0,11.0,8.0,0.0,0.0,0.279,0.226,0.505,0.18,ロッテ,
0,荻野貴司,80000000,0.296,143.0,643.0,570.0,169.0,33.0,5.0,10.0,242.0,86.0,45.0,70.0,53.0,12.0,24.0,0.367,0.425,0.791,0.109,ロッテ,
1,清田育宏,60000000,,,,,,,,,,,,,,,,,,,,ロッテ,
2,藤原恭大,18000000,0.217,78.0,254.0,217.0,47.0,12.0,1.0,5.0,76.0,27.0,22.0,55.0,23.0,5.0,7.0,0.301,0.35,0.651,0.217,ロッテ,1800050
3,角中勝也,75000000,0.244,107.0,326.0,275.0,67.0,19.0,1.0,0.0,88.0,33.0,29.0,51.0,40.0,4.0,1.0,0.343,0.32,0.663,0.156,ロッテ,700087
4,藤岡裕大,35000000,0.255,137.0,493.0,432.0,110.0,21.0,3.0,3.0,146.0,41.0,37.0,95.0,40.0,2.0,10.0,0.32,0.338,0.658,0.193,ロッテ,1700093
5,安田尚憲,22000000,0.242,115.0,399.0,351.0,85.0,16.0,1.0,8.0,127.0,27.0,55.0,82.0,43.0,1.0,0.0,0.323,0.362,0.685,0.206,ロッテ,1700092
7,福田秀平,120000000,0.083,4.0,13.0,12.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,0.0,1.0,0.154,0.167,0.321,0.308,ロッテ,
8,中村奨吾,67000000,0.283,143.0,615.0,506.0,143.0,36.0,2.0,9.0,210.0,78.0,67.0,90.0,76.0,10.0,12.0,0.382,0.415,0.797,0.146,ロッテ,1400188
10,加藤翔平,22000000,0.22,20.0,44.0,41.0,9.0,2.0,1.0,1.0,16.0,3.0,2.0,8.0,1.0,0.0,0.0,0.238,0.39,0.628,0.182,ロッテ,
13,平沢大河,18000000,,,,,,,,,,,,,,,,,,,,ロッテ,1500117
22,田村龍弘,70000000,0.235,70.0,165.0,136.0,32.0,7.0,1.0,0.0,41.0,14.0,14.0,33.0,17.0,0.0,1.0,0.316,0.301,0.618,0.2,ロッテ,1200096
23,三木亮,22000000,0.111,84.0,11.0,9.0,1.0,1.0,0.0,0.0,2.0,5.0,2.0,2.0,1.0,0.0,1.0,0.2,0.222,0.422,0.182,ロッテ,1300052
25,岡大海,22000000,0.242,110.0,185.0,161.0,39.0,6.0,0.0,6.0,63.0,31.0,18.0,44.0,14.0,5.0,11.0,0.322,0.391,0.714,0.238,ロッテ,1300044
31,菅野剛士,24400000,0.194,33.0,75.0,67.0,13.0,4.0,0.0,2.0,23.0,8.0,5.0,20.0,5.0,1.0,1.0,0.26,0.343,0.604,0.267,ロッテ,
32,佐藤都志也,16000000,0.205,62.0,155.0,132.0,27.0,4.0,1.0,6.0,51.0,16.0,18.0,30.0,14.0,1.0,3.0,0.284,0.386,0.67,0.194,ロッテ,1900081
38,高部瑛斗,10000000,0.145,33.0,69.0,55.0,8.0,1.0,0.0,1.0,12.0,6.0,6.0,19.0,7.0,0.0,4.0,0.242,0.218,0.46,0.275,ロッテ,1900082
39,吉田裕太,11000000,0.111,7.0,10.0,9.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,0.2,0.444,0.644,0.3,ロッテ,
40,福田光輝,8800000,,,,,,,,,,,,,,,,,,,,ロッテ,
44,井上晴哉,52000000,0.196,23.0,53.0,51.0,10.0,1.0,0.0,1.0,14.0,1.0,6.0,8.0,1.0,1.0,0.0,0.226,0.275,0.501,0.151,ロッテ,
45,宗接唯人,7000000,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ロッテ,
50,松田進,7000000,,,,,,,,,,,,,,,,,,,,ロッテ,
51,山口航輝,5600000,0.207,78.0,228.0,203.0,42.0,3.0,1.0,9.0,74.0,20.0,20.0,53.0,25.0,0.0,0.0,0.294,0.365,0.658,0.232,ロッテ,1800053
53,江村直也,11000000,0.167,19.0,10.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,0.375,0.167,0.542,0.4,ロッテ,1000127
54,ブランドン・レアード,242000000,0.262,136.0,545.0,485.0,127.0,18.0,0.0,29.0,232.0,57.0,95.0,109.0,50.0,3.0,0.0,0.33,0.478,0.809,0.2,ロッテ,
55,アディニー・エチェバリア,100000000,0.203,79.0,216.0,207.0,42.0,11.0,0.0,4.0,65.0,16.0,24.0,40.0,6.0,0.0,0.0,0.222,0.314,0.536,0.185,ロッテ,
57,小川龍成,10000000,0.0,20.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.333,ロッテ,2000089
59,西川僚祐,5000000,,,,,,,,,,,,,,,,,,,,ロッテ,
63,和田康士朗,10000000,0.263,96.0,24.0,19.0,5.0,1.0,0.0,0.0,6.0,25.0,1.0,8.0,5.0,0.0,24.0,0.417,0.316,0.732,0.333,ロッテ,1700098
67,茶谷健太,6000000,,,,,,,,,,,,,,,,,,,,ロッテ,1500141
68,西巻賢二,8000000,,,,,,,,,,,,,,,,,,,,ロッテ,1700037
79,レオネス・マーティン,160000000,0.233,116.0,499.0,416.0,97.0,30.0,0.0,27.0,208.0,66.0,75.0,132.0,70.0,10.0,4.0,0.355,0.5,0.855,0.265,ロッテ,
