player_jersey_number,player_name_jap,player_salary,bating_AVG,total_games,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_TB,batting_R,batting_RBI,batting_SO,batting_BB,batting_HBP,batting_SB,batting_OBP,batting_SLG,batting_OPS,batting_SO%,Team,player_id
2,吉川尚輝,200000000.0,0.277,107.0,455.0,404.0,112.0,15.0,3.0,3.0,142.0,33.0,32.0,63.0,41.0,5.0,8.0,0.349,0.351,0.7,0.138,巨人,1600059
002,中田歩夢,4300000.0,,,,,,,,,,,,,,,,,,,,巨人,2107864
004,村山源,3900000.0,,,,,,,,,,,,,,,,,,,,巨人,2112151
5,門脇誠,45000000.0,0.223,81.0,176.0,157.0,35.0,6.0,1.0,0.0,43.0,14.0,4.0,32.0,10.0,1.0,6.0,0.274,0.274,0.548,0.182,巨人,2107874
005,田上優弥,3600000.0,,,,,,,,,,,,,,,,,,,,巨人,2112157
006,坂本勇人,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,700003
6,坂本勇人,500000000.0,0.208,62.0,173.0,154.0,32.0,10.0,0.0,3.0,51.0,7.0,22.0,40.0,14.0,1.0,0.0,0.272,0.331,0.603,0.231,巨人,700003
007,宇都宮葵星,4000000.0,,,,,,,,,,,,,,,,,,,,巨人,2107764
7,長野久義,50000000.0,0.136,17.0,24.0,22.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,8.0,2.0,0.0,0.0,0.208,0.136,0.345,0.333,巨人,900397
008,相澤白虎,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,2107881
8,丸佳浩,320000000.0,0.267,90.0,369.0,326.0,87.0,19.0,3.0,6.0,130.0,30.0,26.0,57.0,40.0,0.0,5.0,0.345,0.399,0.744,0.154,巨人,800043
10,甲斐拓也,210000000.0,0.26,68.0,250.0,223.0,58.0,4.0,0.0,4.0,74.0,17.0,20.0,58.0,23.0,0.0,3.0,0.327,0.332,0.658,0.232,巨人,1000176
010,大津綾也,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,
12,萩尾匡也,19000000.0,0.174,9.0,25.0,23.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,1.0,0.208,0.174,0.382,0.2,巨人,2105013
13,トレイ・キャベッジ,,0.267,123.0,476.0,431.0,115.0,26.0,1.0,17.0,194.0,50.0,51.0,144.0,37.0,5.0,5.0,0.331,0.45,0.781,0.303,巨人,
013,フリアン・ティマ,,,,,,,,,,,,,,,,,,,,,巨人,
22,小林誠司,40000000.0,0.143,14.0,26.0,21.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,8.0,3.0,0.0,0.0,0.25,0.19,0.44,0.308,巨人,1300027
022,亀田啓太,4000000.0,,,,,,,,,,,,,,,,,,,,巨人,1550940
23,石塚裕惺,12000000.0,0.111,9.0,9.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.111,0.111,0.222,0.556,巨人,2116069
24,大城卓三,160000000.0,0.187,56.0,99.0,91.0,17.0,3.0,0.0,3.0,29.0,6.0,10.0,27.0,6.0,1.0,0.0,0.242,0.319,0.561,0.273,巨人,1700044
024,坂本達也,4000000.0,,,,,,,,,,,,,,,,,,,,巨人,2110140
25,岡本和真,540000000.0,0.327,69.0,293.0,251.0,82.0,21.0,1.0,15.0,150.0,38.0,49.0,33.0,33.0,7.0,1.0,0.416,0.598,1.014,0.113,巨人,
025,竹下徠空,3600000.0,,,,,,,,,,,,,,,,,,,,巨人,2116520
27,岸田行倫,43000000.0,0.293,87.0,299.0,266.0,78.0,9.0,0.0,8.0,111.0,25.0,39.0,44.0,25.0,1.0,0.0,0.355,0.417,0.772,0.147,巨人,1700043
027,北村流音,3900000.0,,,,,,,,,,,,,,,,,,,,巨人,2104605
32,浦田俊輔,12000000.0,0.208,22.0,60.0,53.0,11.0,2.0,0.0,0.0,13.0,4.0,4.0,7.0,3.0,1.0,0.0,0.263,0.245,0.508,0.117,巨人,1951153
033,平山功太,4000000.0,,,,,,,,,,,,,,,,,,,,巨人,2112330
35,泉口友汰,22000000.0,0.301,133.0,573.0,512.0,154.0,23.0,3.0,6.0,201.0,67.0,39.0,60.0,47.0,4.0,4.0,0.362,0.393,0.755,0.105,巨人,1750321
37,郡拓也,8800000.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,巨人,1600138
38,岡田悠希,8500000.0,0.167,11.0,19.0,18.0,3.0,1.0,0.0,0.0,4.0,1.0,2.0,10.0,1.0,0.0,0.0,0.211,0.222,0.433,0.526,巨人,1651302
39,マレク・フルプ,12000000.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,巨人,
40,中山礼都,22600000.0,0.265,103.0,312.0,287.0,76.0,13.0,0.0,7.0,110.0,35.0,32.0,42.0,20.0,3.0,1.0,0.319,0.383,0.703,0.135,巨人,2000007
42,エリエ・ヘルナンデス,,0.211,52.0,171.0,152.0,32.0,8.0,0.0,2.0,46.0,14.0,8.0,34.0,18.0,1.0,0.0,0.298,0.303,0.601,0.199,巨人,
43,重信慎之介,30000000.0,0.333,10.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.333,0.333,0.667,0.667,巨人,
44,佐々木俊輔,18400000.0,0.248,53.0,161.0,141.0,35.0,4.0,1.0,0.0,41.0,14.0,10.0,34.0,10.0,0.0,1.0,0.298,0.291,0.589,0.211,巨人,2106178
044,大城元,3700000.0,,,,,,,,,,,,,,,,,,,,巨人,
049,クリスチャン・フェリス,,,,,,,,,,,,,,,,,,,,,巨人,
50,オコエ瑠偉,24000000.0,0.246,61.0,140.0,126.0,31.0,4.0,2.0,0.0,39.0,12.0,5.0,29.0,7.0,1.0,3.0,0.291,0.31,0.601,0.207,巨人,
51,浅野翔吾,18000000.0,0.187,29.0,83.0,75.0,14.0,4.0,0.0,2.0,24.0,6.0,8.0,17.0,4.0,2.0,1.0,0.244,0.32,0.564,0.205,巨人,2102410
051,舟越秀虎,3500000.0,,,,,,,,,,,,,,,,,,,,巨人,
52,リチャード,10000000.0,0.211,77.0,253.0,232.0,49.0,7.0,0.0,11.0,89.0,17.0,39.0,90.0,13.0,6.0,1.0,0.269,0.384,0.652,0.356,巨人,
54,乙坂智,4200000.0,0.2,5.0,5.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.4,0.6,0.2,巨人,
55,秋広優人,24500000.0,0.143,5.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.143,0.393,0.0,巨人,2000009
59,若林楽人,18000000.0,0.241,86.0,241.0,216.0,52.0,10.0,2.0,3.0,75.0,30.0,16.0,40.0,15.0,5.0,9.0,0.304,0.347,0.651,0.166,巨人,2000070
60,荒巻悠,10000000.0,0.296,31.0,61.0,54.0,16.0,1.0,0.0,1.0,20.0,1.0,1.0,13.0,7.0,0.0,0.0,0.377,0.37,0.747,0.213,巨人,2108523
61,増田陸,13000000.0,0.231,87.0,286.0,264.0,61.0,10.0,0.0,5.0,86.0,22.0,21.0,62.0,13.0,3.0,0.0,0.272,0.326,0.598,0.217,巨人,1800024
67,山瀬慎之助,6800000.0,0.25,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.25,0.25,0.5,0.25,巨人,1900020
69,笹原操希,4200000.0,0.1,13.0,22.0,20.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,2.0,0.0,0.0,0.182,0.1,0.282,0.318,巨人,2100225
94,喜多隆介,6400000.0,,,,,,,,,,,,,,,,,,,,巨人,2000013
96,三塚琉生,3700000.0,0.0,6.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,巨人,2104612
98,鈴木大和,4100000.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,巨人,1650818
00,林琢真,19000000.0,0.244,95.0,290.0,258.0,63.0,11.0,1.0,2.0,82.0,35.0,20.0,54.0,19.0,2.0,11.0,0.297,0.318,0.615,0.186,DeNA,1850208
1,桑原将志,120000000.0,0.284,106.0,447.0,398.0,113.0,17.0,2.0,6.0,152.0,48.0,27.0,59.0,30.0,9.0,10.0,0.348,0.382,0.73,0.132,DeNA,1100061
2,牧秀悟,250000000.0,0.277,93.0,391.0,364.0,101.0,24.0,0.0,16.0,173.0,48.0,49.0,76.0,16.0,10.0,3.0,0.325,0.475,0.8,0.194,DeNA,2000035
3,タイラー・オースティン,495000000.0,0.269,65.0,246.0,219.0,59.0,14.0,0.0,11.0,106.0,35.0,28.0,45.0,26.0,1.0,0.0,0.35,0.484,0.834,0.183,DeNA,
4,度会隆輝,26000000.0,0.241,86.0,301.0,270.0,65.0,10.0,2.0,6.0,97.0,24.0,25.0,36.0,24.0,1.0,0.0,0.303,0.359,0.662,0.12,DeNA,1850873
5,松尾汐恩,11000000.0,0.25,77.0,191.0,176.0,44.0,5.0,0.0,4.0,61.0,19.0,18.0,17.0,9.0,3.0,1.0,0.293,0.347,0.64,0.089,DeNA,2100277
6,森敬斗,23000000.0,0.153,28.0,75.0,72.0,11.0,0.0,1.0,0.0,13.0,4.0,4.0,16.0,2.0,0.0,0.0,0.173,0.181,0.354,0.213,DeNA,1900030
7,佐野恵太,170000000.0,0.274,138.0,569.0,525.0,144.0,24.0,0.0,15.0,213.0,47.0,70.0,61.0,34.0,5.0,0.0,0.322,0.406,0.727,0.107,DeNA,1600089
8,神里和毅,30000000.0,0.308,62.0,27.0,26.0,8.0,1.0,2.0,0.0,13.0,5.0,2.0,8.0,1.0,0.0,3.0,0.333,0.5,0.833,0.296,DeNA,1700059
9,京田陽太,60000000.0,0.216,83.0,210.0,194.0,42.0,5.0,1.0,1.0,52.0,21.0,14.0,60.0,9.0,4.0,1.0,0.264,0.268,0.532,0.286,DeNA,1600107
10,戸柱恭孝,75000000.0,0.242,45.0,100.0,95.0,23.0,4.0,0.0,2.0,33.0,5.0,6.0,15.0,2.0,0.0,0.0,0.253,0.347,0.6,0.15,DeNA,1500064
25,筒香嘉智,300000000.0,0.228,75.0,257.0,224.0,51.0,12.0,0.0,20.0,123.0,29.0,43.0,59.0,33.0,0.0,0.0,0.327,0.549,0.876,0.23,DeNA,1000002
26,三森大貴,43000000.0,0.212,91.0,179.0,160.0,34.0,9.0,0.0,0.0,43.0,23.0,10.0,32.0,17.0,0.0,22.0,0.287,0.269,0.555,0.179,DeNA,1600167
28,勝又温史,6200000.0,0.333,7.0,9.0,9.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.333,0.333,0.667,0.111,DeNA,1800046
29,伊藤光,52000000.0,0.0,6.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,DeNA,800075
31,柴田竜拓,47000000.0,0.091,70.0,32.0,22.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,4.0,0.0,1.0,0.231,0.091,0.322,0.188,DeNA,1500063
32,益子京右,5600000.0,,,,,,,,,,,,,,,,,,,,DeNA,1800047
33,武田陸玖,5600000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DeNA,2104341
37,加藤響,7500000.0,0.176,9.0,18.0,17.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,1.0,0.0,0.0,0.222,0.176,0.399,0.333,DeNA,1950827
44,石上泰輝,9500000.0,0.241,73.0,158.0,141.0,34.0,9.0,0.0,2.0,49.0,15.0,16.0,42.0,14.0,1.0,3.0,0.314,0.348,0.662,0.266,DeNA,2112189
50,山本祐大,54000000.0,0.262,104.0,344.0,313.0,82.0,19.0,2.0,3.0,114.0,22.0,41.0,40.0,16.0,4.0,0.0,0.3,0.364,0.664,0.116,DeNA,1700066
51,宮崎敏郎,200000000.0,0.277,95.0,352.0,321.0,89.0,16.0,1.0,6.0,125.0,25.0,39.0,42.0,28.0,1.0,0.0,0.335,0.389,0.725,0.119,DeNA,1200053
55,井上絢登,9000000.0,0.172,12.0,31.0,29.0,5.0,0.0,0.0,2.0,11.0,2.0,7.0,6.0,1.0,0.0,0.0,0.194,0.379,0.573,0.194,DeNA,2103696
56,田内真翔,5000000.0,0.5,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,DeNA,2111489
57,東妻純平,6000000.0,0.167,4.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.167,0.167,0.333,0.667,DeNA,1900033
58,梶原昂希,22000000.0,0.245,61.0,170.0,163.0,40.0,9.0,1.0,2.0,57.0,21.0,10.0,51.0,4.0,2.0,6.0,0.271,0.35,0.62,0.3,DeNA,2103703
60,知野直人,12000000.0,0.176,8.0,20.0,17.0,3.0,1.0,0.0,1.0,7.0,3.0,2.0,2.0,3.0,0.0,0.0,0.3,0.412,0.712,0.1,DeNA,1800048
61,蝦名達夫,27000000.0,0.284,115.0,401.0,348.0,99.0,21.0,1.0,8.0,146.0,53.0,41.0,68.0,31.0,11.0,5.0,0.355,0.42,0.775,0.17,DeNA,1900035
63,関根大気,53500000.0,0.174,9.0,23.0,23.0,4.0,3.0,0.0,0.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,0.174,0.304,0.478,0.087,DeNA,1300038
66,ダヤン・ビシエド,67000000.0,0.259,43.0,90.0,81.0,21.0,4.0,0.0,2.0,31.0,8.0,6.0,8.0,6.0,2.0,0.0,0.322,0.383,0.705,0.089,DeNA,
95,九鬼隆平,6500000.0,0.25,12.0,12.0,12.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.25,0.417,0.667,0.25,DeNA,1600166
99,マイク・フォード,80000000.0,0.196,25.0,51.0,46.0,9.0,1.0,0.0,0.0,10.0,1.0,1.0,13.0,5.0,0.0,0.0,0.275,0.217,0.492,0.255,DeNA,
100,蓮,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,
125,小笠原蒼,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2112000
127,上甲凌大,4600000.0,,,,,,,,,,,,,,,,,,,,DeNA,2105406
129,西巻賢二,5700000.0,,,,,,,,,,,,,,,,,,,,DeNA,1700037
130,近藤大雅,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2112221
133,粟飯原龍之介,5600000.0,,,,,,,,,,,,,,,,,,,,DeNA,
155,小針大輝,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2117755
193,高見澤郁魅,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2104256
0,木浪聖也,65000000.0,0.193,72.0,203.0,181.0,35.0,8.0,2.0,0.0,47.0,12.0,15.0,48.0,12.0,3.0,1.0,0.255,0.26,0.515,0.236,阪神,1800067
1,森下翔太,78000000.0,0.275,143.0,620.0,549.0,151.0,24.0,5.0,23.0,254.0,82.0,89.0,86.0,54.0,12.0,5.0,0.35,0.463,0.813,0.139,阪神,1850183
2,梅野隆太郎,160000000.0,0.22,52.0,132.0,118.0,26.0,4.0,0.0,0.0,30.0,7.0,2.0,29.0,7.0,1.0,2.0,0.27,0.254,0.524,0.22,阪神,1300073
3,大山悠輔,340000000.0,0.264,141.0,587.0,503.0,133.0,25.0,1.0,13.0,199.0,52.0,75.0,96.0,74.0,6.0,6.0,0.363,0.396,0.758,0.164,阪神,1600113
4,熊谷敬宥,19000000.0,0.224,85.0,170.0,156.0,35.0,2.0,3.0,1.0,46.0,22.0,18.0,33.0,5.0,1.0,6.0,0.253,0.295,0.548,0.194,阪神,1700079
5,近本光司,370000000.0,0.279,140.0,638.0,573.0,160.0,25.0,4.0,3.0,202.0,76.0,34.0,88.0,60.0,2.0,32.0,0.348,0.353,0.7,0.138,阪神,1800065
8,佐藤輝明,150000000.0,0.277,139.0,597.0,537.0,149.0,34.0,4.0,40.0,311.0,83.0,102.0,163.0,57.0,0.0,10.0,0.345,0.579,0.924,0.273,阪神,2000051
12,坂本誠志郎,100000000.0,0.247,117.0,414.0,340.0,84.0,19.0,1.0,2.0,111.0,21.0,27.0,91.0,53.0,5.0,2.0,0.357,0.326,0.683,0.22,阪神,1500087
25,渡邉諒,40000000.0,0.158,22.0,24.0,19.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,8.0,5.0,0.0,0.0,0.333,0.158,0.491,0.333,阪神,1300042
32,井上広大,11000000.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.667,阪神,1900045
33,糸原健斗,70000000.0,0.203,61.0,75.0,69.0,14.0,0.0,0.0,0.0,14.0,0.0,4.0,16.0,5.0,0.0,1.0,0.253,0.203,0.456,0.213,阪神,1600117
38,小幡竜平,25000000.0,0.223,89.0,297.0,265.0,59.0,8.0,0.0,5.0,82.0,23.0,17.0,64.0,18.0,1.0,6.0,0.272,0.309,0.581,0.215,阪神,1800066
39,榮枝裕貴,7800000.0,0.222,8.0,9.0,9.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.222,0.222,0.444,0.333,阪神,2000054
40,井坪陽生,6000000.0,0.167,6.0,18.0,18.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.167,0.167,0.333,0.222,阪神,2104697
43,町田隼乙,7500000.0,,,,,,,,,,,,,,,,,,,,阪神,2103631
44,戸井零士,5000000.0,,,,,,,,,,,,,,,,,,,,阪神,2100322
45,佐野大陽,7000000.0,,,,,,,,,,,,,,,,,,,,阪神,2110351
51,中野拓夢,145000000.0,0.282,143.0,625.0,531.0,150.0,18.0,3.0,0.0,174.0,65.0,30.0,77.0,44.0,3.0,19.0,0.339,0.328,0.667,0.123,阪神,2000056
52,山田脩也,6000000.0,,,,,,,,,,,,,,,,,,,,阪神,2104274
53,島田海吏,32000000.0,0.129,28.0,35.0,31.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.156,0.129,0.285,0.029,阪神,1700080
55,楠本泰史,18000000.0,0.133,16.0,16.0,15.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,6.0,1.0,0.0,0.0,0.188,0.2,0.388,0.375,阪神,
56,百崎蒼生,5000000.0,,,,,,,,,,,,,,,,,,,,阪神,2104632
57,長坂拳弥,12000000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,阪神,1600119
58,前川右京,32000000.0,0.246,69.0,209.0,195.0,48.0,10.0,1.0,1.0,63.0,11.0,15.0,30.0,8.0,6.0,0.0,0.297,0.323,0.62,0.144,阪神,1950996
59,藤田健斗,5400000.0,,,,,,,,,,,,,,,,,,,,阪神,1900048
60,小野寺暖,15000000.0,0.241,19.0,30.0,29.0,7.0,1.0,0.0,0.0,8.0,3.0,0.0,9.0,1.0,0.0,0.0,0.267,0.276,0.543,0.3,阪神,1900050
61,豊田寛,8300000.0,0.232,33.0,61.0,56.0,13.0,4.0,0.0,0.0,17.0,2.0,4.0,16.0,4.0,0.0,0.0,0.279,0.304,0.582,0.262,阪神,1450841
62,植田海,21000000.0,0.059,42.0,19.0,17.0,1.0,1.0,0.0,0.0,2.0,10.0,1.0,9.0,2.0,0.0,4.0,0.158,0.118,0.276,0.474,阪神,1400172
67,高寺望夢,6500000.0,0.231,67.0,160.0,134.0,31.0,4.0,0.0,2.0,41.0,10.0,7.0,37.0,18.0,1.0,4.0,0.325,0.306,0.631,0.231,阪神,2000057
