player_jersey_number,player_name_jap,player_salary,pitching_ERA,total_games,pitching_W,pitching_L,pitching_IP,pitching_W%,pitching_CG,pitching_SHO,pitching_SV,pitching_H,pitching_SO,pitching_SO%,pitching_R,pitching_ER,pitching_H,pitching_HR,pitching_BB,pitching_HBP,pitching_BB%,Team,player_id
25,イノーア,66000000.0,10.12,9.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,15.0,5.62,29.0,27.0,45.0,8.0,10.0,0.0,3.75,ヤクルト,
26,坂本光士郎,10000000.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,4.0,5.0,1.0,4.0,1.0,12.0,ヤクルト,1800037
28,吉田大喜,12000000.0,5.21,14.0,2.0,7.0,,0.222,0.0,0.0,0.0,0.0,53.0,7.08,40.0,39.0,80.0,10.0,34.0,0.0,4.54,ヤクルト,
29,小川泰弘,90000000.0,4.61,20.0,10.0,8.0,119.0,0.556,1.0,1.0,0.0,0.0,83.0,6.28,64.0,61.0,132.0,20.0,29.0,2.0,2.19,ヤクルト,1200076
33,クック,60500000.0,7.88,7.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,3.38,19.0,14.0,29.0,2.0,3.0,1.0,1.69,ヤクルト,
34,山田大樹,20000000.0,8.31,2.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,4.0,4.15,8.0,8.0,8.0,1.0,4.0,0.0,4.15,ヤクルト,
35,杉山晃基,8000000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,
37,マクガフ,104500000.0,3.91,50.0,4.0,1.0,46.0,0.8,0.0,0.0,0.0,23.0,52.0,10.17,20.0,20.0,42.0,4.0,15.0,3.0,2.93,ヤクルト,
38,梅野雄吾,33000000.0,3.61,42.0,5.0,2.0,,0.714,0.0,0.0,0.0,12.0,35.0,7.44,18.0,17.0,37.0,6.0,17.0,0.0,3.61,ヤクルト,1600076
40,市川悠太,5800000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,
43,A.スアレス,44000000.0,2.67,12.0,4.0,4.0,,0.5,0.0,0.0,0.0,0.0,52.0,6.95,25.0,20.0,56.0,4.0,27.0,6.0,3.61,ヤクルト,
44,大西広樹,7200000.0,5.0,5.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,5.0,14.0,1.0,5.0,0.0,5.0,ヤクルト,1900027
47,高橋奎二,17000000.0,3.94,10.0,1.0,3.0,48.0,0.25,0.0,0.0,0.0,0.0,51.0,9.56,24.0,21.0,47.0,6.0,21.0,4.0,3.94,ヤクルト,1500042
48,金久保優斗,5000000.0,5.4,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,6.0,6.0,10.0,0.0,5.0,0.0,4.5,ヤクルト,
53,五十嵐亮太,40000000.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ヤクルト,
54,中澤雅人,16000000.0,7.36,28.0,1.0,1.0,,0.5,0.0,0.0,0.0,3.0,19.0,6.66,21.0,21.0,32.0,6.0,9.0,1.0,3.16,ヤクルト,
56,鈴木裕太,4800000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,
61,久保拓眞,7000000.0,5.93,10.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,15.0,9.88,9.0,9.0,15.0,1.0,5.0,1.0,3.29,ヤクルト,
62,田川賢吾,7000000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,
64,風張蓮,14000000.0,7.98,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,11.0,6.75,13.0,13.0,22.0,2.0,9.0,1.0,5.52,ヤクルト,
67,平井諒,10000000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,
68,山中浩史,20000000.0,5.52,6.0,1.0,2.0,,0.333,0.0,0.0,0.0,0.0,16.0,4.91,18.0,18.0,31.0,3.0,8.0,0.0,2.45,ヤクルト,
69,今野龍太,6000000.0,2.84,20.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,36.0,12.79,10.0,8.0,23.0,1.0,13.0,0.0,4.62,ヤクルト,1300092
90,長谷川宙輝,6500000.0,5.82,44.0,1.0,2.0,,0.333,0.0,0.0,0.0,7.0,45.0,9.35,29.0,28.0,50.0,3.0,23.0,0.0,4.78,ヤクルト,1600169
99,蔵本治孝,7200000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,
119,ジュリアス,4000000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,
11,小笠原慎之介,19000000.0,7.11,4.0,1.0,3.0,19.0,0.25,0.0,0.0,0.0,0.0,16.0,7.58,17.0,15.0,22.0,4.0,8.0,1.0,3.79,中日,1500074
12,田島慎二,42500000.0,,,,,,,,,,,,,,,,,,,,中日,1100071
13,橋本侑樹,12000000.0,7.41,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,13.0,6.88,15.0,14.0,20.0,3.0,13.0,1.0,6.88,中日,1900038
14,谷元圭介,60000000.0,3.6,36.0,1.0,3.0,30.0,0.25,0.0,0.0,0.0,13.0,21.0,6.3,13.0,12.0,20.0,3.0,13.0,0.0,3.9,中日,
16,又吉克樹,49500000.0,2.77,26.0,4.0,0.0,26.0,1.0,0.0,0.0,0.0,7.0,18.0,6.23,8.0,8.0,22.0,2.0,8.0,1.0,2.77,中日,1300063
17,柳裕也,45000000.0,3.6,15.0,6.0,7.0,85.0,0.462,0.0,0.0,0.0,0.0,88.0,9.32,38.0,34.0,87.0,10.0,29.0,6.0,3.07,中日,1600106
19,吉見一起,90000000.0,5.6,5.0,1.0,2.0,,0.333,0.0,0.0,0.0,0.0,10.0,5.09,11.0,11.0,21.0,6.0,3.0,2.0,1.53,中日,
21,岡田俊哉,42000000.0,4.88,29.0,2.0,2.0,24.0,0.5,0.0,0.0,3.0,3.0,27.0,10.12,20.0,13.0,28.0,3.0,14.0,0.0,5.25,中日,
22,大野雄大,130000000.0,1.82,20.0,11.0,6.0,,0.647,10.0,6.0,0.0,0.0,148.0,8.96,33.0,30.0,106.0,13.0,23.0,0.0,1.39,中日,1000138
24,福谷浩司,18000000.0,2.64,14.0,8.0,2.0,92.0,0.8,0.0,0.0,0.0,0.0,72.0,7.04,27.0,27.0,81.0,7.0,13.0,1.0,1.27,中日,1200055
25,佐藤優,17000000.0,9.18,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,12.0,6.48,18.0,17.0,18.0,2.0,6.0,2.0,3.24,中日,
28,梅津晃大,15000000.0,3.74,7.0,2.0,3.0,,0.4,1.0,0.0,0.0,0.0,43.0,8.93,22.0,18.0,39.0,4.0,19.0,1.0,3.95,中日,1800060
29,山井大介,46500000.0,9.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,5.62,8.0,8.0,12.0,1.0,5.0,1.0,5.62,中日,12191
30,阿知羅拓馬,8000000.0,,,,,,,,,,,,,,,,,,,,中日,
33,祖父江大輔,35000000.0,1.79,54.0,2.0,0.0,,1.0,0.0,0.0,3.0,28.0,35.0,6.26,10.0,10.0,42.0,1.0,7.0,0.0,1.25,中日,
34,福敬登,25000000.0,3.55,53.0,5.0,5.0,,0.5,0.0,0.0,2.0,25.0,39.0,6.93,24.0,20.0,43.0,4.0,23.0,1.0,4.09,中日,1500077
36,岡野祐一郎,12000000.0,6.17,11.0,2.0,2.0,,0.5,0.0,0.0,0.0,0.0,41.0,8.72,30.0,29.0,50.0,9.0,13.0,3.0,2.76,中日,
38,松葉貴大,25000000.0,4.05,15.0,3.0,7.0,,0.3,0.0,0.0,0.0,0.0,50.0,6.14,33.0,33.0,86.0,9.0,17.0,2.0,2.09,中日,1200098
40,石川翔,7800000.0,,,,,,,,,,,,,,,,,,,,中日,1700102
41,勝野昌慶,11000000.0,3.88,13.0,4.0,5.0,72.0,0.444,0.0,0.0,0.0,0.0,56.0,7.0,32.0,31.0,74.0,7.0,17.0,2.0,2.12,中日,1800061
43,三ツ間卓也,16000000.0,20.77,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,14.54,10.0,10.0,11.0,1.0,2.0,1.0,4.15,中日,
46,鈴木博志,22000000.0,12.91,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,4.7,12.0,11.0,14.0,2.0,6.0,0.0,7.04,中日,
47,笠原祥太郎,16500000.0,,,,,,,,,,,,,,,,,,,,中日,1600109
50,清水達也,8000000.0,3.38,6.0,1.0,1.0,,0.5,0.0,0.0,0.0,0.0,21.0,8.86,9.0,8.0,15.0,3.0,15.0,0.0,6.33,中日,1700104
53,ゴンサレス,50000000.0,4.78,28.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,27.0,9.23,16.0,14.0,34.0,3.0,9.0,1.0,3.08,中日,
54,藤嶋健人,20000000.0,3.91,26.0,1.0,0.0,,1.0,0.0,0.0,1.0,3.0,21.0,7.46,11.0,11.0,21.0,5.0,9.0,1.0,3.2,中日,1600110
59,山本拓実,11000000.0,5.59,9.0,1.0,3.0,29.0,0.25,0.0,0.0,0.0,0.0,25.0,7.76,20.0,18.0,31.0,4.0,17.0,1.0,5.28,中日,1700106
61,垣越建伸,5500000.0,,,,,,,,,,,,,,,,,,,,中日,
62,竹内龍臣,5500000.0,,,,,,,,,,,,,,,,,,,,中日,
64,小熊凌祐,10500000.0,,,,,,,,,,,,,,,,,,,,中日,
65,伊藤準規,11000000.0,,,,,,,,,,,,,,,,,,,,中日,
69,濱田達郎,6000000.0,6.75,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,8.44,4.0,4.0,7.0,2.0,3.0,1.0,5.06,中日,
70,E.ロメロ,55000000.0,,,,,,,,,,,,,,,,,,,,中日,
97,R.マルティネス,60000000.0,1.12,40.0,2.0,0.0,40.0,1.0,0.0,0.0,21.0,7.0,49.0,11.03,5.0,5.0,24.0,2.0,12.0,1.0,2.7,中日,
98,木下雄介,7000000.0,4.08,18.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,24.0,12.23,9.0,8.0,19.0,1.0,12.0,1.0,6.11,中日,
99,鈴木翔太,8000000.0,,,,,,,,,,,,,,,,,,,,中日,
201,ブリトー,5000000.0,,,,,,,,,,,,,,,,,,,,中日,
202,浜田智博,5630000.0,,,,,,,,,,,,,,,,,,,,中日,
204,丸山泰資,6000000.0,,,,,,,,,,,,,,,,,,,,中日,
206,大藏彰人,3000000.0,,,,,,,,,,,,,,,,,,,,中日,
207,松田亘哲,3000000.0,,,,,,,,,,,,,,,,,,,,中日,
209,マルク,3000000.0,12.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,4.0,4.0,5.0,1.0,3.0,0.0,9.0,中日,
212,Y.ロドリゲス,15000000.0,4.12,11.0,3.0,4.0,59.0,0.429,0.0,0.0,0.0,0.0,67.0,10.22,30.0,27.0,50.0,4.0,21.0,5.0,3.2,中日,
1,斎藤佑樹,16000000.0,,,,,,,,,,,,,,,,,,,,日本ハム,
13,生田目翼,10000000.0,7.5,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,7.5,6.0,5.0,9.0,1.0,3.0,0.0,4.5,日本ハム,1800092
14,加藤貴之,57000000.0,3.26,28.0,4.0,2.0,58.0,0.667,0.0,0.0,0.0,1.0,51.0,7.91,23.0,21.0,57.0,4.0,23.0,2.0,3.57,日本ハム,1500110
15,上沢直之,60000000.0,3.06,15.0,8.0,6.0,97.0,0.571,1.0,0.0,0.0,0.0,90.0,8.35,40.0,33.0,85.0,6.0,38.0,1.0,3.53,日本ハム,1100099
16,有原航平,145000000.0,3.46,20.0,8.0,9.0,,0.471,3.0,1.0,0.0,0.0,106.0,7.19,56.0,51.0,125.0,11.0,30.0,6.0,2.04,日本ハム,1400117
17,浦野博司,28000000.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,日本ハム,1300043
18,吉田輝星,10300000.0,8.41,5.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,11.0,4.87,22.0,19.0,26.0,2.0,12.0,1.0,5.31,日本ハム,1800090
19,金子弌大,180000000.0,5.11,34.0,1.0,3.0,44.0,0.25,0.0,0.0,0.0,1.0,47.0,9.61,29.0,25.0,49.0,5.0,17.0,2.0,3.48,日本ハム,
20,上原健太,17000000.0,4.46,7.0,1.0,3.0,,0.25,0.0,0.0,0.0,0.0,28.0,7.34,20.0,17.0,37.0,3.0,12.0,0.0,3.15,日本ハム,1500109
25,宮西尚生,200000000.0,2.05,50.0,2.0,1.0,,0.667,0.0,0.0,8.0,21.0,53.0,9.87,12.0,11.0,34.0,4.0,22.0,4.0,4.1,日本ハム,800052
27,N.マルティネス,80000000.0,4.62,17.0,2.0,7.0,76.0,0.222,0.0,0.0,1.0,1.0,66.0,7.82,44.0,39.0,76.0,8.0,40.0,3.0,4.74,日本ハム,
28,河野竜生,15000000.0,5.07,12.0,3.0,5.0,,0.375,0.0,0.0,0.0,0.0,43.0,6.41,40.0,34.0,63.0,9.0,30.0,3.0,4.48,日本ハム,1900070
29,井口和朋,26500000.0,4.1,29.0,1.0,0.0,,1.0,0.0,0.0,0.0,2.0,18.0,6.15,14.0,12.0,27.0,5.0,8.0,2.0,2.73,日本ハム,1500111
31,村田透,40000000.0,3.55,21.0,1.0,1.0,38.0,0.5,0.0,0.0,0.0,5.0,23.0,5.45,16.0,15.0,38.0,3.0,12.0,3.0,2.84,日本ハム,
33,立野和明,11000000.0,,,,,,,,,,,,,,,,,,,,日本ハム,
34,堀瑞輝,21000000.0,4.19,45.0,2.0,1.0,,0.667,0.0,0.0,1.0,14.0,45.0,10.47,20.0,18.0,30.0,2.0,22.0,6.0,5.12,日本ハム,1600133
35,西村天裕,21000000.0,4.56,16.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,29.0,10.17,14.0,13.0,23.0,4.0,14.0,2.0,4.91,日本ハム,
36,バーヘイゲン,110000000.0,3.22,18.0,8.0,6.0,,0.571,1.0,1.0,0.0,0.0,115.0,9.27,45.0,40.0,91.0,7.0,29.0,6.0,2.34,日本ハム,
37,柿木蓮,5200000.0,,,,,,,,,,,,,,,,,,,,日本ハム,
39,秋吉亮,100000000.0,6.37,33.0,1.0,2.0,,0.333,0.0,0.0,12.0,4.0,28.0,8.49,21.0,21.0,30.0,6.0,11.0,0.0,3.34,日本ハム,
40,福田俊,7000000.0,3.26,30.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,27.0,8.01,12.0,11.0,29.0,4.0,14.0,0.0,4.15,日本ハム,1800096
41,B.ロドリゲス,70000000.0,2.25,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,9.0,10.12,2.0,2.0,7.0,0.0,3.0,0.0,3.38,日本ハム,
46,田中瑛斗,5600000.0,,,,,,,,,,,,,,,,,,,,日本ハム,1700027
47,鈴木健矢,8500000.0,7.94,11.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,11.0,8.74,10.0,10.0,15.0,0.0,7.0,0.0,5.56,日本ハム,1900073
49,公文克彦,60000000.0,7.88,29.0,0.0,2.0,24.0,0.0,0.0,0.0,1.0,8.0,19.0,7.12,24.0,21.0,33.0,3.0,11.0,0.0,4.12,日本ハム,
50,鈴木遼太郎,7700000.0,,,,,,,,,,,,,,,,,,,,日本ハム,
51,石川直也,56000000.0,,,,,,,,,,,,,,,,,,,,日本ハム,1400120
52,宮台康平,7600000.0,,,,,,,,,,,,,,,,,,,,日本ハム,
54,玉井大翔,44000000.0,3.46,49.0,4.0,4.0,,0.5,0.0,0.0,1.0,21.0,29.0,6.26,17.0,16.0,36.0,5.0,18.0,1.0,3.89,日本ハム,1600139
56,吉川光夫,36000000.0,3.38,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.69,2.0,2.0,5.0,0.0,4.0,0.0,6.75,日本ハム,
57,杉浦稔大,20000000.0,3.13,17.0,7.0,5.0,,0.583,0.0,0.0,1.0,0.0,68.0,8.2,29.0,26.0,59.0,6.0,37.0,1.0,4.46,日本ハム,1300094
59,吉田侑樹,9500000.0,4.26,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,8.53,3.0,3.0,8.0,0.0,2.0,0.0,2.84,日本ハム,
62,望月大希,7700000.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,日本ハム,
63,北浦竜次,7000000.0,16.2,3.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,9.0,0.0,3.0,0.0,8.1,日本ハム,1700029
113,長谷川凌汰,2400000.0,,,,,,,,,,,,,,,,,,,,日本ハム,
148,高山優希,4400000.0,,,,,,,,,,,,,,,,,,,,日本ハム,
2,スチュワート.Jr,110000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
10,大竹耕太郎,27000000.0,2.3,3.0,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,8.0,4.6,4.0,4.0,13.0,1.0,3.0,0.0,1.72,ソフトバンク,1700137
11,津森宥紀,11000000.0,2.76,14.0,1.0,0.0,,1.0,0.0,0.0,0.0,3.0,17.0,9.37,5.0,5.0,15.0,2.0,8.0,1.0,4.41,ソフトバンク,1900102
13,二保旭,22000000.0,4.92,12.0,4.0,5.0,,0.444,0.0,0.0,0.0,0.0,28.0,4.45,40.0,31.0,63.0,5.0,24.0,6.0,3.81,ソフトバンク,
14,加治屋蓮,41000000.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,10.0,1.0,3.0,1.0,4.5,ソフトバンク,1300076
16,東浜巨,67000000.0,2.34,19.0,9.0,2.0,119.0,0.818,0.0,0.0,0.0,0.0,102.0,7.71,32.0,31.0,83.0,10.0,49.0,2.0,3.71,ソフトバンク,1200106
17,岩嵜翔,75000000.0,7.2,17.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,10.0,20.0,12.0,12.0,12.0,19.0,3.0,6.0,1.0,3.6,ソフトバンク,800080
18,武田翔太,80000000.0,6.48,7.0,2.0,2.0,25.0,0.5,0.0,0.0,0.0,0.0,23.0,8.28,19.0,18.0,34.0,7.0,14.0,1.0,5.04,ソフトバンク,
20,甲斐野央,50000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,1800106
21,和田毅,100000000.0,2.94,16.0,8.0,1.0,,0.889,0.0,0.0,0.0,0.0,75.0,7.88,30.0,28.0,66.0,7.0,31.0,1.0,3.26,ソフトバンク,
25,田中正義,13000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,1600164
26,吉住晴斗,7900000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
28,高橋礼,50000000.0,2.65,52.0,4.0,2.0,51.0,0.667,0.0,0.0,0.0,23.0,29.0,5.12,17.0,15.0,42.0,2.0,24.0,9.0,4.24,ソフトバンク,1700130
29,石川柊太,48000000.0,2.42,18.0,11.0,3.0,,0.786,2.0,1.0,0.0,0.0,103.0,8.3,32.0,30.0,68.0,9.0,41.0,12.0,3.3,ソフトバンク,1300080
34,椎野新,26000000.0,5.73,12.0,1.0,1.0,11.0,0.5,0.0,0.0,0.0,1.0,13.0,10.64,7.0,7.0,12.0,1.0,5.0,0.0,4.09,ソフトバンク,
35,モイネロ,120000000.0,1.69,50.0,2.0,3.0,48.0,0.4,0.0,0.0,1.0,38.0,77.0,14.44,9.0,9.0,26.0,1.0,25.0,2.0,4.69,ソフトバンク,
37,ムーア,384000000.0,2.65,13.0,6.0,3.0,78.0,0.667,0.0,0.0,0.0,0.0,89.0,10.27,32.0,23.0,64.0,7.0,22.0,4.0,2.54,ソフトバンク,
38,森唯斗,460000000.0,2.28,52.0,1.0,1.0,,0.5,0.0,0.0,32.0,6.0,40.0,7.01,14.0,13.0,39.0,4.0,13.0,2.0,2.28,ソフトバンク,
39,尾形崇斗,3200000.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,3.0,3.0,2.0,0.0,3.0,0.0,27.0,ソフトバンク,1700134
40,杉山一樹,12000000.0,2.16,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,22.0,11.88,5.0,4.0,15.0,1.0,6.0,0.0,3.24,ソフトバンク,1800107
41,千賀滉大,300000000.0,2.16,18.0,11.0,6.0,121.0,0.647,1.0,0.0,0.0,0.0,149.0,11.08,37.0,29.0,90.0,4.0,57.0,2.0,4.24,ソフトバンク,
42,松田遼馬,25000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
44,バンデンハーク,300000000.0,6.92,5.0,2.0,2.0,26.0,0.5,0.0,0.0,0.0,0.0,20.0,6.92,21.0,20.0,28.0,6.0,10.0,0.0,3.46,ソフトバンク,
47,高橋純平,39000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
49,古谷優人,7000000.0,3.18,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,14.29,3.0,2.0,5.0,0.0,6.0,0.0,9.53,ソフトバンク,
50,板東湧梧,9500000.0,2.56,15.0,2.0,2.0,,0.5,0.0,0.0,0.0,2.0,29.0,8.24,9.0,9.0,26.0,4.0,10.0,0.0,2.84,ソフトバンク,1800109
53,泉圭輔,12500000.0,2.08,40.0,0.0,1.0,,0.0,0.0,0.0,0.0,8.0,28.0,7.27,9.0,8.0,26.0,1.0,19.0,1.0,4.93,ソフトバンク,1800111
56,田浦文丸,5800000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
57,嘉弥真新也,110000000.0,2.1,50.0,3.0,1.0,30.0,0.75,0.0,0.0,0.0,18.0,33.0,9.9,7.0,7.0,18.0,1.0,10.0,2.0,3.0,ソフトバンク,
58,サファテ,500000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
61,奥村政稔,10000000.0,2.08,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,14.54,1.0,1.0,3.0,0.0,3.0,2.0,6.23,ソフトバンク,1800112
63,川原弘之,12000000.0,2.0,22.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,15.0,7.5,5.0,4.0,12.0,0.0,14.0,3.0,7.0,ソフトバンク,
66,松本裕樹,12000000.0,3.49,25.0,0.0,1.0,,0.0,0.0,0.0,0.0,6.0,27.0,8.58,11.0,11.0,20.0,4.0,19.0,0.0,6.04,ソフトバンク,1400126
67,笠谷俊介,5900000.0,2.84,20.0,4.0,4.0,57.0,0.5,0.0,0.0,0.0,0.0,67.0,10.58,21.0,18.0,44.0,2.0,31.0,4.0,4.89,ソフトバンク,
122,大関友久,4000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,1900106
123,小澤怜史,7000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,1500139
129,野澤佑斗,2700000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
133,岡本直也,4000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
137,渡辺健史,2700000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
138,重田倫明,4000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
140,渡邉雄大,3000000.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,5.4,0.0,0.0,0.0,0.0,1.0,0.0,5.4,ソフトバンク,
143,村上舜,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
11,佐々木千隼,19700000.0,8.31,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,10.38,4.0,4.0,7.0,1.0,2.0,1.0,4.15,ロッテ,1600141
12,石川歩,105000000.0,4.25,21.0,7.0,6.0,,0.538,0.0,0.0,0.0,0.0,77.0,5.2,65.0,63.0,138.0,19.0,26.0,4.0,1.75,ロッテ,
14,大谷智久,40000000.0,,,,,,,,,,,,,,,,,,,,ロッテ,
15,美馬学,65000000.0,3.95,19.0,10.0,4.0,123.0,0.714,1.0,0.0,0.0,0.0,88.0,6.44,62.0,54.0,130.0,9.0,25.0,0.0,1.83,ロッテ,1000155
16,種市篤暉,30000000.0,3.47,7.0,3.0,2.0,,0.6,1.0,1.0,0.0,0.0,41.0,7.91,18.0,18.0,43.0,7.0,15.0,5.0,2.89,ロッテ,1600146
17,佐々木朗希,16000000.0,,,,,,,,,,,,,,,,,,,,ロッテ,
18,二木康太,46000000.0,3.4,15.0,9.0,3.0,,0.75,1.0,1.0,0.0,0.0,79.0,7.67,36.0,35.0,72.0,7.0,12.0,3.0,1.17,ロッテ,
19,唐川侑己,62000000.0,1.19,32.0,1.0,1.0,,0.5,0.0,0.0,0.0,14.0,23.0,6.82,4.0,4.0,22.0,1.0,9.0,0.0,2.67,ロッテ,800060
20,東條大樹,30000000.0,2.54,39.0,1.0,1.0,,0.5,0.0,0.0,0.0,5.0,26.0,8.26,10.0,8.0,25.0,3.0,12.0,4.0,3.81,ロッテ,
21,内竜也,30000000.0,,,,,,,,,,,,,,,,,,,,ロッテ,
24,東妻勇輔,17000000.0,3.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,4.0,2.4,5.0,5.0,10.0,2.0,14.0,0.0,8.4,ロッテ,1800051
27,山本大貴,10000000.0,2.63,12.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,4.61,4.0,4.0,11.0,1.0,6.0,0.0,3.95,ロッテ,
28,松永昂大,75000000.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,3.0,8.1,0.0,0.0,3.0,0.0,3.0,0.0,8.1,ロッテ,1200094
29,西野勇士,70000000.0,,,,,,,,,,,,,,,,,,,,ロッテ,900081
30,石崎剛,13400000.0,9.0,12.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,2.0,19.0,12.21,14.0,14.0,12.0,2.0,15.0,0.0,9.64,ロッテ,
33,南昌輝,30000000.0,4.91,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,7.36,4.0,4.0,5.0,2.0,5.0,0.0,6.14,ロッテ,1000106
34,土肥星也,15300000.0,,,,,,,,,,,,,,,,,,,,ロッテ,
35,渡邉啓太,10000000.0,,,,,,,,,,,,,,,,,,,,ロッテ,
36,有吉優樹,34000000.0,4.91,3.0,1.0,1.0,11.0,0.5,0.0,0.0,0.0,0.0,5.0,4.09,6.0,6.0,15.0,1.0,2.0,0.0,1.64,ロッテ,
37,小野郁,6000000.0,3.23,40.0,2.0,2.0,39.0,0.5,0.0,0.0,0.0,4.0,32.0,7.38,18.0,14.0,31.0,2.0,18.0,1.0,4.15,ロッテ,1400140
41,成田翔,6700000.0,18.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.0,5.0,2.0,0.0,1.0,0.0,ロッテ,
42,ハーマン,88000000.0,2.15,38.0,3.0,2.0,,0.6,0.0,0.0,1.0,23.0,37.0,8.84,9.0,9.0,28.0,2.0,12.0,0.0,2.87,ロッテ,
43,小島和哉,17000000.0,3.73,20.0,7.0,8.0,,0.467,0.0,0.0,0.0,0.0,83.0,6.59,50.0,47.0,106.0,12.0,47.0,3.0,3.73,ロッテ,1800052
46,岩下大輝,25000000.0,4.2,17.0,7.0,7.0,90.0,0.5,0.0,0.0,0.0,0.0,74.0,7.4,44.0,42.0,98.0,11.0,35.0,3.0,3.5,ロッテ,
47,田中靖洋,35000000.0,2.45,8.0,1.0,0.0,,1.0,0.0,0.0,0.0,2.0,8.0,9.82,2.0,2.0,5.0,1.0,4.0,0.0,4.91,ロッテ,
