player_jersey_number,player_name_jap,player_salary,bating_AVG,total_games,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_TB,batting_R,batting_RBI,batting_SO,batting_BB,batting_HBP,batting_SB,batting_OBP,batting_SLG,batting_OPS,batting_SO%,Team,player_id
024,岩田幸宏,3000000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,2103917
25,サンタナ,270000000.0,0.3,136.0,516.0,467.0,140.0,32.0,0.0,18.0,226.0,52.0,66.0,114.0,44.0,2.0,2.0,0.36,0.484,0.844,0.221,ヤクルト,
025,木須フェリペ,,,,,,,,,,,,,,,,,,,,,ヤクルト,
27,中村悠平,170000000.0,0.226,106.0,376.0,310.0,70.0,14.0,0.0,4.0,96.0,24.0,33.0,59.0,33.0,8.0,0.0,0.313,0.31,0.622,0.157,ヤクルト,900044
30,西田明央,20000000.0,0.125,8.0,8.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.125,0.125,0.25,0.375,ヤクルト,
31,山崎晃大朗,40000000.0,0.241,64.0,153.0,137.0,33.0,2.0,0.0,0.0,35.0,17.0,3.0,33.0,10.0,0.0,9.0,0.293,0.255,0.548,0.216,ヤクルト,1500044
32,松本直樹,10000000.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ヤクルト,1700090
33,内山壮真,16000000.0,0.229,94.0,269.0,240.0,55.0,12.0,1.0,6.0,87.0,20.0,27.0,37.0,19.0,2.0,3.0,0.29,0.362,0.653,0.138,ヤクルト,2000026
36,西村瑠伊斗,6500000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ヤクルト,2102997
39,宮本丈,23000000.0,0.222,65.0,123.0,90.0,20.0,5.0,0.0,0.0,25.0,11.0,7.0,18.0,17.0,5.0,1.0,0.368,0.278,0.646,0.146,ヤクルト,1700089
42,澤井廉,8500000.0,0.156,16.0,37.0,32.0,5.0,0.0,1.0,0.0,7.0,3.0,1.0,11.0,0.0,5.0,0.0,0.27,0.219,0.489,0.297,ヤクルト,1750800
46,太田賢吾,16000000.0,0.195,20.0,42.0,41.0,8.0,0.0,0.0,0.0,8.0,1.0,1.0,11.0,1.0,0.0,0.0,0.214,0.195,0.409,0.262,ヤクルト,
50,北村恵吾,7500000.0,0.19,12.0,23.0,21.0,4.0,0.0,0.0,1.0,7.0,4.0,7.0,5.0,0.0,0.0,0.0,0.174,0.333,0.507,0.217,ヤクルト,1650165
51,濱田太貴,13000000.0,0.234,103.0,276.0,252.0,59.0,17.0,0.0,5.0,91.0,30.0,22.0,60.0,19.0,1.0,4.0,0.29,0.361,0.652,0.217,ヤクルト,1800036
55,村上宗隆,600000000.0,0.256,140.0,597.0,496.0,127.0,28.0,0.0,31.0,248.0,76.0,84.0,168.0,90.0,7.0,5.0,0.375,0.5,0.875,0.281,ヤクルト,
57,古賀優大,15000000.0,0.294,38.0,80.0,68.0,20.0,1.0,0.0,1.0,24.0,10.0,2.0,6.0,8.0,1.0,0.0,0.377,0.353,0.73,0.075,ヤクルト,1600078
59,小森航大郎,5200000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,2103614
60,武岡龍世,7000000.0,0.219,84.0,178.0,160.0,35.0,3.0,2.0,1.0,45.0,18.0,8.0,47.0,8.0,0.0,3.0,0.254,0.281,0.536,0.264,ヤクルト,1900029
65,松本友,8500000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,
66,三ツ俣大樹,6000000.0,0.143,18.0,21.0,14.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,8.0,2.0,0.0,0.0,0.25,0.143,0.393,0.381,ヤクルト,
71,赤羽由紘,6000000.0,0.174,29.0,27.0,23.0,4.0,0.0,0.0,1.0,7.0,5.0,3.0,12.0,1.0,1.0,0.0,0.231,0.304,0.535,0.444,ヤクルト,2000031
0,細川成也,9900000.0,0.253,140.0,576.0,518.0,131.0,30.0,1.0,24.0,235.0,62.0,78.0,161.0,49.0,8.0,0.0,0.326,0.454,0.78,0.28,中日,1600085
2,田中幹也,7200000.0,,,,,,,,,,,,,,,,,,,,中日,1750701
3,高橋周平,67500000.0,0.215,86.0,172.0,158.0,34.0,6.0,0.0,0.0,40.0,1.0,14.0,41.0,11.0,1.0,1.0,0.271,0.253,0.524,0.238,中日,1100069
4,鵜飼航丞,15000000.0,0.143,41.0,94.0,91.0,13.0,1.0,0.0,3.0,23.0,7.0,5.0,31.0,2.0,1.0,1.0,0.17,0.253,0.423,0.33,中日,2103845
5,村松開人,12000000.0,0.207,98.0,304.0,275.0,57.0,4.0,1.0,1.0,66.0,20.0,20.0,49.0,15.0,2.0,1.0,0.252,0.24,0.492,0.161,中日,1750223
8,大島洋平,250000000.0,0.289,130.0,494.0,470.0,136.0,17.0,2.0,0.0,157.0,34.0,23.0,43.0,15.0,5.0,6.0,0.316,0.334,0.65,0.087,中日,900410
9,アキーノ,168000000.0,0.154,20.0,68.0,65.0,10.0,4.0,0.0,1.0,17.0,2.0,6.0,32.0,2.0,0.0,0.0,0.176,0.262,0.438,0.471,中日,
23,福元悠真,7200000.0,,,,,,,,,,,,,,,,,,,,中日,1651376
25,石川昂弥,15000000.0,0.242,121.0,464.0,434.0,105.0,27.0,0.0,13.0,171.0,32.0,45.0,69.0,22.0,4.0,0.0,0.282,0.394,0.676,0.149,中日,1900037
27,大野奨太,22000000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中日,900065
30,三好大倫,9000000.0,0.154,30.0,17.0,13.0,2.0,1.0,0.0,0.0,3.0,6.0,0.0,4.0,1.0,2.0,3.0,0.312,0.231,0.543,0.235,中日,
32,石垣雅海,10000000.0,0.087,22.0,26.0,23.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,2.0,0.0,0.0,0.16,0.087,0.247,0.231,中日,
35,木下拓哉,68000000.0,0.237,89.0,315.0,278.0,66.0,15.0,0.0,5.0,96.0,19.0,26.0,55.0,30.0,1.0,0.0,0.313,0.345,0.658,0.175,中日,1500076
37,濱将乃介,7200000.0,,,,,,,,,,,,,,,,,,,,中日,2103944
39,宇佐見真吾,30000000.0,0.282,69.0,226.0,206.0,58.0,6.0,0.0,3.0,73.0,12.0,14.0,47.0,17.0,1.0,0.0,0.339,0.354,0.694,0.208,中日,1500049
42,ブライト健太,14000000.0,0.241,33.0,68.0,58.0,14.0,0.0,2.0,0.0,18.0,6.0,4.0,20.0,6.0,1.0,2.0,0.323,0.31,0.633,0.294,中日,2103840
43,味谷大誠,6000000.0,0.286,6.0,7.0,7.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.286,0.286,0.571,0.143,中日,2103633
44,郡司裕也,9750000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中日,1900040
44,川越誠司,14000000.0,0.212,18.0,36.0,33.0,7.0,1.0,0.0,0.0,8.0,3.0,1.0,8.0,3.0,0.0,0.0,0.278,0.242,0.52,0.222,中日,1500100
45,龍空,13500000.0,0.187,114.0,304.0,273.0,51.0,3.0,2.0,1.0,61.0,16.0,18.0,59.0,15.0,2.0,2.0,0.233,0.223,0.456,0.194,中日,
48,溝脇隼人,15000000.0,0.175,59.0,45.0,40.0,7.0,2.0,0.0,0.0,9.0,5.0,3.0,12.0,2.0,1.0,1.0,0.233,0.225,0.458,0.267,中日,
49,伊藤康祐,7200000.0,0.15,34.0,22.0,20.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,0.15,0.15,0.3,0.136,中日,
51,高松渡,10600000.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,中日,1700103
52,加藤翔平,23000000.0,0.225,59.0,45.0,40.0,9.0,0.0,0.0,0.0,9.0,6.0,4.0,8.0,2.0,1.0,2.0,0.279,0.225,0.504,0.178,中日,
53,後藤駿太,21000000.0,0.182,52.0,51.0,44.0,8.0,3.0,0.0,0.0,11.0,3.0,6.0,18.0,5.0,0.0,0.0,0.26,0.25,0.51,0.353,中日,
55,福田永将,35000000.0,0.15,19.0,26.0,20.0,3.0,0.0,0.0,1.0,6.0,3.0,1.0,4.0,5.0,1.0,0.0,0.346,0.3,0.646,0.154,中日,700035
56,星野真生,5400000.0,,,,,,,,,,,,,,,,,,,,中日,
57,山浅龍之介,6000000.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中日,2104399
58,石橋康太,9500000.0,0.257,39.0,77.0,70.0,18.0,6.0,0.0,2.0,30.0,7.0,9.0,7.0,1.0,0.0,0.0,0.268,0.429,0.696,0.091,中日,1800062
60,岡林勇希,40000000.0,0.279,143.0,633.0,584.0,163.0,21.0,10.0,3.0,213.0,61.0,31.0,89.0,39.0,0.0,12.0,0.324,0.365,0.688,0.141,中日,1900041
63,堂上直倫,29000000.0,0.222,12.0,10.0,9.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.333,0.633,0.1,中日,700034
66,ビシエド,350000000.0,0.244,91.0,347.0,315.0,77.0,9.0,0.0,6.0,104.0,20.0,23.0,41.0,27.0,4.0,0.0,0.311,0.33,0.641,0.118,中日,
68,福永裕基,7200000.0,0.241,97.0,325.0,291.0,70.0,16.0,1.0,2.0,94.0,30.0,15.0,62.0,20.0,2.0,2.0,0.289,0.323,0.612,0.191,中日,2103780
69,加藤匠馬,19000000.0,0.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,中日,1400160
96,アルモンテ,30000000.0,0.189,28.0,54.0,53.0,10.0,1.0,0.0,1.0,14.0,3.0,2.0,18.0,1.0,0.0,0.0,0.204,0.264,0.468,0.333,中日,
97,樋口正修,3000000.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,中日,2103947
99,カリステ,30000000.0,0.233,47.0,172.0,163.0,38.0,8.0,0.0,5.0,61.0,13.0,13.0,36.0,7.0,0.0,0.0,0.265,0.374,0.639,0.209,中日,
209,レビーラ,10000000.0,,,,,,,,,,,,,,,,,,,,中日,
210,ガルシア,10000000.0,,,,,,,,,,,,,,,,,,,,中日,
2,アリエル・マルティネス,80000000.0,0.246,119.0,444.0,386.0,95.0,24.0,0.0,15.0,164.0,39.0,66.0,99.0,44.0,11.0,0.0,0.338,0.425,0.763,0.223,日本ハム,
3,加藤豪将,50000000.0,0.21,62.0,222.0,200.0,42.0,6.0,0.0,6.0,66.0,18.0,16.0,35.0,18.0,3.0,3.0,0.284,0.33,0.614,0.158,日本ハム,
4,上川畑大悟,22000000.0,0.212,108.0,346.0,293.0,62.0,5.0,1.0,0.0,69.0,16.0,18.0,51.0,34.0,6.0,3.0,0.305,0.235,0.541,0.147,日本ハム,1251037
5,野村佑希,33000000.0,0.236,125.0,473.0,423.0,100.0,21.0,1.0,13.0,162.0,42.0,43.0,112.0,42.0,4.0,4.0,0.309,0.383,0.692,0.237,日本ハム,1800091
6,アリスメンディ・アルカンタラ,130000000.0,0.204,41.0,125.0,113.0,23.0,6.0,0.0,4.0,41.0,14.0,10.0,41.0,9.0,0.0,1.0,0.262,0.363,0.625,0.328,日本ハム,
7,松本剛,86000000.0,0.276,134.0,561.0,507.0,140.0,16.0,2.0,3.0,169.0,51.0,30.0,57.0,37.0,7.0,12.0,0.332,0.333,0.665,0.102,日本ハム,1100095
8,淺間大基,28000000.0,0.222,13.0,38.0,36.0,8.0,3.0,1.0,0.0,13.0,2.0,4.0,10.0,1.0,0.0,0.0,0.243,0.361,0.604,0.263,日本ハム,1400119
9,中島卓也,30000000.0,0.207,17.0,32.0,29.0,6.0,0.0,0.0,0.0,6.0,3.0,2.0,5.0,2.0,0.0,2.0,0.258,0.207,0.465,0.156,日本ハム,900069
10,清水優心,29000000.0,0.26,32.0,60.0,50.0,13.0,1.0,0.0,0.0,14.0,3.0,5.0,13.0,4.0,0.0,1.0,0.315,0.28,0.595,0.217,日本ハム,1400118
21,清宮幸太郎,33000000.0,0.244,99.0,416.0,356.0,87.0,20.0,1.0,10.0,139.0,41.0,41.0,69.0,53.0,3.0,2.0,0.344,0.39,0.734,0.166,日本ハム,1700025
23,伏見寅威,45000000.0,0.201,89.0,251.0,229.0,46.0,5.0,0.0,3.0,60.0,13.0,12.0,42.0,8.0,4.0,0.0,0.241,0.262,0.503,0.167,日本ハム,1200100
27,古川裕大,12000000.0,0.186,17.0,47.0,43.0,8.0,4.0,0.0,0.0,12.0,2.0,4.0,15.0,1.0,0.0,0.0,0.196,0.279,0.475,0.319,日本ハム,
30,宇佐見真吾,30000000.0,0.0,9.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.062,0.0,0.062,0.25,日本ハム,1500049
30,郡司裕也,9750000.0,0.254,55.0,187.0,169.0,43.0,4.0,0.0,3.0,56.0,15.0,19.0,30.0,16.0,0.0,2.0,0.319,0.331,0.65,0.16,日本ハム,1900040
32,谷内亮太,30000000.0,0.197,44.0,88.0,76.0,15.0,0.0,0.0,0.0,15.0,6.0,5.0,9.0,8.0,0.0,0.0,0.274,0.197,0.471,0.102,日本ハム,1200080
35,福田光輝,8000000.0,0.175,24.0,63.0,57.0,10.0,3.0,0.0,2.0,19.0,8.0,7.0,19.0,4.0,1.0,0.0,0.242,0.333,0.575,0.302,日本ハム,
36,木村文紀,19000000.0,0.5,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,日本ハム,700078
37,江越大賀,12000000.0,0.18,100.0,176.0,150.0,27.0,4.0,2.0,5.0,50.0,17.0,13.0,77.0,11.0,2.0,9.0,0.244,0.333,0.577,0.438,日本ハム,
38,石井一成,35000000.0,0.169,36.0,100.0,83.0,14.0,3.0,2.0,0.0,21.0,8.0,4.0,27.0,14.0,0.0,3.0,0.289,0.253,0.542,0.27,日本ハム,1600134
39,有薗直輝,6300000.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,日本ハム,2103603
43,水野達稀,9000000.0,0.161,31.0,62.0,56.0,9.0,4.0,1.0,0.0,15.0,1.0,6.0,21.0,4.0,0.0,1.0,0.213,0.268,0.481,0.339,日本ハム,1851204
44,阪口樂,5500000.0,,,,,,,,,,,,,,,,,,,,日本ハム,2103615
49,山田遥楓,12000000.0,0.268,29.0,46.0,41.0,11.0,2.0,0.0,0.0,13.0,1.0,1.0,6.0,4.0,1.0,0.0,0.348,0.317,0.665,0.13,日本ハム,
50,五十幡亮汰,10500000.0,0.228,70.0,205.0,193.0,44.0,2.0,3.0,0.0,52.0,23.0,6.0,50.0,4.0,2.0,17.0,0.251,0.269,0.521,0.244,日本ハム,2000080
56,細川凌平,6600000.0,0.216,60.0,112.0,97.0,21.0,5.0,1.0,1.0,31.0,11.0,10.0,26.0,7.0,0.0,1.0,0.269,0.32,0.589,0.232,日本ハム,2000082
58,奈良間大己,7700000.0,0.243,65.0,196.0,181.0,44.0,12.0,2.0,2.0,66.0,20.0,15.0,50.0,8.0,3.0,2.0,0.285,0.365,0.65,0.255,日本ハム,1850932
60,郡拓也,8800000.0,0.267,7.0,15.0,15.0,4.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0.267,0.333,0.6,0.067,日本ハム,1600138
61,今川優馬,20000000.0,0.197,28.0,69.0,61.0,12.0,1.0,0.0,0.0,13.0,7.0,1.0,17.0,6.0,2.0,3.0,0.29,0.213,0.503,0.246,日本ハム,2000084
64,田宮裕涼,5700000.0,0.258,10.0,31.0,31.0,8.0,1.0,0.0,2.0,15.0,4.0,9.0,7.0,0.0,0.0,2.0,0.258,0.484,0.742,0.226,日本ハム,1800095
65,梅林優貴,7700000.0,0.5,7.0,6.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.167,日本ハム,1900075
66,万波中正,20000000.0,0.265,141.0,582.0,533.0,141.0,33.0,0.0,25.0,249.0,69.0,74.0,138.0,41.0,4.0,2.0,0.321,0.467,0.788,0.237,日本ハム,1800093
94,アレン・ハンソン,,0.144,39.0,96.0,90.0,13.0,3.0,0.0,4.0,28.0,9.0,9.0,12.0,5.0,0.0,2.0,0.188,0.311,0.499,0.125,日本ハム,
99,王柏融,15000000.0,0.238,20.0,45.0,42.0,10.0,0.0,1.0,1.0,15.0,5.0,5.0,16.0,3.0,0.0,0.0,0.289,0.357,0.646,0.356,日本ハム,
124,阿部和広,2600000.0,,,,,,,,,,,,,,,,,,,,日本ハム,
125,藤田大清,2600000.0,,,,,,,,,,,,,,,,,,,,日本ハム,2107588
127,山口アタル,2600000.0,,,,,,,,,,,,,,,,,,,,日本ハム,2107959
00,川瀬晃,17000000.0,0.236,102.0,208.0,178.0,42.0,7.0,3.0,0.0,55.0,25.0,15.0,23.0,9.0,2.0,2.0,0.279,0.309,0.588,0.111,ソフトバンク,1500143
0,F.ガルビス,350000000.0,0.152,19.0,34.0,33.0,5.0,0.0,0.0,0.0,5.0,1.0,1.0,11.0,0.0,1.0,0.0,0.176,0.152,0.328,0.324,ソフトバンク,
3,近藤健介,255000000.0,0.303,143.0,613.0,492.0,149.0,33.0,0.0,26.0,260.0,75.0,87.0,117.0,109.0,6.0,3.0,0.431,0.528,0.959,0.191,ソフトバンク,1100097
4,W.アストゥディーヨ,180000000.0,0.136,20.0,50.0,44.0,6.0,1.0,0.0,1.0,10.0,2.0,3.0,2.0,2.0,3.0,0.0,0.22,0.227,0.447,0.04,ソフトバンク,
6,今宮健太,300000000.0,0.255,126.0,484.0,427.0,109.0,22.0,0.0,9.0,158.0,38.0,48.0,58.0,27.0,2.0,4.0,0.3,0.37,0.67,0.12,ソフトバンク,1000035
7,中村晃,150000000.0,0.274,136.0,585.0,511.0,140.0,13.0,2.0,5.0,172.0,52.0,37.0,53.0,60.0,3.0,0.0,0.351,0.337,0.688,0.091,ソフトバンク,800081
8,牧原大成,80000000.0,0.259,91.0,387.0,359.0,93.0,13.0,1.0,2.0,114.0,40.0,32.0,66.0,11.0,5.0,3.0,0.287,0.318,0.604,0.171,ソフトバンク,1000175
9,柳田悠岐,620000000.0,0.299,143.0,625.0,546.0,163.0,29.0,3.0,22.0,264.0,57.0,85.0,97.0,64.0,9.0,1.0,0.378,0.484,0.861,0.155,ソフトバンク,1000128
10,C.ホーキンス,66000000.0,0.0,3.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,ソフトバンク,
12,嶺井博希,27000000.0,0.206,44.0,39.0,34.0,7.0,2.0,0.0,2.0,15.0,3.0,6.0,10.0,0.0,1.0,0.0,0.222,0.441,0.663,0.256,ソフトバンク,1300093
13,三森大貴,45000000.0,0.26,102.0,316.0,296.0,77.0,8.0,2.0,5.0,104.0,40.0,21.0,48.0,12.0,0.0,14.0,0.289,0.351,0.64,0.152,ソフトバンク,1600167
19,甲斐拓也,210000000.0,0.202,139.0,420.0,366.0,74.0,16.0,1.0,10.0,122.0,35.0,44.0,117.0,31.0,3.0,0.0,0.269,0.333,0.602,0.279,ソフトバンク,1000176
22,牧原巧汰,5500000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,2000110
23,周東佑京,40000000.0,0.241,114.0,268.0,237.0,57.0,5.0,1.0,2.0,70.0,52.0,17.0,56.0,20.0,3.0,36.0,0.307,0.295,0.602,0.209,ソフトバンク,1700135
24,栗原陵矢,70000000.0,0.239,96.0,387.0,352.0,84.0,14.0,0.0,13.0,137.0,24.0,49.0,81.0,28.0,4.0,0.0,0.301,0.389,0.69,0.209,ソフトバンク,1400127
25,アルフレド・デスパイネ,186000000.0,0.071,20.0,49.0,42.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,7.0,0.0,0.0,0.204,0.071,0.276,0.265,ソフトバンク,
30,佐藤直樹,14000000.0,0.167,41.0,31.0,30.0,5.0,1.0,0.0,1.0,9.0,6.0,2.0,16.0,0.0,0.0,3.0,0.167,0.3,0.467,0.516,ソフトバンク,1900100
31,正木智也,13000000.0,0.038,15.0,30.0,26.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,10.0,3.0,1.0,0.0,0.167,0.038,0.205,0.333,ソフトバンク,2103735
32,柳町達,29000000.0,0.257,116.0,375.0,311.0,80.0,18.0,1.0,0.0,100.0,27.0,34.0,104.0,58.0,1.0,2.0,0.375,0.322,0.696,0.277,ソフトバンク,1900104
33,増田珠,8600000.0,0.182,35.0,75.0,66.0,12.0,2.0,0.0,1.0,17.0,7.0,3.0,17.0,5.0,3.0,0.0,0.27,0.258,0.528,0.227,ソフトバンク,1700131
36,イヒネ・イツア,8000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
37,生海,10000000.0,0.2,13.0,21.0,20.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,1.0,0.0,0.0,0.238,0.2,0.438,0.238,ソフトバンク,
43,井上朋也,8600000.0,0.263,15.0,41.0,38.0,10.0,2.0,0.0,1.0,15.0,3.0,3.0,10.0,3.0,0.0,0.0,0.317,0.395,0.712,0.244,ソフトバンク,2000108
44,笹川吉康,6200000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,2000109
45,谷川原健太,13000000.0,0.233,61.0,46.0,43.0,10.0,1.0,0.0,0.0,11.0,8.0,3.0,12.0,3.0,0.0,2.0,0.283,0.256,0.538,0.261,ソフトバンク,1500140
46,川原田純平,5600000.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ソフトバンク,2000111
51,上林誠知,37500000.0,0.185,56.0,99.0,92.0,17.0,3.0,1.0,0.0,22.0,14.0,9.0,30.0,3.0,1.0,1.0,0.216,0.239,0.456,0.303,ソフトバンク,1300079
52,リチャード,10000000.0,0.115,22.0,64.0,61.0,7.0,1.0,0.0,0.0,8.0,2.0,1.0,25.0,2.0,1.0,0.0,0.156,0.131,0.287,0.391,ソフトバンク,
55,野村大樹,9500000.0,0.216,41.0,83.0,74.0,16.0,2.0,0.0,1.0,21.0,7.0,4.0,22.0,4.0,0.0,1.0,0.253,0.284,0.537,0.265,ソフトバンク,1800108
59,水谷瞬,5400000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,1800110
62,海野隆司,13000000.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ソフトバンク,1900101
64,吉田賢吾,8000000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ソフトバンク,2107900
65,九鬼隆平,6500000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,1600166
79,渡邉陸,8500000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,1800113
99,野村勇,25000000.0,0.16,50.0,95.0,81.0,13.0,2.0,0.0,3.0,24.0,14.0,7.0,33.0,8.0,4.0,1.0,0.266,0.296,0.562,0.347,ソフトバンク,2104035
121,石塚綜一郎,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,1900105
122,藤野恵音,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,2103687
125,早真之介,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
127,緒方理貢,4000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,2000117
128,伊藤大将,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
129,居谷匠真,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
130,勝連大稀,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
131,舟越秀虎,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
132,川村友斗,4000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,1650813
142,中村宜聖,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
144,M.シモン,10000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
146,F.ヘラルディーノ,10000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
149,佐久間拓斗,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
150,山本恵大,4000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,2103876
151,加藤晴空,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
153,三代祥貴,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
155,仲田慶介,4000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,1750481
157,小林珠維,4700000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,1900103
159,山下恭吾,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,2100447
166,重松凱人,4000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,2107769
168,佐藤航太,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,2106342
170,西尾歩真,4000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,2107684
171,盛島稜大,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,2104879
173,ホセ・オスーナ,10000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
00,池田来翔,12000000.0,0.269,40.0,118.0,104.0,28.0,6.0,1.0,2.0,42.0,17.0,8.0,17.0,6.0,3.0,0.0,0.327,0.404,0.731,0.144,ロッテ,2103693
0,荻野貴司,100000000.0,0.24,50.0,203.0,183.0,44.0,8.0,1.0,1.0,57.0,19.0,19.0,16.0,11.0,6.0,1.0,0.302,0.311,0.613,0.079,ロッテ,
1,藤原恭大,22000000.0,0.238,103.0,361.0,328.0,78.0,15.0,2.0,3.0,106.0,35.0,21.0,78.0,18.0,4.0,5.0,0.285,0.323,0.608,0.216,ロッテ,1800050
2,松川虎生,24000000.0,0.188,9.0,18.0,16.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,0.0,0.0,0.235,0.188,0.423,0.222,ロッテ,2100346
3,角中勝也,55000000.0,0.296,86.0,244.0,216.0,64.0,16.0,1.0,9.0,109.0,20.0,39.0,43.0,21.0,1.0,1.0,0.357,0.505,0.861,0.176,ロッテ,700087
4,藤岡裕大,50000000.0,0.277,93.0,380.0,310.0,86.0,20.0,0.0,1.0,109.0,34.0,22.0,66.0,54.0,4.0,7.0,0.389,0.352,0.741,0.174,ロッテ,1700093
5,安田尚憲,42000000.0,0.238,122.0,472.0,416.0,99.0,24.0,0.0,9.0,150.0,33.0,43.0,95.0,49.0,2.0,2.0,0.318,0.361,0.678,0.201,ロッテ,1700092
7,福田秀平,120000000.0,0.25,3.0,9.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,0.333,0.25,0.583,0.333,ロッテ,
