ID,Year,GameAssortment,Season,HomeTeam,VisitorTeam,Matchday,GameCD,League,Ranking,TeamCD,ShortName_Team,Game,Win,Lose,Draw,WinningPercentage,GameBehind,GameBehindTop,Run,PointLost,Homerun,StolenBase,BattingAverage,EarnedRunAverage,RestGame,Winner_Magic,POLastRanking,RankShiftF,UpdatedAt,CreatedAt,league
59669,2025,1,,,,20250529,,,2,1,巨人,50,27,22,1,0.55102,1,1,155,154,37,21,.243,2.68,93,-1,,0,2025-05-29T11:55:54.000Z,2025-05-29T11:55:54.000Z,pacific
59670,2025,1,,,,20250529,,,3,6,広島,46,24,20,2,0.54545,0.5,1.5,148,119,21,15,.244,2.32,97,-1,,0,2025-05-29T11:55:54.000Z,2025-05-29T11:55:54.000Z,pacific
59671,2025,1,,,,20250529,,,4,3,DeNA,47,23,21,3,0.52272,1,2.5,155,124,20,25,.235,2.37,96,-1,,0,2025-05-29T11:55:54.000Z,2025-05-29T11:55:54.000Z,pacific
59672,2025,1,,,,20250529,,,5,4,中日,48,21,25,2,0.45652,3,5.5,110,145,21,25,.212,2.78,95,-1,,0,2025-05-29T11:55:54.000Z,2025-05-29T11:55:54.000Z,pacific
59673,2025,1,,,,20250529,,,6,2,ヤクルト,44,14,28,2,0.33333,5,10.5,114,184,18,13,.221,3.65,99,-1,,0,2025-05-29T11:55:54.000Z,2025-05-29T11:55:54.000Z,pacific
59698,2025,1,,,,20250530,,,1,5,阪神,50,28,20,2,0.58333,-,-,168,121,25,42,.243,2.17,93,-1,,0,2025-05-30T12:37:08.000Z,2025-05-30T12:37:08.000Z,pacific
59699,2025,1,,,,20250530,,,2,1,巨人,51,28,22,1,0.56000,1,1,159,155,37,23,.244,2.65,92,-1,,0,2025-05-30T12:37:08.000Z,2025-05-30T12:37:08.000Z,pacific
59700,2025,1,,,,20250530,,,3,3,DeNA,48,24,21,3,0.53333,1.5,2.5,161,126,22,26,.238,2.36,95,-1,,1,2025-05-30T12:37:08.000Z,2025-05-30T12:37:08.000Z,pacific
59701,2025,1,,,,20250530,,,3,6,広島,47,24,21,2,0.53333,0,2.5,150,124,21,15,.242,2.32,96,-1,,0,2025-05-30T12:37:08.000Z,2025-05-30T12:37:08.000Z,pacific
59702,2025,1,,,,20250530,,,5,4,中日,49,21,26,2,0.44680,4,6.5,111,149,22,25,.212,2.80,94,-1,,0,2025-05-30T12:37:08.000Z,2025-05-30T12:37:08.000Z,pacific
59703,2025,1,,,,20250530,,,6,2,ヤクルト,45,14,29,2,0.32558,5,11.5,116,190,18,13,.221,3.64,98,-1,,0,2025-05-30T12:37:08.000Z,2025-05-30T12:37:08.000Z,pacific
59728,2025,1,,,,20250531,,,1,5,阪神,51,29,20,2,0.59183,-,-,170,121,25,42,.242,2.13,92,-1,,0,2025-05-31T09:08:17.000Z,2025-05-31T09:08:17.000Z,pacific
59729,2025,1,,,,20250531,,,2,1,巨人,52,28,23,1,0.54901,2,2,161,159,37,23,.245,2.68,91,-1,,0,2025-05-31T09:08:17.000Z,2025-05-31T09:08:17.000Z,pacific
59730,2025,1,,,,20250531,,,3,3,DeNA,49,25,21,3,0.54347,0.5,2.5,166,128,24,27,.239,2.33,94,-1,,0,2025-05-31T09:08:17.000Z,2025-05-31T09:08:17.000Z,pacific
59731,2025,1,,,,20250531,,,4,6,広島,48,24,22,2,0.52173,1,3.5,150,126,21,15,.241,2.31,95,-1,,2,2025-05-31T09:08:17.000Z,2025-05-31T09:08:17.000Z,pacific
59732,2025,1,,,,20250531,,,5,4,中日,50,22,26,2,0.45833,3,6.5,115,151,22,26,.213,2.78,93,-1,,0,2025-05-31T09:08:17.000Z,2025-05-31T09:08:17.000Z,pacific
59733,2025,1,,,,20250531,,,6,2,ヤクルト,46,14,30,2,0.31818,6,12.5,118,195,18,15,.221,3.68,97,-1,,0,2025-05-31T09:08:17.000Z,2025-05-31T09:08:17.000Z,pacific
59764,2025,1,,,,20250601,,,1,5,阪神,52,30,20,2,0.60000,-,-,178,121,27,42,.242,2.09,91,-1,,0,2025-06-01T07:49:59.000Z,2025-06-01T07:49:59.000Z,pacific
59765,2025,1,,,,20250601,,,2,3,DeNA,50,26,21,3,0.55319,2.5,2.5,169,130,25,27,.238,2.32,93,-1,,1,2025-06-01T07:49:59.000Z,2025-06-01T07:49:59.000Z,pacific
59766,2025,1,,,,20250601,,,3,1,巨人,53,28,24,1,0.53846,0.5,3,162,163,37,23,.243,2.71,90,-1,,2,2025-06-01T07:49:59.000Z,2025-06-01T07:49:59.000Z,pacific
59767,2025,1,,,,20250601,,,4,6,広島,49,24,23,2,0.51063,1.5,4.5,150,134,21,15,.238,2.43,94,-1,,0,2025-06-01T07:49:59.000Z,2025-06-01T07:49:59.000Z,pacific
59768,2025,1,,,,20250601,,,5,4,中日,51,23,26,2,0.46938,2,6.5,119,152,23,26,.217,2.75,92,-1,,0,2025-06-01T07:49:59.000Z,2025-06-01T07:49:59.000Z,pacific
59769,2025,1,,,,20250601,,,6,2,ヤクルト,47,14,31,2,0.31111,7,13.5,120,198,19,15,.220,3.68,96,-1,,0,2025-06-01T07:49:59.000Z,2025-06-01T07:49:59.000Z,pacific
59902,2025,1,,,,20250603,,,1,5,阪神,53,31,20,2,0.60784,-,-,179,121,28,45,.241,2.05,90,-1,,0,2025-06-03T13:48:07.000Z,2025-06-03T13:48:07.000Z,pacific
59903,2025,1,,,,20250603,,,2,3,DeNA,51,27,21,3,0.56250,2.5,2.5,175,133,26,28,.239,2.32,92,-1,,0,2025-06-03T13:48:07.000Z,2025-06-03T13:48:07.000Z,pacific
59904,2025,1,,,,20250603,,,3,1,巨人,53,28,24,1,0.53846,1,3.5,162,163,37,23,.243,2.71,90,-1,,0,2025-06-03T13:48:07.000Z,2025-06-03T13:48:07.000Z,pacific
59905,2025,1,,,,20250603,,,4,6,広島,50,25,23,2,0.52083,1,4.5,155,136,21,15,.242,2.42,93,-1,,0,2025-06-03T13:48:07.000Z,2025-06-03T13:48:07.000Z,pacific
59906,2025,1,,,,20250603,,,5,4,中日,52,23,27,2,0.46000,3,7.5,119,156,23,27,.218,2.78,91,-1,,0,2025-06-03T13:48:07.000Z,2025-06-03T13:48:07.000Z,pacific
59907,2025,1,,,,20250603,,,6,2,ヤクルト,48,14,32,2,0.30434,7,14.5,120,199,19,16,.220,3.59,95,-1,,0,2025-06-03T13:48:07.000Z,2025-06-03T13:48:07.000Z,pacific
60064,2025,1,,,,20250604,,,1,5,阪神,54,31,21,2,0.59615,-,-,183,126,31,45,.241,2.11,89,-1,,0,2025-06-04T12:18:42.000Z,2025-06-04T12:18:42.000Z,pacific
60065,2025,1,,,,20250604,,,2,3,DeNA,52,27,22,3,0.55102,2.5,2.5,176,136,26,28,.238,2.34,91,-1,,0,2025-06-04T12:18:42.000Z,2025-06-04T12:18:42.000Z,pacific
60066,2025,1,,,,20250604,,,3,1,巨人,54,28,25,1,0.52830,1,3.5,165,168,37,24,.242,2.76,89,-1,,0,2025-06-04T12:18:42.000Z,2025-06-04T12:18:42.000Z,pacific
60067,2025,1,,,,20250604,,,4,6,広島,51,25,24,2,0.51020,1,4.5,156,142,21,15,.240,2.49,92,-1,,0,2025-06-04T12:18:42.000Z,2025-06-04T12:18:42.000Z,pacific
60068,2025,1,,,,20250604,,,5,4,中日,53,23,28,2,0.45098,3,7.5,121,164,24,28,.216,2.89,90,-1,,0,2025-06-04T12:18:42.000Z,2025-06-04T12:18:42.000Z,pacific
60069,2025,1,,,,20250604,,,6,2,ヤクルト,49,14,33,2,0.29787,7,14.5,122,203,19,16,.220,3.60,94,-1,,0,2025-06-04T12:18:42.000Z,2025-06-04T12:18:42.000Z,pacific
60196,2025,1,,,,20250605,,,1,5,阪神,55,32,21,2,0.60377,-,-,190,127,32,45,.241,2.09,88,-1,,0,2025-06-05T12:44:28.000Z,2025-06-05T12:44:28.000Z,pacific
60197,2025,1,,,,20250605,,,2,3,DeNA,53,28,22,3,0.56000,2.5,2.5,181,136,26,28,.238,2.29,90,-1,,0,2025-06-05T12:44:28.000Z,2025-06-05T12:44:28.000Z,pacific
60198,2025,1,,,,20250605,,,3,1,巨人,55,28,26,1,0.51851,2,4.5,166,170,38,25,.241,2.74,88,-1,,0,2025-06-05T12:44:28.000Z,2025-06-05T12:44:28.000Z,pacific
60199,2025,1,,,,20250605,,,4,6,広島,52,25,25,2,0.50000,1,5.5,159,146,21,18,.241,2.53,91,-1,,0,2025-06-05T12:44:28.000Z,2025-06-05T12:44:28.000Z,pacific
60200,2025,1,,,,20250605,,,5,4,中日,54,23,29,2,0.44230,3,8.5,125,172,24,30,.217,2.99,89,-1,,0,2025-06-05T12:44:28.000Z,2025-06-05T12:44:28.000Z,pacific
60201,2025,1,,,,20250605,,,6,2,ヤクルト,50,15,33,2,0.31250,6,14.5,126,204,21,17,.220,3.55,93,-1,,0,2025-06-05T12:44:28.000Z,2025-06-05T12:44:28.000Z,pacific
60346,2025,1,,,,20250606,,,1,5,阪神,56,33,21,2,0.61111,-,-,191,127,32,45,.239,2.05,87,-1,,0,2025-06-06T12:24:56.000Z,2025-06-06T12:24:56.000Z,pacific
60347,2025,1,,,,20250606,,,2,3,DeNA,54,29,22,3,0.56862,2.5,2.5,183,137,26,29,.239,2.27,89,-1,,0,2025-06-06T12:24:56.000Z,2025-06-06T12:24:56.000Z,pacific
60348,2025,1,,,,20250606,,,3,6,広島,53,26,25,2,0.50980,3,5.5,162,148,21,21,.241,2.50,90,-1,,1,2025-06-06T12:24:56.000Z,2025-06-06T12:24:56.000Z,pacific
60349,2025,1,,,,20250606,,,4,1,巨人,56,28,27,1,0.50909,0,5.5,166,172,38,25,.239,2.73,87,-1,,2,2025-06-06T12:24:56.000Z,2025-06-06T12:24:56.000Z,pacific
60350,2025,1,,,,20250606,,,5,4,中日,55,24,29,2,0.45283,3,8.5,128,174,24,30,.217,2.97,88,-1,,0,2025-06-06T12:24:56.000Z,2025-06-06T12:24:56.000Z,pacific
60351,2025,1,,,,20250606,,,6,2,ヤクルト,51,16,33,2,0.32653,6,14.5,129,206,23,17,.219,3.51,92,-1,,0,2025-06-06T12:24:56.000Z,2025-06-06T12:24:56.000Z,pacific
60478,2025,1,,,,20250607,,,1,5,阪神,57,34,21,2,0.61818,-,-,199,129,34,45,.240,2.05,86,-1,,0,2025-06-07T12:16:34.000Z,2025-06-07T12:16:34.000Z,pacific
60479,2025,1,,,,20250607,,,2,3,DeNA,55,29,23,3,0.55769,3.5,3.5,187,144,28,29,.239,2.35,88,-1,,0,2025-06-07T12:16:34.000Z,2025-06-07T12:16:34.000Z,pacific
60480,2025,1,,,,20250607,,,3,6,広島,54,27,25,2,0.51923,2,5.5,167,150,22,24,.242,2.49,89,-1,,0,2025-06-07T12:16:34.000Z,2025-06-07T12:16:34.000Z,pacific
60481,2025,1,,,,20250607,,,4,1,巨人,57,29,27,1,0.51785,0,5.5,168,172,40,26,.238,2.68,86,-1,,0,2025-06-07T12:16:34.000Z,2025-06-07T12:16:34.000Z,pacific
60482,2025,1,,,,20250607,,,5,4,中日,56,25,29,2,0.46296,3,8.5,132,177,25,33,.218,2.97,87,-1,,0,2025-06-07T12:16:34.000Z,2025-06-07T12:16:34.000Z,pacific
60483,2025,1,,,,20250607,,,6,2,ヤクルト,52,16,34,2,0.32000,7,15.5,130,214,24,17,.219,3.60,91,-1,,0,2025-06-07T12:16:34.000Z,2025-06-07T12:16:34.000Z,pacific
60610,2025,1,,,,20250608,,,1,5,阪神,58,35,21,2,0.62500,-,-,207,130,36,45,.241,2.01,85,-1,,0,2025-06-08T08:21:24.000Z,2025-06-08T08:21:24.000Z,pacific
60611,2025,1,,,,20250608,,,2,3,DeNA,56,30,23,3,0.56603,3.5,3.5,192,148,31,30,.240,2.38,87,-1,,0,2025-06-08T08:21:24.000Z,2025-06-08T08:21:24.000Z,pacific
60612,2025,1,,,,20250608,,,3,6,広島,55,28,25,2,0.52830,2,5.5,177,150,25,25,.245,2.44,88,-1,,0,2025-06-08T08:21:24.000Z,2025-06-08T08:21:24.000Z,pacific
60613,2025,1,,,,20250608,,,4,1,巨人,58,30,27,1,0.52631,0,5.5,173,172,41,26,.238,2.63,85,-1,,0,2025-06-08T08:21:24.000Z,2025-06-08T08:21:24.000Z,pacific
60614,2025,1,,,,20250608,,,5,4,中日,57,26,29,2,0.47272,3,8.5,135,177,26,34,.218,2.92,86,-1,,0,2025-06-08T08:21:24.000Z,2025-06-08T08:21:24.000Z,pacific
60615,2025,1,,,,20250608,,,6,2,ヤクルト,53,17,34,2,0.33333,7,15.5,134,216,25,17,.219,3.57,90,-1,,0,2025-06-08T08:21:24.000Z,2025-06-08T08:21:24.000Z,pacific
60748,2025,1,,,,20250610,,,1,5,阪神,59,35,22,2,0.61403,-,-,209,134,36,49,.241,2.05,84,-1,,0,2025-06-10T12:57:49.000Z,2025-06-10T12:57:49.000Z,pacific
60749,2025,1,,,,20250610,,,2,3,DeNA,57,30,24,3,0.55555,3.5,3.5,192,150,31,30,.238,2.38,86,-1,,0,2025-06-10T12:57:49.000Z,2025-06-10T12:57:49.000Z,pacific
60750,2025,1,,,,20250610,,,3,6,広島,56,28,26,2,0.51851,2,5.5,178,156,25,25,.242,2.51,87,-1,,0,2025-06-10T12:57:49.000Z,2025-06-10T12:57:49.000Z,pacific
60751,2025,1,,,,20250610,,,4,1,巨人,59,30,28,1,0.51724,0,5.5,175,177,41,27,.239,2.68,84,-1,,0,2025-06-10T12:57:49.000Z,2025-06-10T12:57:49.000Z,pacific
60752,2025,1,,,,20250610,,,5,4,中日,58,27,29,2,0.48214,2,7.5,138,178,26,35,.219,2.88,85,-1,,0,2025-06-10T12:57:49.000Z,2025-06-10T12:57:49.000Z,pacific
60753,2025,1,,,,20250610,,,6,2,ヤクルト,54,17,35,2,0.32692,8,15.5,135,219,25,18,.217,3.57,89,-1,,0,2025-06-10T12:57:49.000Z,2025-06-10T12:57:49.000Z,pacific
60880,2025,1,,,,20250611,,,1,5,阪神,60,35,23,2,0.60344,-,-,211,137,37,49,.240,2.06,83,-1,,0,2025-06-11T13:59:51.000Z,2025-06-11T13:59:51.000Z,pacific
60881,2025,1,,,,20250611,,,2,3,DeNA,58,31,24,3,0.56363,2.5,2.5,196,150,31,30,.237,2.34,85,-1,,0,2025-06-11T13:59:51.000Z,2025-06-11T13:59:51.000Z,pacific
60882,2025,1,,,,20250611,,,3,6,広島,57,29,26,2,0.52727,2,4.5,184,158,25,27,.244,2.47,86,-1,,0,2025-06-11T13:59:51.000Z,2025-06-11T13:59:51.000Z,pacific
60883,2025,1,,,,20250611,,,4,1,巨人,60,31,28,1,0.52542,0,4.5,182,180,41,27,.240,2.68,83,-1,,0,2025-06-11T13:59:51.000Z,2025-06-11T13:59:51.000Z,pacific
60884,2025,1,,,,20250611,,,5,4,中日,59,28,29,2,0.49122,2,6.5,146,183,28,37,.221,2.90,84,-1,,0,2025-06-11T13:59:51.000Z,2025-06-11T13:59:51.000Z,pacific
60885,2025,1,,,,20250611,,,6,2,ヤクルト,55,17,36,2,0.32075,9,15.5,137,227,25,18,.218,3.64,88,-1,,0,2025-06-11T13:59:51.000Z,2025-06-11T13:59:51.000Z,pacific
60988,2025,1,,,,20250612,,,1,5,阪神,61,35,24,2,0.59322,-,-,212,141,38,49,.239,2.08,82,-1,,0,2025-06-12T12:42:43.000Z,2025-06-12T12:42:43.000Z,pacific
60989,2025,1,,,,20250612,,,2,3,DeNA,59,31,25,3,0.55357,2.5,2.5,198,154,31,30,.236,2.37,84,-1,,0,2025-06-12T12:42:43.000Z,2025-06-12T12:42:43.000Z,pacific
60990,2025,1,,,,20250612,,,3,1,巨人,61,31,28,2,0.52542,1.5,4,182,180,41,27,.238,2.63,82,-1,,1,2025-06-12T12:42:43.000Z,2025-06-12T12:42:43.000Z,pacific
60991,2025,1,,,,20250612,,,4,6,広島,58,29,27,2,0.51785,0.5,4.5,188,163,25,27,.243,2.52,85,-1,,2,2025-06-12T12:42:43.000Z,2025-06-12T12:42:43.000Z,pacific
60992,2025,1,,,,20250612,,,5,4,中日,60,28,30,2,0.48275,2,6.5,146,187,28,39,.220,2.93,83,-1,,0,2025-06-12T12:42:43.000Z,2025-06-12T12:42:43.000Z,pacific
60993,2025,1,,,,20250612,,,6,2,ヤクルト,56,17,37,2,0.31481,9,15.5,138,233,25,19,.217,3.69,87,-1,,0,2025-06-12T12:42:43.000Z,2025-06-12T12:42:43.000Z,pacific
61132,2025,1,,,,20250613,,,1,5,阪神,62,35,25,2,0.58333,-,-,214,144,38,50,.240,2.10,81,-1,,0,2025-06-13T12:49:42.000Z,2025-06-13T12:49:42.000Z,pacific
61133,2025,1,,,,20250613,,,2,3,DeNA,60,31,26,3,0.54385,2.5,2.5,199,158,32,30,.234,2.40,83,-1,,0,2025-06-13T12:49:42.000Z,2025-06-13T12:49:42.000Z,pacific
61134,2025,1,,,,20250613,,,3,6,広島,59,30,27,2,0.52631,1,3.5,194,165,26,27,.244,2.51,84,-1,,1,2025-06-13T12:49:42.000Z,2025-06-13T12:49:42.000Z,pacific
61135,2025,1,,,,20250613,,,4,1,巨人,62,31,29,2,0.51666,0.5,4,185,187,41,27,.238,2.69,81,-1,,2,2025-06-13T12:49:42.000Z,2025-06-13T12:49:42.000Z,pacific
61136,2025,1,,,,20250613,,,5,4,中日,61,29,30,2,0.49152,1.5,5.5,148,188,28,40,.222,2.89,82,-1,,0,2025-06-13T12:49:42.000Z,2025-06-13T12:49:42.000Z,pacific
61137,2025,1,,,,20250613,,,6,2,ヤクルト,57,17,38,2,0.30909,10,15.5,142,238,25,20,.218,3.71,86,-1,,0,2025-06-13T12:49:42.000Z,2025-06-13T12:49:42.000Z,pacific
61276,2025,1,,,,20250614,,,1,5,阪神,63,35,26,2,0.57377,-,-,218,149,38,52,.242,2.14,80,-1,,0,2025-06-14T12:39:47.000Z,2025-06-14T12:39:47.000Z,pacific
61277,2025,1,,,,20250614,,,2,3,DeNA,61,31,27,3,0.53448,2.5,2.5,199,162,32,32,.233,2.41,82,-1,,0,2025-06-14T12:39:47.000Z,2025-06-14T12:39:47.000Z,pacific
61278,2025,1,,,,20250614,,,3,6,広島,60,30,28,2,0.51724,1,3.5,194,170,26,28,.243,2.55,83,-1,,0,2025-06-14T12:39:47.000Z,2025-06-14T12:39:47.000Z,pacific
61279,2025,1,,,,20250614,,,4,1,巨人,63,31,30,2,0.50819,0.5,4,186,189,41,28,.237,2.65,80,-1,,0,2025-06-14T12:39:47.000Z,2025-06-14T12:39:47.000Z,pacific
61280,2025,1,,,,20250614,,,5,4,中日,62,29,31,2,0.48333,1.5,5.5,149,190,29,40,.221,2.88,81,-1,,0,2025-06-14T12:39:47.000Z,2025-06-14T12:39:47.000Z,pacific
61281,2025,1,,,,20250614,,,6,2,ヤクルト,58,18,38,2,0.32142,9,14.5,147,238,27,20,.218,3.65,85,-1,,0,2025-06-14T12:39:47.000Z,2025-06-14T12:39:47.000Z,pacific
61420,2025,1,,,,20250615,,,1,5,阪神,64,35,27,2,0.56451,-,-,220,152,38,52,.241,2.15,79,-1,,0,2025-06-15T08:29:12.000Z,2025-06-15T08:29:12.000Z,pacific
61421,2025,1,,,,20250615,,,2,3,DeNA,62,31,28,3,0.52542,2.5,2.5,202,166,32,33,.233,2.44,81,-1,,0,2025-06-15T08:29:12.000Z,2025-06-15T08:29:12.000Z,pacific
61422,2025,1,,,,20250615,,,3,6,広島,61,30,29,2,0.50847,1,3.5,201,178,26,29,.244,2.63,82,-1,,0,2025-06-15T08:29:12.000Z,2025-06-15T08:29:12.000Z,pacific
61423,2025,1,,,,20250615,,,4,1,巨人,64,31,31,2,0.50000,0.5,4,189,197,41,30,.239,2.74,79,-1,,0,2025-06-15T08:29:12.000Z,2025-06-15T08:29:12.000Z,pacific
61424,2025,1,,,,20250615,,,5,4,中日,63,29,32,2,0.47540,1.5,5.5,149,191,29,42,.220,2.85,80,-1,,0,2025-06-15T08:29:12.000Z,2025-06-15T08:29:12.000Z,pacific
61425,2025,1,,,,20250615,,,6,2,ヤクルト,59,18,39,2,0.31578,9,14.5,151,243,28,21,.219,3.68,84,-1,,0,2025-06-15T08:29:12.000Z,2025-06-15T08:29:12.000Z,pacific
61588,2025,1,,,,20250617,,,1,5,阪神,65,35,28,2,0.55555,-,-,221,155,38,53,.240,2.16,78,-1,,0,2025-06-17T13:38:55.000Z,2025-06-17T13:38:55.000Z,pacific
61589,2025,1,,,,20250617,,,2,3,DeNA,63,31,29,3,0.51666,2.5,2.5,202,169,32,33,.231,2.45,80,-1,,0,2025-06-17T13:38:55.000Z,2025-06-17T13:38:55.000Z,pacific
61590,2025,1,,,,20250617,,,3,6,広島,62,30,30,2,0.50000,1,3.5,201,180,26,29,.242,2.62,81,-1,,0,2025-06-17T13:38:55.000Z,2025-06-17T13:38:55.000Z,pacific
61591,2025,1,,,,20250617,,,4,1,巨人,65,31,32,2,0.49206,0.5,4,190,201,41,30,.238,2.76,78,-1,,0,2025-06-17T13:38:55.000Z,2025-06-17T13:38:55.000Z,pacific
61592,2025,1,,,,20250617,,,5,4,中日,64,29,33,2,0.46774,1.5,5.5,152,196,29,42,.221,2.89,79,-1,,0,2025-06-17T13:38:55.000Z,2025-06-17T13:38:55.000Z,pacific
61593,2025,1,,,,20250617,,,6,2,ヤクルト,60,18,39,3,0.31578,8.5,14,155,247,28,24,.219,3.66,83,-1,,0,2025-06-17T13:38:55.000Z,2025-06-17T13:38:55.000Z,pacific
61720,2025,1,,,,20250618,,,1,5,阪神,66,36,28,2,0.56250,-,-,229,156,39,55,.243,2.14,77,-1,,0,2025-06-18T12:41:53.000Z,2025-06-18T12:41:53.000Z,pacific
61721,2025,1,,,,20250618,,,2,3,DeNA,64,32,29,3,0.52459,2.5,2.5,206,171,32,34,.232,2.45,79,-1,,0,2025-06-18T12:41:53.000Z,2025-06-18T12:41:53.000Z,pacific
61722,2025,1,,,,20250618,,,3,6,広島,63,31,30,2,0.50819,1,3.5,209,184,27,30,.245,2.64,80,-1,,0,2025-06-18T12:41:53.000Z,2025-06-18T12:41:53.000Z,pacific
61723,2025,1,,,,20250618,,,4,1,巨人,66,32,32,2,0.50000,0.5,4,192,202,41,30,.240,2.73,77,-1,,0,2025-06-18T12:41:53.000Z,2025-06-18T12:41:53.000Z,pacific
61724,2025,1,,,,20250618,,,5,4,中日,65,30,33,2,0.47619,1.5,5.5,158,199,30,43,.222,2.89,78,-1,,0,2025-06-18T12:41:53.000Z,2025-06-18T12:41:53.000Z,pacific
61725,2025,1,,,,20250618,,,6,2,ヤクルト,61,18,40,3,0.31034,9.5,15,157,253,28,25,.219,3.70,82,-1,,0,2025-06-18T12:41:53.000Z,2025-06-18T12:41:53.000Z,pacific
61858,2025,1,,,,20250619,,,1,5,阪神,67,37,28,2,0.56923,-,-,231,156,39,58,.243,2.11,76,-1,,0,2025-06-19T12:22:32.000Z,2025-06-19T12:22:32.000Z,pacific
61859,2025,1,,,,20250619,,,2,3,DeNA,65,32,30,3,0.51612,3.5,3.5,207,173,33,34,.231,2.44,78,-1,,0,2025-06-19T12:22:32.000Z,2025-06-19T12:22:32.000Z,pacific
61860,2025,1,,,,20250619,,,3,6,広島,64,31,31,2,0.50000,1,4.5,211,200,28,30,.244,2.85,79,-1,,0,2025-06-19T12:22:32.000Z,2025-06-19T12:22:32.000Z,pacific
61861,2025,1,,,,20250619,,,4,1,巨人,67,32,33,2,0.49230,0.5,5,193,206,42,30,.237,2.74,76,-1,,0,2025-06-19T12:22:32.000Z,2025-06-19T12:22:32.000Z,pacific
61862,2025,1,,,,20250619,,,5,4,中日,66,30,34,2,0.46875,1.5,6.5,159,205,30,43,.221,2.92,77,-1,,0,2025-06-19T12:22:32.000Z,2025-06-19T12:22:32.000Z,pacific
61863,2025,1,,,,20250619,,,6,2,ヤクルト,62,18,41,3,0.30508,9.5,16,158,256,28,25,.219,3.69,81,-1,,0,2025-06-19T12:22:32.000Z,2025-06-19T12:22:32.000Z,pacific
62002,2025,1,,,,20250620,,,1,5,阪神,68,37,29,2,0.56060,-,-,232,158,39,59,.244,2.11,75,-1,,0,2025-06-20T13:07:42.000Z,2025-06-20T13:07:42.000Z,pacific
62003,2025,1,,,,20250620,,,2,3,DeNA,66,32,31,3,0.50793,3.5,3.5,208,179,33,34,.229,2.49,77,-1,,0,2025-06-20T13:07:42.000Z,2025-06-20T13:07:42.000Z,pacific
62004,2025,1,,,,20250620,,,3,1,巨人,68,33,33,2,0.50000,0.5,4,195,207,42,30,.238,2.71,75,-1,,1,2025-06-20T13:07:42.000Z,2025-06-20T13:07:42.000Z,pacific
62005,2025,1,,,,20250620,,,4,6,広島,65,31,32,2,0.49206,0.5,4.5,211,204,28,31,.244,2.85,78,-1,,2,2025-06-20T13:07:42.000Z,2025-06-20T13:07:42.000Z,pacific
62006,2025,1,,,,20250620,,,5,4,中日,67,30,35,2,0.46153,2,6.5,159,206,30,43,.220,2.89,76,-1,,0,2025-06-20T13:07:42.000Z,2025-06-20T13:07:42.000Z,pacific
62007,2025,1,,,,20250620,,,6,2,ヤクルト,63,18,42,3,0.30000,9.5,16,166,266,28,25,.221,3.78,80,-1,,0,2025-06-20T13:07:42.000Z,2025-06-20T13:07:42.000Z,pacific
62164,2025,1,,,,20250621,,,1,5,阪神,69,38,29,2,0.56716,-,-,235,158,39,60,.244,2.08,74,-1,,0,2025-06-21T08:40:07.000Z,2025-06-21T08:40:07.000Z,pacific
62165,2025,1,,,,20250621,,,2,3,DeNA,67,33,31,3,0.51562,3.5,3.5,213,179,37,36,.228,2.46,76,-1,,0,2025-06-21T08:40:07.000Z,2025-06-21T08:40:07.000Z,pacific
62166,2025,1,,,,20250621,,,3,1,巨人,69,34,33,2,0.50746,0.5,4,200,209,43,31,.238,2.70,74,-1,,0,2025-06-21T08:40:07.000Z,2025-06-21T08:40:07.000Z,pacific
62167,2025,1,,,,20250621,,,4,6,広島,66,32,32,2,0.50000,0.5,4.5,219,207,32,31,.246,2.85,77,-1,,0,2025-06-21T08:40:07.000Z,2025-06-21T08:40:07.000Z,pacific
62168,2025,1,,,,20250621,,,5,4,中日,68,30,36,2,0.45454,3,7.5,161,209,31,44,.221,2.90,75,-1,,0,2025-06-21T08:40:07.000Z,2025-06-21T08:40:07.000Z,pacific
62169,2025,1,,,,20250621,,,6,2,ヤクルト,64,19,42,3,0.31147,8.5,16,171,268,28,25,.223,3.74,79,-1,,0,2025-06-21T08:40:07.000Z,2025-06-21T08:40:07.000Z,pacific
62308,2025,1,,,,20250622,,,1,5,阪神,70,38,30,2,0.55882,-,-,236,161,39,61,.243,2.06,73,-1,,0,2025-06-22T08:28:18.000Z,2025-06-22T08:28:18.000Z,pacific
62309,2025,1,,,,20250622,,,2,3,DeNA,68,33,32,3,0.50769,3.5,3.5,222,189,38,37,.230,2.57,75,-1,,0,2025-06-22T08:28:18.000Z,2025-06-22T08:28:18.000Z,pacific
62310,2025,1,,,,20250622,,,2,6,広島,67,33,32,2,0.50769,0,3.5,224,209,32,32,.246,2.82,76,-1,,1,2025-06-22T08:28:18.000Z,2025-06-22T08:28:18.000Z,pacific
62311,2025,1,,,,20250622,,,4,1,巨人,70,34,34,2,0.50000,0.5,4,200,214,43,31,.238,2.73,73,-1,,2,2025-06-22T08:28:18.000Z,2025-06-22T08:28:18.000Z,pacific
62312,2025,1,,,,20250622,,,5,4,中日,69,31,36,2,0.46268,2.5,6.5,165,210,31,45,.221,2.87,74,-1,,0,2025-06-22T08:28:18.000Z,2025-06-22T08:28:18.000Z,pacific
62313,2025,1,,,,20250622,,,6,2,ヤクルト,65,19,43,3,0.30645,9.5,16,173,272,29,27,.223,3.74,78,-1,,0,2025-06-22T08:28:18.000Z,2025-06-22T08:28:18.000Z,pacific
