ID,Year,GameAssortment,Season,HomeTeam,VisitorTeam,Matchday,GameCD,League,Ranking,TeamCD,ShortName_Team,Game,Win,Lose,Draw,WinningPercentage,GameBehind,GameBehindTop,Run,PointLost,Homerun,StolenBase,BattingAverage,EarnedRunAverage,RestGame,Winner_Magic,POLastRanking,RankShiftF,UpdatedAt,CreatedAt,league
36578,2022,1,,,,20220605,,,6,5,阪神,59,25,33,1,0.43103,1,11.5,186,176,43,45,.232,2.78,84,-1,,0,2022-06-05T08:51:57.000Z,2022-06-05T08:51:57.000Z,pacific
36723,2022,1,,,,20220607,,,1,2,ヤクルト,57,35,21,1,0.62500,-,-,223,186,58,34,.237,2.81,86,-1,,0,2022-06-07T12:23:04.000Z,2022-06-07T12:23:04.000Z,pacific
36724,2022,1,,,,20220607,,,2,1,巨人,62,34,28,0,0.54838,4,4,239,248,66,33,.243,3.48,81,-1,,0,2022-06-07T12:23:04.000Z,2022-06-07T12:23:04.000Z,pacific
36725,2022,1,,,,20220607,,,3,6,広島,59,29,28,2,0.50877,2.5,6.5,227,206,24,10,.252,3.25,84,-1,,0,2022-06-07T12:23:04.000Z,2022-06-07T12:23:04.000Z,pacific
36726,2022,1,,,,20220607,,,4,4,中日,57,27,30,0,0.47368,2,8.5,181,211,33,20,.245,3.60,86,-1,,0,2022-06-07T12:23:04.000Z,2022-06-07T12:23:04.000Z,pacific
36727,2022,1,,,,20220607,,,5,3,DeNA,53,24,29,0,0.45283,1,9.5,184,228,39,20,.249,3.83,90,-1,,0,2022-06-07T12:23:04.000Z,2022-06-07T12:23:04.000Z,pacific
36728,2022,1,,,,20220607,,,6,5,阪神,60,26,33,1,0.44067,1,10.5,188,176,43,45,.232,2.74,83,-1,,0,2022-06-07T12:23:04.000Z,2022-06-07T12:23:04.000Z,pacific
36843,2022,1,,,,20220608,,,1,2,ヤクルト,58,36,21,1,0.63157,-,-,229,189,59,37,.240,2.82,85,-1,,0,2022-06-08T12:44:28.000Z,2022-06-08T12:44:28.000Z,pacific
36844,2022,1,,,,20220608,,,2,1,巨人,63,34,29,0,0.53968,5,5,239,251,66,33,.240,3.47,80,-1,,0,2022-06-08T12:44:28.000Z,2022-06-08T12:44:28.000Z,pacific
36845,2022,1,,,,20220608,,,3,6,広島,60,29,29,2,0.50000,2.5,7.5,227,207,24,10,.250,3.21,83,-1,,0,2022-06-08T12:44:28.000Z,2022-06-08T12:44:28.000Z,pacific
36846,2022,1,,,,20220608,,,4,4,中日,58,27,31,0,0.46551,2,9.5,187,220,35,20,.246,3.66,85,-1,,0,2022-06-08T12:44:28.000Z,2022-06-08T12:44:28.000Z,pacific
36847,2022,1,,,,20220608,,,5,3,DeNA,54,24,30,0,0.44444,1,10.5,187,233,39,20,.250,3.86,89,-1,,0,2022-06-08T12:44:28.000Z,2022-06-08T12:44:28.000Z,pacific
36848,2022,1,,,,20220608,,,6,5,阪神,61,26,34,1,0.43333,1,11.5,188,177,43,45,.232,2.71,82,-1,,0,2022-06-08T12:44:28.000Z,2022-06-08T12:44:28.000Z,pacific
36975,2022,1,,,,20220609,,,1,2,ヤクルト,59,37,21,1,0.63793,-,-,231,190,59,38,.240,2.79,84,-1,,0,2022-06-09T12:29:33.000Z,2022-06-09T12:29:33.000Z,pacific
36976,2022,1,,,,20220609,,,2,1,巨人,64,35,29,0,0.54687,5,5,243,254,66,33,.242,3.45,79,-1,,0,2022-06-09T12:29:33.000Z,2022-06-09T12:29:33.000Z,pacific
36977,2022,1,,,,20220609,,,3,6,広島,61,29,30,2,0.49152,3.5,8.5,228,211,24,10,.250,3.23,82,-1,,0,2022-06-09T12:29:33.000Z,2022-06-09T12:29:33.000Z,pacific
36978,2022,1,,,,20220609,,,4,4,中日,59,27,32,0,0.45762,2,10.5,187,222,35,20,.245,3.64,84,-1,,0,2022-06-09T12:29:33.000Z,2022-06-09T12:29:33.000Z,pacific
36979,2022,1,,,,20220609,,,5,3,DeNA,55,25,30,0,0.45454,0,10.5,191,235,40,20,.252,3.83,88,-1,,0,2022-06-09T12:29:33.000Z,2022-06-09T12:29:33.000Z,pacific
36980,2022,1,,,,20220609,,,6,5,阪神,62,26,35,1,0.42622,2,12.5,188,181,43,47,.231,2.74,81,-1,,0,2022-06-09T12:29:33.000Z,2022-06-09T12:29:33.000Z,pacific
37119,2022,1,,,,20220610,,,1,2,ヤクルト,60,38,21,1,0.64406,-,-,234,191,61,38,.240,2.76,83,-1,,0,2022-06-10T12:39:03.000Z,2022-06-10T12:39:03.000Z,pacific
37120,2022,1,,,,20220610,,,2,1,巨人,65,36,29,0,0.55384,5,5,247,255,67,33,.242,3.41,78,-1,,0,2022-06-10T12:39:03.000Z,2022-06-10T12:39:03.000Z,pacific
37121,2022,1,,,,20220610,,,3,6,広島,62,30,30,2,0.50000,3.5,8.5,234,214,26,10,.252,3.21,81,-1,,0,2022-06-10T12:39:03.000Z,2022-06-10T12:39:03.000Z,pacific
37122,2022,1,,,,20220610,,,4,4,中日,60,27,33,0,0.45000,3,11.5,188,224,35,20,.243,3.59,83,-1,,0,2022-06-10T12:39:03.000Z,2022-06-10T12:39:03.000Z,pacific
37123,2022,1,,,,20220610,,,5,3,DeNA,56,25,31,0,0.44642,0,11.5,192,237,41,20,.252,3.80,87,-1,,0,2022-06-10T12:39:03.000Z,2022-06-10T12:39:03.000Z,pacific
37124,2022,1,,,,20220610,,,6,5,阪神,63,27,35,1,0.43548,1,12.5,194,182,44,47,.230,2.71,80,-1,,0,2022-06-10T12:39:03.000Z,2022-06-10T12:39:03.000Z,pacific
37239,2022,1,,,,20220611,,,1,2,ヤクルト,61,39,21,1,0.65000,-,-,241,195,63,39,.242,2.78,82,-1,,0,2022-06-11T13:23:35.000Z,2022-06-11T13:23:35.000Z,pacific
37240,2022,1,,,,20220611,,,2,1,巨人,66,36,30,0,0.54545,6,6,248,263,67,33,.242,3.49,77,-1,,0,2022-06-11T13:23:35.000Z,2022-06-11T13:23:35.000Z,pacific
37241,2022,1,,,,20220611,,,3,6,広島,63,30,31,2,0.49180,3.5,9.5,235,216,26,10,.251,3.19,80,-1,,0,2022-06-11T13:23:35.000Z,2022-06-11T13:23:35.000Z,pacific
37242,2022,1,,,,20220611,,,4,3,DeNA,57,26,31,0,0.45614,2,11.5,194,238,42,21,.250,3.72,86,-1,,1,2022-06-11T13:23:35.000Z,2022-06-11T13:23:35.000Z,pacific
37243,2022,1,,,,20220611,,,5,5,阪神,64,28,35,1,0.44444,1,12.5,197,184,44,48,.231,2.67,79,-1,,1,2022-06-11T13:23:35.000Z,2022-06-11T13:23:35.000Z,pacific
37244,2022,1,,,,20220611,,,6,4,中日,61,27,34,0,0.44262,0,12.5,188,234,35,20,.241,3.70,82,-1,,2,2022-06-11T13:23:35.000Z,2022-06-11T13:23:35.000Z,pacific
37383,2022,1,,,,20220612,,,1,2,ヤクルト,62,40,21,1,0.65573,-,-,244,195,64,39,.241,2.73,81,-1,,0,2022-06-12T08:43:52.000Z,2022-06-12T08:43:52.000Z,pacific
37384,2022,1,,,,20220612,,,2,1,巨人,67,36,31,0,0.53731,7,7,250,272,68,33,.241,3.58,76,-1,,0,2022-06-12T08:43:52.000Z,2022-06-12T08:43:52.000Z,pacific
37385,2022,1,,,,20220612,,,3,6,広島,64,30,32,2,0.48387,3.5,10.5,235,227,26,10,.249,3.32,79,-1,,0,2022-06-12T08:43:52.000Z,2022-06-12T08:43:52.000Z,pacific
37386,2022,1,,,,20220612,,,4,5,阪神,65,29,35,1,0.45312,2,12.5,206,185,45,48,.232,2.65,78,-1,,1,2022-06-12T08:43:52.000Z,2022-06-12T08:43:52.000Z,pacific
37387,2022,1,,,,20220612,,,5,3,DeNA,58,26,32,0,0.44827,0,12.5,198,243,43,21,.250,3.75,85,-1,,2,2022-06-12T08:43:52.000Z,2022-06-12T08:43:52.000Z,pacific
37388,2022,1,,,,20220612,,,6,4,中日,62,27,35,0,0.43548,1,13.5,188,236,35,20,.241,3.68,81,-1,,0,2022-06-12T08:43:52.000Z,2022-06-12T08:43:52.000Z,pacific
37419,2022,1,,,,20220617,,,1,2,ヤクルト,63,41,21,1,0.66129,-,-,251,197,64,41,.243,2.70,80,-1,,0,2022-06-17T12:16:59.000Z,2022-06-17T12:16:59.000Z,pacific
37420,2022,1,,,,20220617,,,2,1,巨人,68,36,32,0,0.52941,8,8,250,274,68,33,.239,3.56,75,-1,,0,2022-06-17T12:16:59.000Z,2022-06-17T12:16:59.000Z,pacific
37421,2022,1,,,,20220617,,,3,6,広島,65,30,33,2,0.47619,3.5,11.5,237,234,26,10,.250,3.37,78,-1,,0,2022-06-17T12:16:59.000Z,2022-06-17T12:16:59.000Z,pacific
37422,2022,1,,,,20220617,,,4,5,阪神,66,30,35,1,0.46153,1,12.5,213,190,47,48,.233,2.67,77,-1,,0,2022-06-17T12:16:59.000Z,2022-06-17T12:16:59.000Z,pacific
37423,2022,1,,,,20220617,,,5,4,中日,63,28,35,0,0.44444,1,13.5,190,236,35,21,.242,3.62,80,-1,,1,2022-06-17T12:16:59.000Z,2022-06-17T12:16:59.000Z,pacific
37424,2022,1,,,,20220617,,,6,3,DeNA,59,26,33,0,0.44067,0,13.5,203,250,44,21,.249,3.81,84,-1,,2,2022-06-17T12:16:59.000Z,2022-06-17T12:16:59.000Z,pacific
37461,2022,1,,,,20220618,,,1,2,ヤクルト,64,42,21,1,0.66666,-,-,261,203,66,45,.246,2.76,79,-1,,0,2022-06-18T09:01:12.000Z,2022-06-18T09:01:12.000Z,pacific
37462,2022,1,,,,20220618,,,2,1,巨人,69,36,33,0,0.52173,9,9,253,278,69,33,.239,3.57,74,-1,,0,2022-06-18T09:01:12.000Z,2022-06-18T09:01:12.000Z,pacific
37463,2022,1,,,,20220618,,,3,5,阪神,67,31,35,1,0.46969,3.5,12.5,217,191,48,48,.233,2.64,76,-1,,1,2022-06-18T09:01:12.000Z,2022-06-18T09:01:12.000Z,pacific
37464,2022,1,,,,20220618,,,4,6,広島,66,30,34,2,0.46875,0,12.5,243,244,27,11,.251,3.46,77,-1,,2,2022-06-18T09:01:12.000Z,2022-06-18T09:01:12.000Z,pacific
37465,2022,1,,,,20220618,,,5,4,中日,64,29,35,0,0.45312,1,13.5,194,239,35,23,.244,3.61,79,-1,,0,2022-06-18T09:01:12.000Z,2022-06-18T09:01:12.000Z,pacific
37466,2022,1,,,,20220618,,,6,3,DeNA,60,26,34,0,0.43333,1,14.5,204,254,45,21,.247,3.82,83,-1,,0,2022-06-18T09:01:12.000Z,2022-06-18T09:01:12.000Z,pacific
37497,2022,1,,,,20220619,,,1,2,ヤクルト,65,43,21,1,0.67187,-,-,269,206,71,46,.248,2.76,78,-1,,0,2022-06-19T08:30:24.000Z,2022-06-19T08:30:24.000Z,pacific
37498,2022,1,,,,20220619,,,2,1,巨人,70,37,33,0,0.52857,9,9,258,281,70,34,.239,3.56,73,-1,,0,2022-06-19T08:30:24.000Z,2022-06-19T08:30:24.000Z,pacific
37499,2022,1,,,,20220619,,,3,5,阪神,68,31,36,1,0.46268,4.5,13.5,221,198,48,48,.233,2.71,75,-1,,0,2022-06-19T08:30:24.000Z,2022-06-19T08:30:24.000Z,pacific
37500,2022,1,,,,20220619,,,4,6,広島,67,30,35,2,0.46153,0,13.5,246,252,29,11,.251,3.54,76,-1,,0,2022-06-19T08:30:24.000Z,2022-06-19T08:30:24.000Z,pacific
37501,2022,1,,,,20220619,,,5,4,中日,65,29,36,0,0.44615,1,14.5,197,244,37,23,.244,3.63,78,-1,,0,2022-06-19T08:30:24.000Z,2022-06-19T08:30:24.000Z,pacific
37502,2022,1,,,,20220619,,,6,3,DeNA,61,27,34,0,0.44262,0,14.5,211,258,46,22,.248,3.81,82,-1,,0,2022-06-19T08:30:24.000Z,2022-06-19T08:30:24.000Z,pacific
37533,2022,1,,,,20220621,,,1,2,ヤクルト,66,43,22,1,0.66153,-,-,270,208,72,47,.246,2.75,77,-1,,0,2022-06-21T12:30:32.000Z,2022-06-21T12:30:32.000Z,pacific
37534,2022,1,,,,20220621,,,2,1,巨人,71,37,34,0,0.52112,9,9,259,284,71,34,.241,3.56,72,-1,,0,2022-06-21T12:30:32.000Z,2022-06-21T12:30:32.000Z,pacific
37535,2022,1,,,,20220621,,,3,6,広島,68,31,35,2,0.46969,3.5,12.5,251,255,29,12,.251,3.53,75,-1,,1,2022-06-21T12:30:32.000Z,2022-06-21T12:30:32.000Z,pacific
37536,2022,1,,,,20220621,,,4,5,阪神,69,31,37,1,0.45588,1,13.5,224,203,49,48,.233,2.75,74,-1,,2,2022-06-21T12:30:32.000Z,2022-06-21T12:30:32.000Z,pacific
37537,2022,1,,,,20220621,,,5,4,中日,66,30,36,0,0.45454,0,13.5,199,245,37,23,.243,3.58,77,-1,,0,2022-06-21T12:30:32.000Z,2022-06-21T12:30:32.000Z,pacific
37538,2022,1,,,,20220621,,,6,3,DeNA,62,28,34,0,0.45161,0,13.5,214,259,47,23,.247,3.76,81,-1,,0,2022-06-21T12:30:32.000Z,2022-06-21T12:30:32.000Z,pacific
37569,2022,1,,,,20220622,,,1,2,ヤクルト,67,44,22,1,0.66666,-,-,277,211,73,48,.247,2.75,76,-1,,0,2022-06-22T12:59:48.000Z,2022-06-22T12:59:48.000Z,pacific
37570,2022,1,,,,20220622,,,2,1,巨人,72,38,34,0,0.52777,9,9,264,288,74,35,.241,3.56,71,-1,,0,2022-06-22T12:59:48.000Z,2022-06-22T12:59:48.000Z,pacific
37571,2022,1,,,,20220622,,,3,6,広島,69,32,35,2,0.47761,3.5,12.5,256,259,31,12,.253,3.52,74,-1,,0,2022-06-22T12:59:48.000Z,2022-06-22T12:59:48.000Z,pacific
37572,2022,1,,,,20220622,,,4,5,阪神,70,31,38,1,0.44927,2,14.5,228,208,49,48,.233,2.77,73,-1,,0,2022-06-22T12:59:48.000Z,2022-06-22T12:59:48.000Z,pacific
37573,2022,1,,,,20220622,,,5,4,中日,67,30,37,0,0.44776,0,14.5,202,252,37,23,.243,3.64,76,-1,,0,2022-06-22T12:59:48.000Z,2022-06-22T12:59:48.000Z,pacific
37574,2022,1,,,,20220622,,,6,3,DeNA,63,28,35,0,0.44444,0,14.5,218,264,49,23,.247,3.79,80,-1,,0,2022-06-22T12:59:48.000Z,2022-06-22T12:59:48.000Z,pacific
37587,2022,1,,,,20220623,,,1,2,ヤクルト,68,45,22,1,0.67164,-,-,287,211,75,48,.249,2.71,75,-1,,0,2022-06-23T13:57:41.000Z,2022-06-23T13:57:41.000Z,pacific
37588,2022,1,,,,20220623,,,2,1,巨人,73,38,35,0,0.52054,10,10,269,295,75,35,.243,3.61,70,-1,,0,2022-06-23T13:57:41.000Z,2022-06-23T13:57:41.000Z,pacific
37589,2022,1,,,,20220623,,,3,6,広島,70,32,35,3,0.47761,3,13,259,262,32,13,.253,3.47,73,-1,,0,2022-06-23T13:57:41.000Z,2022-06-23T13:57:41.000Z,pacific
37590,2022,1,,,,20220623,,,4,3,DeNA,64,29,35,0,0.45312,1.5,14.5,225,269,51,24,.250,3.81,79,-1,,1,2022-06-23T13:57:41.000Z,2022-06-23T13:57:41.000Z,pacific
37591,2022,1,,,,20220623,,,5,5,阪神,71,31,38,2,0.44927,0.5,15,231,211,49,51,.233,2.76,72,-1,,2,2022-06-23T13:57:41.000Z,2022-06-23T13:57:41.000Z,pacific
37592,2022,1,,,,20220623,,,6,4,中日,68,30,38,0,0.44117,0.5,15.5,202,262,37,23,.242,3.73,75,-1,,2,2022-06-23T13:57:41.000Z,2022-06-23T13:57:41.000Z,pacific
37641,2022,1,,,,20220624,,,1,2,ヤクルト,69,46,22,1,0.67647,-,-,303,217,80,48,.252,2.76,74,-1,,0,2022-06-24T12:52:07.000Z,2022-06-24T12:52:07.000Z,pacific
37642,2022,1,,,,20220624,,,2,1,巨人,74,38,36,0,0.51351,11,11,275,311,76,37,.244,3.77,69,-1,,0,2022-06-24T12:52:07.000Z,2022-06-24T12:52:07.000Z,pacific
37643,2022,1,,,,20220624,,,3,6,広島,71,33,35,3,0.48529,2,13,266,262,35,13,.254,3.42,72,-1,,0,2022-06-24T12:52:07.000Z,2022-06-24T12:52:07.000Z,pacific
37644,2022,1,,,,20220624,,,4,5,阪神,72,32,38,2,0.45714,2,15,237,215,49,52,.234,2.78,71,-1,,1,2022-06-24T12:52:07.000Z,2022-06-24T12:52:07.000Z,pacific
37645,2022,1,,,,20220624,,,5,3,DeNA,65,29,36,0,0.44615,0.5,15.5,225,276,51,24,.249,3.86,78,-1,,2,2022-06-24T12:52:07.000Z,2022-06-24T12:52:07.000Z,pacific
37646,2022,1,,,,20220624,,,6,4,中日,69,30,39,0,0.43478,1,16.5,206,268,37,23,.243,3.77,74,-1,,0,2022-06-24T12:52:07.000Z,2022-06-24T12:52:07.000Z,pacific
37665,2022,1,,,,20220625,,,1,2,ヤクルト,70,46,23,1,0.66666,-,-,308,236,82,48,.253,2.96,73,-1,,0,2022-06-25T08:50:44.000Z,2022-06-25T08:50:44.000Z,pacific
37666,2022,1,,,,20220625,,,2,1,巨人,75,39,36,0,0.52000,10,10,294,316,82,37,.247,3.79,68,-1,,0,2022-06-25T08:50:44.000Z,2022-06-25T08:50:44.000Z,pacific
37667,2022,1,,,,20220625,,,3,6,広島,72,34,35,3,0.49275,2,12,271,266,35,13,.255,3.43,71,-1,,0,2022-06-25T08:50:44.000Z,2022-06-25T08:50:44.000Z,pacific
37668,2022,1,,,,20220625,,,4,5,阪神,73,33,38,2,0.46478,2,14,247,215,49,53,.237,2.74,70,-1,,0,2022-06-25T08:50:44.000Z,2022-06-25T08:50:44.000Z,pacific
37669,2022,1,,,,20220625,,,5,3,DeNA,66,29,37,0,0.43939,1.5,15.5,229,281,51,24,.250,3.87,77,-1,,0,2022-06-25T08:50:44.000Z,2022-06-25T08:50:44.000Z,pacific
37670,2022,1,,,,20220625,,,6,4,中日,70,30,40,0,0.42857,1,16.5,206,278,37,23,.244,3.82,73,-1,,0,2022-06-25T08:50:44.000Z,2022-06-25T08:50:44.000Z,pacific
37707,2022,1,,,,20220626,,,1,2,ヤクルト,71,47,23,1,0.67142,-,-,319,246,84,48,.255,3.04,72,-1,,0,2022-06-26T09:45:57.000Z,2022-06-26T09:45:57.000Z,pacific
37708,2022,1,,,,20220626,,,2,1,巨人,76,39,37,0,0.51315,11,11,304,327,84,37,.248,3.87,67,-1,,0,2022-06-26T09:45:57.000Z,2022-06-26T09:45:57.000Z,pacific
37709,2022,1,,,,20220626,,,3,6,広島,73,35,35,3,0.50000,1,12,275,269,35,13,.255,3.41,70,-1,,0,2022-06-26T09:45:57.000Z,2022-06-26T09:45:57.000Z,pacific
37710,2022,1,,,,20220626,,,4,5,阪神,74,34,38,2,0.47222,2,14,253,220,49,56,.238,2.75,69,-1,,0,2022-06-26T09:45:57.000Z,2022-06-26T09:45:57.000Z,pacific
37711,2022,1,,,,20220626,,,5,3,DeNA,67,29,38,0,0.43283,2.5,16.5,232,285,51,25,.250,3.86,76,-1,,0,2022-06-26T09:45:57.000Z,2022-06-26T09:45:57.000Z,pacific
37712,2022,1,,,,20220626,,,6,4,中日,71,30,41,0,0.42253,1,17.5,211,284,37,23,.246,3.83,72,-1,,0,2022-06-26T09:45:57.000Z,2022-06-26T09:45:57.000Z,pacific
37719,2022,1,,,,20220627,,,1,2,ヤクルト,71,47,23,1,0.67142,-,-,319,246,84,48,.255,3.04,72,-1,,0,2022-06-27T12:55:27.000Z,2022-06-27T12:55:27.000Z,pacific
37720,2022,1,,,,20220627,,,2,1,巨人,76,39,37,0,0.51315,11,11,304,327,84,37,.248,3.87,67,-1,,0,2022-06-27T12:55:27.000Z,2022-06-27T12:55:27.000Z,pacific
37721,2022,1,,,,20220627,,,3,6,広島,73,35,35,3,0.50000,1,12,275,269,35,13,.255,3.41,70,-1,,0,2022-06-27T12:55:27.000Z,2022-06-27T12:55:27.000Z,pacific
37722,2022,1,,,,20220627,,,4,5,阪神,74,34,38,2,0.47222,2,14,253,220,49,56,.238,2.75,69,-1,,0,2022-06-27T12:55:27.000Z,2022-06-27T12:55:27.000Z,pacific
37723,2022,1,,,,20220627,,,5,3,DeNA,67,29,38,0,0.43283,2.5,16.5,232,285,51,25,.250,3.86,76,-1,,0,2022-06-27T12:55:27.000Z,2022-06-27T12:55:27.000Z,pacific
37724,2022,1,,,,20220627,,,6,4,中日,71,30,41,0,0.42253,1,17.5,211,284,37,23,.246,3.83,72,-1,,0,2022-06-27T12:55:27.000Z,2022-06-27T12:55:27.000Z,pacific
37749,2022,1,,,,20220628,,,1,2,ヤクルト,72,48,23,1,0.67605,-,-,325,249,86,49,.254,3.04,71,-1,,0,2022-06-28T12:29:02.000Z,2022-06-28T12:29:02.000Z,pacific
37750,2022,1,,,,20220628,,,2,1,巨人,77,40,37,0,0.51948,11,11,310,329,85,37,.249,3.84,66,-1,,0,2022-06-28T12:29:02.000Z,2022-06-28T12:29:02.000Z,pacific
37751,2022,1,,,,20220628,,,3,6,広島,74,35,36,3,0.49295,2,13,278,275,35,13,.256,3.44,69,-1,,0,2022-06-28T12:29:02.000Z,2022-06-28T12:29:02.000Z,pacific
37752,2022,1,,,,20220628,,,4,5,阪神,75,34,39,2,0.46575,2,15,255,226,49,57,.238,2.80,68,-1,,0,2022-06-28T12:29:02.000Z,2022-06-28T12:29:02.000Z,pacific
37753,2022,1,,,,20220628,,,5,3,DeNA,68,30,38,0,0.44117,1.5,16.5,238,287,52,25,.249,3.81,75,-1,,0,2022-06-28T12:29:02.000Z,2022-06-28T12:29:02.000Z,pacific
37754,2022,1,,,,20220628,,,6,4,中日,72,30,42,0,0.41666,2,18.5,213,290,38,23,.247,3.87,71,-1,,0,2022-06-28T12:29:02.000Z,2022-06-28T12:29:02.000Z,pacific
37779,2022,1,,,,20220629,,,1,2,ヤクルト,73,49,23,1,0.68055,-,-,334,251,89,51,.257,3.03,70,-1,,0,2022-06-29T13:16:06.000Z,2022-06-29T13:16:06.000Z,pacific
37780,2022,1,,,,20220629,,,2,1,巨人,78,40,38,0,0.51282,12,12,312,332,85,37,.248,3.83,65,-1,,0,2022-06-29T13:16:06.000Z,2022-06-29T13:16:06.000Z,pacific
37781,2022,1,,,,20220629,,,3,6,広島,75,35,37,3,0.48611,2,14,280,284,36,13,.257,3.52,68,-1,,0,2022-06-29T13:16:06.000Z,2022-06-29T13:16:06.000Z,pacific
37782,2022,1,,,,20220629,,,4,5,阪神,76,34,40,2,0.45945,2,16,257,230,50,60,.238,2.82,67,-1,,0,2022-06-29T13:16:06.000Z,2022-06-29T13:16:06.000Z,pacific
37783,2022,1,,,,20220629,,,5,3,DeNA,69,31,38,0,0.44927,0.5,16.5,242,289,53,25,.249,3.77,74,-1,,0,2022-06-29T13:16:06.000Z,2022-06-29T13:16:06.000Z,pacific
37784,2022,1,,,,20220629,,,6,4,中日,73,31,42,0,0.42465,2,18.5,216,292,38,24,.248,3.84,70,-1,,0,2022-06-29T13:16:06.000Z,2022-06-29T13:16:06.000Z,pacific
37791,2022,1,,,,20220630,,,1,2,ヤクルト,74,50,23,1,0.68493,-,-,338,253,90,52,.256,2.99,69,-1,,0,2022-06-30T13:23:26.000Z,2022-06-30T13:23:26.000Z,pacific
37792,2022,1,,,,20220630,,,2,1,巨人,78,40,38,0,0.51282,12.5,12.5,312,332,85,37,.248,3.83,65,-1,,0,2022-06-30T13:23:26.000Z,2022-06-30T13:23:26.000Z,pacific
37793,2022,1,,,,20220630,,,3,6,広島,76,35,38,3,0.47945,2.5,15,282,288,37,13,.256,3.47,67,-1,,0,2022-06-30T13:23:26.000Z,2022-06-30T13:23:26.000Z,pacific
37794,2022,1,,,,20220630,,,4,3,DeNA,70,32,38,0,0.45714,1.5,16.5,248,294,53,25,.250,3.76,73,-1,,1,2022-06-30T13:23:26.000Z,2022-06-30T13:23:26.000Z,pacific
37795,2022,1,,,,20220630,,,5,5,阪神,77,34,41,2,0.45333,0.5,17,262,236,51,60,.239,2.86,66,-1,,2,2022-06-30T13:23:26.000Z,2022-06-30T13:23:26.000Z,pacific
37796,2022,1,,,,20220630,,,6,4,中日,73,31,42,0,0.42465,2,19,216,292,38,24,.248,3.84,70,-1,,0,2022-06-30T13:23:26.000Z,2022-06-30T13:23:26.000Z,pacific
37821,2022,1,,,,20220701,,,1,2,ヤクルト,75,50,24,1,0.67567,-,-,342,259,91,52,.256,3.03,68,-1,,0,2022-07-01T12:34:38.000Z,2022-07-01T12:34:38.000Z,pacific
37822,2022,1,,,,20220701,,,2,1,巨人,79,40,39,0,0.50632,12.5,12.5,315,337,85,37,.248,3.85,64,-1,,0,2022-07-01T12:34:38.000Z,2022-07-01T12:34:38.000Z,pacific
37823,2022,1,,,,20220701,,,3,6,広島,77,36,38,3,0.48648,1.5,14,287,291,38,14,.256,3.46,66,-1,,0,2022-07-01T12:34:38.000Z,2022-07-01T12:34:38.000Z,pacific
37824,2022,1,,,,20220701,,,4,3,DeNA,71,33,38,0,0.46478,1.5,15.5,254,298,55,25,.251,3.77,72,-1,,0,2022-07-01T12:34:38.000Z,2022-07-01T12:34:38.000Z,pacific
37825,2022,1,,,,20220701,,,5,5,阪神,78,34,42,2,0.44736,1.5,17,263,239,51,61,.239,2.87,65,-1,,0,2022-07-01T12:34:38.000Z,2022-07-01T12:34:38.000Z,pacific
37826,2022,1,,,,20220701,,,6,4,中日,74,32,42,0,0.43243,1,18,219,293,40,24,.248,3.80,69,-1,,0,2022-07-01T12:34:38.000Z,2022-07-01T12:34:38.000Z,pacific
37857,2022,1,,,,20220702,,,1,2,ヤクルト,76,51,24,1,0.68000,-,-,344,260,91,52,.256,3.00,67,53,,0,2022-07-02T12:12:08.000Z,2022-07-02T12:12:08.000Z,pacific
37858,2022,1,,,,20220702,,,2,1,巨人,80,40,40,0,0.50000,13.5,13.5,315,339,85,37,.247,3.83,63,-1,,0,2022-07-02T12:12:08.000Z,2022-07-02T12:12:08.000Z,pacific
37859,2022,1,,,,20220702,,,3,6,広島,78,37,38,3,0.49333,0.5,14,289,291,39,14,.256,3.42,65,-1,,0,2022-07-02T12:12:08.000Z,2022-07-02T12:12:08.000Z,pacific
37860,2022,1,,,,20220702,,,4,3,DeNA,72,33,39,0,0.45833,2.5,16.5,255,300,56,25,.250,3.74,71,-1,,0,2022-07-02T12:12:08.000Z,2022-07-02T12:12:08.000Z,pacific
37861,2022,1,,,,20220702,,,5,5,阪神,79,35,42,2,0.45454,0.5,17,268,241,51,63,.238,2.86,64,-1,,0,2022-07-02T12:12:08.000Z,2022-07-02T12:12:08.000Z,pacific
37862,2022,1,,,,20220702,,,6,4,中日,75,32,43,0,0.42666,2,19,221,298,40,24,.248,3.81,68,-1,,0,2022-07-02T12:12:08.000Z,2022-07-02T12:12:08.000Z,pacific
37893,2022,1,,,,20220703,,,1,2,ヤクルト,77,52,24,1,0.68421,-,-,355,264,95,54,.258,3.01,66,51,,0,2022-07-03T12:37:22.000Z,2022-07-03T12:37:22.000Z,pacific
37894,2022,1,,,,20220703,,,2,1,巨人,81,41,40,0,0.50617,13.5,13.5,322,344,89,37,.249,3.82,62,-1,,0,2022-07-03T12:37:22.000Z,2022-07-03T12:37:22.000Z,pacific
37895,2022,1,,,,20220703,,,3,6,広島,79,37,39,3,0.48684,1.5,15,294,298,39,14,.256,3.46,64,-1,,0,2022-07-03T12:37:22.000Z,2022-07-03T12:37:22.000Z,pacific
37896,2022,1,,,,20220703,,,4,5,阪神,80,36,42,2,0.46153,2,17,271,241,53,63,.237,2.82,63,-1,,1,2022-07-03T12:37:22.000Z,2022-07-03T12:37:22.000Z,pacific
