person_id,player_name,player_name_kanji,team_id,team_name,player_jersey_number,position_type_id,roster_name,staff_kind_id,staff_title,announce_date,movement_id,movement_name,order_id,season,player_name_romaji
2114252,冨士 大和,フジヤマト,7,埼玉西武ライオンズ,67,1.0,投手,4,,20260402.0,102.0,出場選手登録抹消,0.0,2025,Fuji Yamato
2117319,ワイナンス,ワイナンス,7,埼玉西武ライオンズ,30,1.0,投手,4,,20260702.0,102.0,出場選手登録抹消,0.0,2025,Wai Nan su
2121154,岩城 颯空,イワキハクア,7,埼玉西武ライオンズ,20,1.0,投手,4,,20260624.0,102.0,出場選手登録抹消,0.0,2025,Iwaki Sas Sora
1800084,牧野 翔矢,マキノショウヤ,7,埼玉西武ライオンズ,53,2.0,捕手,4,,,,,,2025,Makino Shou Ya
1800108,野村 大樹,ノムラダイジュ,7,埼玉西武ライオンズ,120,2.0,捕手,4,,,,,,2025,Nomura Daiki
2104975,野田 海人,ノダカイト,7,埼玉西武ライオンズ,113,2.0,捕手,4,,,,,,2025,Noda Kaijin
2107608,是澤 涼輔,コレサワリョウスケ,7,埼玉西武ライオンズ,122,2.0,捕手,4,,,,,,2025,Koresawa Ryousuke
2117698,龍山 暖,タツヤマハルキ,7,埼玉西武ライオンズ,64,2.0,捕手,4,,,,,,2025,Tatsuyama Dan
600026,炭谷 銀仁朗,スミタニギンジロウ,7,埼玉西武ライオンズ,27,2.0,捕手,4,,,,,,2025,Sumitani Gin Jinrou
1750472,古賀 悠斗,コガユウト,7,埼玉西武ライオンズ,22,2.0,捕手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Koga Yuuto
1900065,柘植 世那,ツゲセナ,7,埼玉西武ライオンズ,37,2.0,捕手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Tsuge Sei Na
2050145,小島 大河,コジマタイガ,7,埼玉西武ライオンズ,10,2.0,捕手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Kojima Taiga
12101,中村 剛也,ナカムラタケヤ,7,埼玉西武ライオンズ,60,3.0,内野手,4,,,,,,2025,Nakamura Tsuyoshi na
1700103,髙松 渡,タカマツワタル,7,埼玉西武ライオンズ,50,3.0,内野手,4,,,,,,2025,?? Watashi
2103645,金子 功児,カネココウジ,7,埼玉西武ライオンズ,130,3.0,内野手,4,,,,,,2025,Kaneko Kouji
2107714,谷口 朝陽,タニグチアサヒ,7,埼玉西武ライオンズ,126,3.0,内野手,4,,,,,,2025,Taniguchi Asahi
2111734,今岡 拓夢,イマオカタクム,7,埼玉西武ライオンズ,112,3.0,内野手,4,,,,,,2025,Imaoka Taku Yume
2112133,村田 怜音,ムラタレオン,7,埼玉西武ライオンズ,99,3.0,内野手,4,,,,,,2025,Murata Rei On
2113322,福尾 遥真,フクオハルマ,7,埼玉西武ライオンズ,138,3.0,内野手,4,,,,,,2025,Fukuo Haruka Shin
2117700,齋藤 大翔,サイトウヒロト,7,埼玉西武ライオンズ,2,3.0,内野手,4,,,,,,2025,Saitou Hiroto
2117860,古賀 輝希,コガテルキ,7,埼玉西武ライオンズ,119,3.0,内野手,4,,,,,,2025,Koga Akira Nozomi
2121152,横田 蒼和,ヨコタソウワ,7,埼玉西武ライオンズ,59,3.0,内野手,4,,,,,,2025,Yokota Ao Wa
2121486,新井 唯斗,アライユイト,7,埼玉西武ライオンズ,111,3.0,内野手,4,,,,,,2025,Arai Yui To
2122508,コルニエル,コルニエル,7,埼玉西武ライオンズ,140,3.0,内野手,4,,,,,,2025,Korunieru
1400184,外崎 修汰,トノサキシュウタ,7,埼玉西武ライオンズ,5,3.0,内野手,4,,20260627.0,101.0,出場選手登録,0.0,2025,Tonosaki Osamu ?
1500117,平沢 大河,ヒラサワタイガ,7,埼玉西武ライオンズ,39,3.0,内野手,4,,20260405.0,101.0,出場選手登録,0.0,2025,Hirasawa Taiga
1600129,源田 壮亮,ゲンダソウスケ,7,埼玉西武ライオンズ,6,3.0,内野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Genda Sou Ryou
1600134,石井 一成,イシイカズナリ,7,埼玉西武ライオンズ,4,3.0,内野手,4,,20260430.0,101.0,出場選手登録,0.0,2025,Ishii Issei
1750481,仲田 慶介,ナカタケイスケ,7,埼玉西武ライオンズ,0,3.0,内野手,4,,20260603.0,101.0,出場選手登録,0.0,2025,Nakata Keisuke
2101047,ネビン,ネビン,7,埼玉西武ライオンズ,26,3.0,内野手,4,,20260501.0,101.0,出場選手登録,0.0,2025,Ne Bin
2103618,滝澤 夏央,タキザワナツオ,7,埼玉西武ライオンズ,62,3.0,内野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Takizawa Natsuo
2000069,山村 崇嘉,ヤマムラタカヨシ,7,埼玉西武ライオンズ,32,3.0,内野手,4,,20260622.0,102.0,出場選手登録抹消,0.0,2025,Yamamura Takashi Yoshimi
2105684,児玉 亮涼,コダマリョウスケ,7,埼玉西武ライオンズ,0,3.0,内野手,4,,20260501.0,102.0,出場選手登録抹消,0.0,2025,Kodama Ryou Ryou
2117835,佐藤 太陽,サトウタイヨウ,7,埼玉西武ライオンズ,38,3.0,内野手,4,,20260601.0,102.0,出場選手登録抹消,0.0,2025,Satou Taiyou
2107187,奥村 光一,オクムラコウイチ,7,埼玉西武ライオンズ,116,4.0,外野手,4,,,,,,2025,Okumura Kouichi
2107854,古川 雄大,フルカワユウダイ,7,埼玉西武ライオンズ,33,4.0,外野手,4,,,,,,2025,Furukawa Yuudai
2108385,ラマル,ラマル,7,埼玉西武ライオンズ,132,4.0,外野手,4,,,,,,2025,Lama Le
2113521,澤田 遥斗,サワダハルト,7,埼玉西武ライオンズ,137,4.0,外野手,4,,,,,,2025,Sawada Haruka To
2115075,川田 悠慎,カワダユウシン,7,埼玉西武ライオンズ,66,4.0,外野手,4,,,,,,2025,Kawata Yuu Makoto
2117398,林 冠臣,リンクァンチェン,7,埼玉西武ライオンズ,44,4.0,外野手,4,,,,,,2025,Hayashikan Shin
2117770,オケム,オケム,7,埼玉西武ライオンズ,139,4.0,外野手,4,,,,,,2025,Orchestra mu
2117794,安藤 銀杜,アンドウギント,7,埼玉西武ライオンズ,135,4.0,外野手,4,,,,,,2025,Andou Gin Mori
2122223,カルロス,カルロス,7,埼玉西武ライオンズ,143,4.0,外野手,4,,,,,,2025,Carlos
1100061,桑原 将志,クワハラマサユキ,7,埼玉西武ライオンズ,7,4.0,外野手,4,,20260526.0,101.0,出場選手登録,0.0,2025,Kuwahara Masashi
1660299,林 安可,リンアンコー,7,埼玉西武ライオンズ,73,4.0,外野手,4,,20260630.0,101.0,出場選手登録,0.0,2025,Hayashiyasu Ka
1700122,西川 愛也,ニシカワマナヤ,7,埼玉西武ライオンズ,51,4.0,外野手,4,,20260421.0,101.0,出場選手登録,0.0,2025,Nishikawa Ai na
1850820,蛭間 拓哉,ヒルマタクヤ,7,埼玉西武ライオンズ,9,4.0,外野手,4,,20260703.0,101.0,出場選手登録,0.0,2025,Hirukan Takuya
1900068,岸 潤一郎,キシジュンイチロウ,7,埼玉西武ライオンズ,68,4.0,外野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Kishi Jun'Ichirou
1950417,渡部 聖弥,ワタナベセイヤ,7,埼玉西武ライオンズ,8,4.0,外野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Watanabe Kiyoshi Wataru
2117028,カナリオ,カナリオ,7,埼玉西武ライオンズ,25,4.0,外野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Kanari O
12102,栗山 巧,クリヤマタクミ,7,埼玉西武ライオンズ,1,4.0,外野手,4,,20260525.0,102.0,出場選手登録抹消,0.0,2025,Kuriyama Takumi
2000073,仲三 優太,ナカミユウタ,7,埼玉西武ライオンズ,55,4.0,外野手,4,,20260416.0,102.0,出場選手登録抹消,0.0,2025,Chuuzou Yuuta
2000075,長谷川 信哉,ハセガワシンヤ,7,埼玉西武ライオンズ,63,4.0,外野手,4,,20260702.0,102.0,出場選手登録抹消,0.0,2025,Hasegawa Nobuya
2100048,秋山 俊,アキヤマシュン,7,埼玉西武ライオンズ,35,4.0,外野手,4,,20260420.0,102.0,出場選手登録抹消,0.0,2025,Akiyama Shun
2107897,茶野 篤政,チャノトクマサ,7,埼玉西武ライオンズ,31,4.0,外野手,4,,20260627.0,102.0,出場選手登録抹消,0.0,2025,Chaya Atsushi Sei
11354,西口 文也,ニシグチフミヤ,7,埼玉西武ライオンズ,74,,,1,,,,,,2025,Nishiguchi Fumiya
11359,小関 竜也,オゼキタツヤ,7,埼玉西武ライオンズ,79,,,2,,,,,,2025,Ozeki Tatsuya
1000143,榎田 大樹,エノキダダイキ,7,埼玉西武ライオンズ,85,,,3,ファーム投手コーチ,,,,,2025,Enokida Daiki
1000148,大石 達也,オオイシタツヤ,7,埼玉西武ライオンズ,95,,,3,投手コーチ,,,,,2025,Ooishi Tatsuya
1000153,熊代 聖人,クマシロマサト,7,埼玉西武ライオンズ,84,,,3,外野守備・走塁コーチ,,,,,2025,Kumashiro Masato
10358,渡辺 智男,ワタナベトミオ,7,埼玉西武ライオンズ,98,,,3,ファーム投手コーチ,,,,,2025,Watanabe Tomio
10489,田邊 徳雄,タナベノリオ,7,埼玉西武ライオンズ,76,,,3,三軍野手コーチ,,,,,2025,Tanabe Tokuo
10553,立花 義家,タチバナヨシイエ,7,埼玉西武ライオンズ,83,,,3,打撃コーチ,,,,,2025,Tachibana Yoshiie
11204,豊田 清,トヨダキヨシ,7,埼玉西武ライオンズ,81,,,3,投手チーフコーチ,,,,,2025,Toyoda Kiyoshi
11225,黒田 哲史,クロダサトシ,7,埼玉西武ライオンズ,87,,,3,内野守備・走塁コーチ,,,,,2025,Kuroda Tetsuji
11238,鳥越 裕介,トリゴエユウスケ,7,埼玉西武ライオンズ,91,,,3,ヘッドコーチ,,,,,2025,Torigoe Yuusuke
11422,仁志 敏久,ニシトシヒサ,7,埼玉西武ライオンズ,78,,,3,野手チーフ兼打撃コーチ,,,,,2025,Nishi Toshihisa
11625,青木 智史,アオキトモシ,7,埼玉西武ライオンズ,97,,,3,三軍チーフコーチ,,,,,2025,Aoki Satoshi
11656,土肥 義弘,ドイヨシヒロ,7,埼玉西武ライオンズ,72,,,3,ファーム投手チーフコーチ,,,,,2025,Doi Yoshihiro
11718,赤田 将吾,アカダショウゴ,7,埼玉西武ライオンズ,86,,,3,二軍野手コーチ,,,,,2025,Akada Shougo
11922,青木 勇人,アオキハヤト,7,埼玉西武ライオンズ,93,,,3,ファーム投手コーチ,,,,,2025,Aoki Hayato
11927,大島 裕行,オオシマヒロユキ,7,埼玉西武ライオンズ,88,,,3,二軍野手コーチ,,,,,2025,Ooshima Hiroyuki
11999,野田 浩輔,ノダコウスケ,7,埼玉西武ライオンズ,82,,,3,二軍野手コーチ,,,,,2025,Noda Kousuke
12134,辻 竜太郎,ツジリュウタロウ,7,埼玉西武ライオンズ,77,,,3,二軍野手チーフコーチ,,,,,2025,Tsuji Ryuutarou
1300105,岡田 雅利,オカダマサトシ,7,埼玉西武ライオンズ,92,,,3,三軍野手コーチ,,,,,2025,Okada Tadashi Ri
700078,木村 文紀,キムラフミカズ,7,埼玉西武ライオンズ,89,,,3,三軍野手コーチ,,,,,2025,Kimura Fuminori
700094,大引 啓次,オオビキケイジ,7,埼玉西武ライオンズ,80,,,3,二軍野手コーチ,,,,,2025,Oobiki Keiji
800015,鬼﨑 裕司,オニザキユウジ,7,埼玉西武ライオンズ,94,,,3,三軍野手コーチ,,,,,2025,Oni ? Yuuji
800050,中田 祥多,ナカタショウタ,7,埼玉西武ライオンズ,96,,,3,バッテリーコーチ,,,,,2025,Nakata Sachi Ta
1800096,福田 俊,フクダスグル,8,北海道日本ハムファイターズ,140,1.0,投手,4,,,,,,2025,Fukuda Shun
1800125,清宮 虎多朗,セイミヤコタロウ,8,北海道日本ハムファイターズ,115,1.0,投手,4,,,,,,2025,Seimiya Tora Tarou
2000083,根本 悠楓,ネモトハルカ,8,北海道日本ハムファイターズ,159,1.0,投手,4,,,,,,2025,Nemoto Yuu Fuu
2000085,松本 遼大,マツモトリョウダイ,8,北海道日本ハムファイターズ,114,1.0,投手,4,,,,,,2025,Matsumoto Ryoudai
2103639,横山 永遠,ヨコヤマトワ,8,北海道日本ハムファイターズ,124,1.0,投手,4,,,,,,2025,Yokoyama Eien
2107882,安西 叶翔,アンザイカナト,8,北海道日本ハムファイターズ,154,1.0,投手,4,,,,,,2025,Anzai Kanou Shou
2108574,浅利 太門,アサリタモン,8,北海道日本ハムファイターズ,35,1.0,投手,4,,,,,,2025,Asari Futoshi Mon
2112195,加藤 大和,カトウヤマト,8,北海道日本ハムファイターズ,113,1.0,投手,4,,,,,,2025,Katou Yamato
2114254,川勝 空人,カワカツソラト,8,北海道日本ハムファイターズ,121,1.0,投手,4,,,,,,2025,Kawakatsu Kuunin
2116125,藤田 琉生,フジタリュウセイ,8,北海道日本ハムファイターズ,32,1.0,投手,4,,,,,,2025,Fujita Ryuu Sei
2117491,ラオ,ラオ,8,北海道日本ハムファイターズ,30,1.0,投手,4,,,,,,2025,Rao
2117678,山城 航太郎,ヤマシロコウタロウ,8,北海道日本ハムファイターズ,63,1.0,投手,4,,,,,,2025,Yamashiro Koutarou
2117688,澁谷 純希,シブヤジュンキ,8,北海道日本ハムファイターズ,122,1.0,投手,4,,,,,,2025,Shibuya Junki
800052,宮西 尚生,ミヤニシナオキ,8,北海道日本ハムファイターズ,25,1.0,投手,4,,,,,,2025,Miyanishi Hisao
1000164,島本 浩也,シマモトヒロヤ,8,北海道日本ハムファイターズ,40,1.0,投手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Shimamoto Kouya
1500109,上原 健太,ウエハラケンタ,8,北海道日本ハムファイターズ,20,1.0,投手,4,,20260619.0,101.0,出場選手登録,0.0,2025,Uehara Kenta
1500110,加藤 貴之,カトウタカユキ,8,北海道日本ハムファイターズ,14,1.0,投手,4,,20260624.0,101.0,出場選手登録,0.0,2025,Katou Takayuki
1600133,堀 瑞輝,ホリミズキ,8,北海道日本ハムファイターズ,34,1.0,投手,4,,20260506.0,101.0,出場選手登録,0.0,2025,Hori Mizu Akira
1600164,田中 正義,タナカセイギ,8,北海道日本ハムファイターズ,26,1.0,投手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Tanaka Masayoshi
1750903,北山 亘基,キタヤマコウキ,8,北海道日本ハムファイターズ,15,1.0,投手,4,,20260401.0,101.0,出場選手登録,0.0,2025,Kitayama Wataru Hajime
1800068,齋藤 友貴哉,サイトウユキヤ,8,北海道日本ハムファイターズ,48,1.0,投手,4,,20260621.0,101.0,出場選手登録,0.0,2025,Saitou Tomotaka kana
2000079,伊藤 大海,イトウヒロミ,8,北海道日本ハムファイターズ,17,1.0,投手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Itou Taikai
2050307,達 孝太,タツコウタ,8,北海道日本ハムファイターズ,16,1.0,投手,4,,20260616.0,101.0,出場選手登録,0.0,2025,Tooru Kouta
2100027,福島 蓮,フクシマレン,8,北海道日本ハムファイターズ,45,1.0,投手,4,,20260628.0,101.0,出場選手登録,0.0,2025,Fukushima Ren
2103635,柳川 大晟,ヤナガワタイセイ,8,北海道日本ハムファイターズ,47,1.0,投手,4,,20260705.0,101.0,出場選手登録,0.0,2025,Yanagawadai Akira
2107859,金村 尚真,カネムラショウマ,8,北海道日本ハムファイターズ,24,1.0,投手,4,,20260621.0,101.0,出場選手登録,0.0,2025,Kanemura Shoushin
1200055,福谷 浩司,フクタニコウジ,8,北海道日本ハムファイターズ,41,1.0,投手,4,,20260615.0,102.0,出場選手登録抹消,0.0,2025,Fukutani Kouji
1400117,有原 航平,アリハラコウヘイ,8,北海道日本ハムファイターズ,74,1.0,投手,4,,20260703.0,102.0,出場選手登録抹消,0.0,2025,Arihara Kouhei
1400195,山﨑 福也,ヤマサキサチヤ,8,北海道日本ハムファイターズ,18,1.0,投手,4,,20260630.0,102.0,出場選手登録抹消,0.0,2025,Yamazaki Fuku na
1600093,池田 隆英,イケダタカヒデ,8,北海道日本ハムファイターズ,52,1.0,投手,4,,20260420.0,102.0,出場選手登録抹消,0.0,2025,Ikeda Takahide
1600139,玉井 大翔,タマイタイショウ,8,北海道日本ハムファイターズ,19,1.0,投手,4,,20260521.0,102.0,出場選手登録抹消,0.0,2025,Tamai Hiroto
1700106,山本 拓実,ヤマモトタクミ,8,北海道日本ハムファイターズ,67,1.0,投手,4,,20260621.0,102.0,出場選手登録抹消,0.0,2025,Yamamoto Takumi
1800092,生田目 翼,ナバタメツバサ,8,北海道日本ハムファイターズ,13,1.0,投手,4,,20260524.0,102.0,出場選手登録抹消,0.0,2025,Namatame Tsubasa
1900070,河野 竜生,カワノリュウセイ,8,北海道日本ハムファイターズ,28,1.0,投手,4,,20260619.0,102.0,出場選手登録抹消,0.0,2025,Kouno Tatsuo
2050199,畔柳 亨丞,クロヤナギキョウスケ,8,北海道日本ハムファイターズ,46,1.0,投手,4,,20260704.0,102.0,出場選手登録抹消,0.0,2025,Kuroyanagi Tooru Susumu
2100085,大川 慈英,オオカワジェイ,8,北海道日本ハムファイターズ,27,1.0,投手,4,,20260424.0,102.0,出場選手登録抹消,0.0,2025,Ookawa Jiei
2100554,古林 睿煬,グーリンルェヤン,8,北海道日本ハムファイターズ,37,1.0,投手,4,,20260615.0,102.0,出場選手登録抹消,0.0,2025,Furubayashi Ei ?
2103705,菊地 大稀,キクチタイキ,8,北海道日本ハムファイターズ,55,1.0,投手,4,,20260621.0,102.0,出場選手登録抹消,0.0,2025,Kikuchidai Mare
2106284,矢澤 宏太,ヤザワコウタ,8,北海道日本ハムファイターズ,12,1.0,投手,4,,20260703.0,102.0,出場選手登録抹消,0.0,2025,Yazawa Kouta
2106890,孫 易磊,スンイーレイ,8,北海道日本ハムファイターズ,96,1.0,投手,4,,20260621.0,102.0,出場選手登録抹消,0.0,2025,Son Osamu Rai
2111202,清水 大暉,シミズダイキ,8,北海道日本ハムファイターズ,62,1.0,投手,4,,20260601.0,102.0,出場選手登録抹消,0.0,2025,Shimizudai Akira
2111822,細野 晴希,ホソノハルキ,8,北海道日本ハムファイターズ,29,1.0,投手,4,,20260706.0,102.0,出場選手登録抹消,0.0,2025,Hosono Haru Nozomi
2117696,柴田 獅子,シバタレオ,8,北海道日本ハムファイターズ,31,1.0,投手,4,,20260622.0,102.0,出場選手登録抹消,0.0,2025,Shibata Shishi
1900063,松岡 洸希,マツオカコウキ,8,北海道日本ハムファイターズ,93,1.0,投手,4,,20260619.0,111.0,支配下選手登録,1.0,2025,Matsuoka Kou Nozomi
1900063,松岡 洸希,マツオカコウキ,8,北海道日本ハムファイターズ,93,1.0,投手,4,,20260619.0,122.0,育成選手登録抹消,2.0,2025,Matsuoka Kou Nozomi
2116528,藤森 海斗,フジモリカイト,8,北海道日本ハムファイターズ,57,2.0,捕手,4,,,,,,2025,Fujimori Kaito
1800008,マルティネス,マルティネス,8,北海道日本ハムファイターズ,2,2.0,捕手,4,,20260605.0,101.0,出場選手登録,0.0,2025,Marutinesu
1800095,田宮 裕涼,タミヤユア,8,北海道日本ハムファイターズ,64,2.0,捕手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Tamiya Hiroshi Ryou
1900040,郡司 裕也,グンジユウヤ,8,北海道日本ハムファイターズ,3,2.0,捕手,4,,20260703.0,101.0,出場選手登録,0.0,2025,Gunji Yuuya
1950486,進藤 勇也,シントウユウヤ,8,北海道日本ハムファイターズ,33,2.0,捕手,4,,20260429.0,101.0,出場選手登録,0.0,2025,Shindou Isamu na
2107900,吉田 賢吾,ヨシダケンゴ,8,北海道日本ハムファイターズ,60,2.0,捕手,4,,20260616.0,101.0,出場選手登録,0.0,2025,Yoshida Kengo
1400118,清水 優心,シミズユウシ,8,北海道日本ハムファイターズ,10,2.0,捕手,4,,20260529.0,102.0,出場選手登録抹消,0.0,2025,Shimizu Yuushin
1900075,梅林 優貴,ウメバヤシユウキ,8,北海道日本ハムファイターズ,98,2.0,捕手,4,,20260605.0,102.0,出場選手登録抹消,0.0,2025,Umebayashi Yuuki
2108926,リン,リン,8,北海道日本ハムファイターズ,38,2.0,捕手,4,,20260317.0,111.0,支配下選手登録,1.0,2025,Rin
2107776,日渡 騰輝,ヒワタリトウキ,8,北海道日本ハムファイターズ,120,2.0,捕手,4,,20260706.0,121.0,育成選手登録,0.0,2025,Hiwatari ??
2107776,日渡 騰輝,ヒワタリトウキ,8,北海道日本ハムファイターズ,120,2.0,捕手,4,,20260706.0,122.0,育成選手登録抹消,2.0,2025,Hiwatari ??
2103603,有薗 直輝,アリゾノナオキ,8,北海道日本ハムファイターズ,39,3.0,内野手,4,,,,,,2025,YuuSono Naoki
2103615,阪口 樂,サカグチウタ,8,北海道日本ハムファイターズ,44,3.0,内野手,4,,,,,,2025,Sakaguchi Raku
2104184,濵田 泰希,ハマダタイキ,8,北海道日本ハムファイターズ,111,3.0,内野手,4,,,,,,2025,?? Thailand Mare
2112003,明瀬 諒介,ミョウセリョウスケ,8,北海道日本ハムファイターズ,65,3.0,内野手,4,,,,,,2025,Min Se Ryousuke
2119070,常谷 拓輝,ツネヤヒロキ,8,北海道日本ハムファイターズ,123,3.0,内野手,4,,,,,,2025,Tsune Tani Taku Akira
2121488,半田 南十,ハンダミナト,8,北海道日本ハムファイターズ,51,3.0,内野手,4,,,,,,2025,Handa Minami Juu
900069,中島 卓也,ナカシマタクヤ,8,北海道日本ハムファイターズ,9,3.0,内野手,4,,,,,,2025,Nakajima Takuya
1700025,清宮 幸太郎,キヨミヤコウタロウ,8,北海道日本ハムファイターズ,21,3.0,内野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Seimiya Koutarou
1800091,野村 佑希,ノムラユウキ,8,北海道日本ハムファイターズ,5,3.0,内野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Nomura Yuuki
1850932,奈良間 大己,ナラマタイキ,8,北海道日本ハムファイターズ,58,3.0,内野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Narakandai Onore
1851204,水野 達稀,ミズノタツキ,8,北海道日本ハムファイターズ,43,3.0,内野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Mizuno Tooru Mare
2000082,細川 凌平,ホソカワリョウヘイ,8,北海道日本ハムファイターズ,56,3.0,内野手,4,,20260505.0,101.0,出場選手登録,0.0,2025,Hosokawa Ryou Taira
2050143,大塚 瑠晏,オオツカルアン,8,北海道日本ハムファイターズ,49,3.0,内野手,4,,20260603.0,101.0,出場選手登録,0.0,2025,Ootsuka ??
2114529,山縣 秀,ヤマガタシュウ,8,北海道日本ハムファイターズ,54,3.0,内野手,4,,20260528.0,101.0,出場選手登録,0.0,2025,Yamagata Shuu
1251037,上川畑 大悟,カミカワバタダイゴ,8,北海道日本ハムファイターズ,4,3.0,内野手,4,,20260528.0,102.0,出場選手登録抹消,0.0,2025,Kamikawa Hatake Taigo
2108090,カストロ,カストロ,8,北海道日本ハムファイターズ,6,3.0,内野手,4,,20260706.0,102.0,出場選手登録抹消,0.0,2025,Castro
1950193,宮崎 一樹,ミヤザキカズキ,8,北海道日本ハムファイターズ,36,4.0,外野手,4,,,,,,2025,Miyazaki Kazuki
2000084,今川 優馬,イマガワユウマ,8,北海道日本ハムファイターズ,61,4.0,外野手,4,,,,,,2025,Imagawa Yuuba
2107588,藤田 大清,フジタタイセイ,8,北海道日本ハムファイターズ,125,4.0,外野手,4,,,,,,2025,Fujita Daishin
2107959,山口 アタル,ヤマグチアタル,8,北海道日本ハムファイターズ,127,4.0,外野手,4,,,,,,2025,Yamaguchi A Taru
2112153,星野 ひので,ホシノヒノデ,8,北海道日本ハムファイターズ,168,4.0,外野手,4,,,,,,2025,Hoshino Hi no de
1800093,万波 中正,マンナミチュウセイ,8,北海道日本ハムファイターズ,66,4.0,外野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Mannami Nakamasa
1800110,水谷 瞬,ミズタニシュン,8,北海道日本ハムファイターズ,53,4.0,外野手,4,,20260609.0,101.0,出場選手登録,0.0,2025,Mizutani Madoka
1860140,レイエス,レイエス,8,北海道日本ハムファイターズ,99,4.0,外野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Reiesu
2000080,五十幡 亮汰,イソバタリョウタ,8,北海道日本ハムファイターズ,50,4.0,外野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Gojuu Hata Ryou ?
1000100,西川 遥輝,ニシカワハルキ,8,北海道日本ハムファイターズ,7,4.0,外野手,4,,20260430.0,102.0,出場選手登録抹消,0.0,2025,Nishikawa Haruki
1400119,淺間 大基,アサマダイキ,8,北海道日本ハムファイターズ,8,4.0,外野手,4,,20260608.0,102.0,出場選手登録抹消,0.0,2025,Asa Aida Oomoto
2101983,エドポロ ケイン,エドポロケイン,8,北海道日本ハムファイターズ,42,4.0,外野手,4,,20260528.0,102.0,出場選手登録抹消,0.0,2025,Edoporo Kein
10876,新庄 剛志,シンジョウツヨシ,8,北海道日本ハムファイターズ,1,,,1,,,,,,2025,Shinjou Tsuyoshi
11331,稲葉 篤紀,イナバアツノリ,8,北海道日本ハムファイターズ,90,,,2,,,,,,2025,Inaba Atsushiki
10271,清水 雅治,シミズマサジ,8,北海道日本ハムファイターズ,78,,,3,二軍総合コーチ,,,,,2025,Shimizu Masaharu
10349,山田 勝彦,ヤマダカツヒコ,8,北海道日本ハムファイターズ,72,,,3,バッテリーコーチ,,,,,2025,Yamada Katsuhiko
10940,江口 孝義,エグチタカヨシ,8,北海道日本ハムファイターズ,92,,,3,二軍投手コーチ,,,,,2025,Eguchi Takayoshi
11118,林 孝哉,ハヤシタカヤ,8,北海道日本ハムファイターズ,77,,,3,ヘッドコーチ,,,,,2025,Hayashi Kousai
11685,小田 智之,オダトモユキ,8,北海道日本ハムファイターズ,75,,,3,二軍打撃コーチ,,,,,2025,Oda Toshiyuki
11728,森本 稀哲,モリモトヒチョリ,8,北海道日本ハムファイターズ,80,,,3,外野守備走塁コーチ,,,,,2025,Morimoto KiAkira
11931,的場 直樹,マトバナオキ,8,北海道日本ハムファイターズ,71,,,3,二軍バッテリーコーチ,,,,,2025,Matoba Naoki
1200080,谷内 亮太,ヤチリョウタ,8,北海道日本ハムファイターズ,85,,,3,内野守備走塁コーチ,,,,,2025,Taniuchi Ryouta
12002,佐藤 友亮,サトウトモアキ,8,北海道日本ハムファイターズ,87,,,3,打撃コーディネーター,,,,,2025,Satou Tomo Ryou
1300043,浦野 博司,ウラノヒロシ,8,北海道日本ハムファイターズ,83,,,3,二軍投手コーチ,,,,,2025,Urano Hiroshi
1500114,横尾 俊建,ヨコオトシタケ,8,北海道日本ハムファイターズ,81,,,3,打撃コーチ,,,,,2025,Yokoo Shundate
20174,加藤 武治,カトウタケハル,8,北海道日本ハムファイターズ,82,,,3,投手コーチ,,,,,2025,Katou Takeharu
20224,武田 久,タケダヒサシ,8,北海道日本ハムファイターズ,73,,,3,投手コーチ,,,,,2025,Takeda Hisashi
20230,紺田 敏正,コンタトシマサ,8,北海道日本ハムファイターズ,76,,,3,二軍外野守備走塁コーチ,,,,,2025,Konda Toshimasa
400013,岩舘 学,イワダテマナブ,8,北海道日本ハムファイターズ,84,,,3,二軍内野守備走塁コーチ,,,,,2025,Iwakangaku
500027,金子 千尋,カネコチヒロ,8,北海道日本ハムファイターズ,91,,,3,投手コーディネーター,,,,,2025,Kaneko Chihiro
700014,松本 哲也,マツモトテツヤ,8,北海道日本ハムファイターズ,79,,,3,野手コーチ,,,,,2025,Matsumoto Tetsuya
1300080,石川 柊太,イシカワシュウタ,9,千葉ロッテマリーンズ,21,1.0,投手,4,,,,,,2025,Ishikawa Hiiragi Futoshi
